doi,is_relevant,journal,explanation,topic_words,authors,title,abstract
10.1088/1748-9326/adaed6,False,Environmental Research Letters,该论文主要关注工业领域的脱碳策略，探讨了循环碳经济（CCE）框架与去化石燃料化在实现净零工业目标中的兼容性。论文通过对美国、挪威和阿联酋的案例研究，分析了各国的工业脱碳战略，并提出了政策建议。虽然该论文涉及减少碳排放，但其重点在于工业流程和能源政策，而非大气环境遥感技术，如空气质量监测、卫星观测或大气成分分析。因此，该论文与大气环境遥感技术没有直接关联。,[],Steven Griffiths;Benjamin Sovacool;Marfuga Iskandarova;Hans Jakob Walnum,Bridging the gap between defossilization and decarbonization to achieve net-zero industry,"This paper examines the compatibility of broad decarbonization efforts, as embodied in the circular carbon economy (CCE) framework, with a narrower concept of defossilization in achieving net-zero industry. Through case studies of the United States, Norway, and the United Arab Emirates (UAE), we analyze national industrial decarbonization strategies and present findings from extensive fieldwork, including 139 expert interviews and 124 site visits supplemented with document analysis. Our results reveal that CCE and defossilization, which is defined as decarbonization through the elimination of fossil fuel extraction and use, are potentially compatible concepts in the long-term pursuit of net-zero industry. The CCE approach, which incorporates energy efficiency, renewable energy, electrification, low-carbon fuels, and carbon capture, utilization and storage, particularly offers a practical pathway for oil and gas (O&amp;G) producing countries to transition towards net-zero industrial emissions. CCE allows these and similar countries to balance environmental goals with technical, economic, social and political challenges associated with defossilization. The case studies demonstrate that all three countries are adopting CCE strategies tailored to their unique contexts. The US emphasizes a portfolio approach integrating multiple technologies, the UAE focuses on leveraging existing fossil fuel infrastructure for CCE efforts, and Norway capitalizes on its abundant renewable resources while investing in carbon capture and storage and hydrogen projects utilizing its extensive O&amp;G sector expertise and resources. Key policy recommendations include technology and policy leadership from countries pursuing a CCE framework, encouragement of public–private partnerships in the deployment of CCE technologies and ensuring social equity as net-zero industry is pursued in the near and long term. We also summarize existing approaches, pathways, and frameworks for industrial decarbonization, as well as barriers and challenges. We lastly call for further research on integration of CCE and defossilization visions, strategies and roadmaps and a strong focus on international cooperation in achieving net-zero industry."
10.5194/acp-25-1805-2025,False,Atmospheric Chemistry and Physics,该研究主要关注城市大气中可培养微生物的代谢产物，通过分析这些微生物产生的胞外代谢物，探讨它们在生物地球化学循环中的潜在作用。研究方法包括培养大气微生物，然后使用高分辨率质谱分析其代谢产物的分子组成。虽然研究对象是大气中的微生物，但重点在于微生物的代谢过程及其对环境的影响，而非直接利用遥感技术进行大气环境监测或成分分析。因此，与大气环境遥感技术的关联性较弱。,"['microbial metabolism', 'exometabolites', 'biogeochemical cycles', 'airborne microorganisms']",Rui Jin;Wei Hu;Peimin Duan;Ming Sheng;Dandan Liu;Ziye Huang;Mutong Niu;Libin Wu;Junjun Deng;Pingqing Fu,Exometabolomic exploration of culturable airborne microorganisms from an urban atmosphere,"The metabolic capacity of atmospheric microorganisms after settling into habitats is poorly understood. We studied the molecular composition of exometabolites for cultured typical airborne microbes and traced their metabolic processes. Bacteria and fungi produce highly oxidized exometabolites and have significant variations in metabolism among different strains. These insights are pivotal for assessing the biogeochemical impacts of atmospheric microorganisms following their deposition. 
 The interactions of metabolically active atmospheric microorganisms with cloud organic matter can alter the atmospheric carbon cycle. Upon deposition, atmospheric microorganisms can influence microbial communities in surface Earth systems. However, the metabolic activities of cultivable atmospheric microorganisms in settled habitats remain less understood. Here, we cultured typical bacterial and fungal species isolated from the urban atmosphere using tryptic soy broth (TSB) and Sabouraud dextrose broth (SDB), respectively, and investigated their exometabolites to elucidate their potential roles in biogeochemical cycles. Molecular compositions of exometabolites were analyzed using ultrahigh-resolution Fourier transform ion cyclotron resonance mass spectrometry. Annotation through the Kyoto Encyclopedia of Genes and Genomes database helped identify metabolic processes. Results showed that bacterial and fungal strains produced exometabolites with lower H / C and higher O / C ratios compared with both consumed and resistant compounds. As CHON compounds are abundant in both TSB (85 %) and SDB (78 %), CHON compounds also constituted over 50 % of the identified exometabolite formulas. Bacterial strains produced more abundant CHONS compounds (25.2 %), while fungal exometabolites were rich in CHO compounds (31.7 %). These microbial exometabolites predominantly comprised aliphatic/peptide-like and carboxyl-rich alicyclic molecule (CRAM)-like compounds. Significant variations in metabolites were observed among different microbial strains. Bacteria exhibited proficiency in amino acid synthesis, while fungi were actively involved in amino acid metabolism, transcription, and expression processes. Lipid metabolism, amino acid metabolism, and carbohydrate metabolism varied widely among bacterial strains, while fungi exhibited notable differences in carbohydrate metabolism and secondary metabolism. This study provides new insights into the transformation and potential oxidative capacity of atmospheric microorganisms concerning organic matter at air–land/water interfaces. These findings are pivotal for assessing the biogeochemical impacts of atmospheric microorganisms in clouds or following their deposition."
10.5194/acp-25-1791-2025,False,Atmospheric Chemistry and Physics,该论文主要研究地中海西北部地区云地闪电的回击后甚高频电磁活动，重点在于区分正负闪电的不同。研究使用闪电定位阵列等多种传感器的数据，发现正闪电由于云内先导的充电，回击后会持续产生强烈的甚高频辐射，而负闪电的这种活动会迅速减弱。虽然涉及大气电磁活动，但与大气环境遥感技术（如空气质量监测、卫星观测和大气成分分析）没有直接关联，主要关注雷电物理过程。,"['lightning', 'VHF electromagnetic activity', 'cloud-to-ground lightning', 'lightning mapping array']",Andrea Kolínská;Ivana Kolmašová;Eric Defer;Ondřej Santolík;Stéphane Pédeboy,Post-return stroke VHF electromagnetic  activity in north-western Mediterranean  cloud-to-ground lightning flashes,"We contribute to understanding differences in lightning flashes of opposite polarity by explaining distinct in-cloud processes after return strokes. Using data from multiple sensors, including individual Lightning Mapping Array stations, we reveal that positive flashes sustain strong high-frequency radiation due to the recharging of their in-cloud leader; this is in contrast to negative flashes, for which this activity declines rapidly. 
 We investigate properties of the electromagnetic activity following the first lightning return stroke (RS), using concurrent observations from the SLAVIA (Shielded Loop Antenna with a Versatile Integrated Amplifier) sensor, the SAETTA (Suivi de l'Activité Electrique Tridimensionnelle Totale de l'Atmosphère) Lightning Mapping Array (LMA) and the METEORAGE LF (low-frequency) network in the Corsica region. From the data collected between September and December 2015, we selected 66 negative cloud-to-ground (−CG) and 26 positive cloud-to-ground (+CG) lightning flashes in the north-western Mediterranean region. In the SAETTA data, we observe a decrease in the very high frequency (VHF) radiation rate and the VHF power, as recorded within a typical 80 µs time window at the LMA stations, immediately after the RS pulse in 59 −CG flashes.  Contrastingly, we show that all examined +CG flashes exhibit a rapid increase in the VHF radiation rate and the VHF power immediately after the RS. We suggest a possible explanation of this phenomenon by considering the step-like propagation of a negative part of the bidirectional leader starting at the top end of the positive lightning channel inside the thundercloud, emitting electromagnetic radiation across a broad frequency spectrum."
10.5194/amt-18-737-2025,False,Atmospheric Measurement Techniques,该论文提出了一种新的质量控制方法，用于减少高速铁路线沿线风速测量误差。该方法结合了物理约束和数据驱动的协同人工智能（PD-BX），利用铁路电气悬链线支架和风速计的物理约束模型，并通过FLUENT软件模拟风场中的性能。同时，引入了基于超参数优化的数据驱动模型（BO-XGBoost）来对物理关系进行误差补偿。该方法旨在提高高速铁路预警系统的准确性，主要关注风速测量和质量控制，与大气环境遥感技术（如空气质量监测、卫星观测和大气成分分析）关联不大。,"['wind speed measurement', 'high-speed railway', 'anemometer', 'physical constraints', 'data-driven model', 'quality control']",Xiong Xiong;Jiajun Chen;Yanchao Zhang;Xin Chen;Yingchao Zhang;Xiaoling Ye,A quality control method based on physical constraints and data-driven collaborative artificial intelligence for wind observations along high-speed railway lines,"This study introduces a novel quality control method, physical constraints and data-driven collaborative artificial intelligence (PD-BX), aimed at reducing wind speed measurement errors caused by the complex environments surrounding high-speed railway lines, thereby enhancing the accuracy and reliability of measurements. 
 This study proposed a new quality control method via physical constraints and data-driven collaborative artificial intelligence (PD-BX) to reduce wind speed measurement errors caused by the complex environment along high-speed railway lines, achieving enhanced accuracy and reliability. On the one hand, based on the special structure in railway assembly, the physical constraint model of the railway electrical catenary supports and anemometers was experimentally established. The performance of the physical model in the wind field was simulated based on FLUENT software, and the environmental change characteristics of the anemometer in the railway area were analyzed. On the other hand, to solve the constrained error mapping expression under different wind conditions, a data-driven model of hyperparameter optimization (BO-XGBoost) is introduced to perform error compensation on physical relationships. Through the PD-BX method, the RMSE of the railway anemometer was reduced by 2.497 from 2.790 to 0.293, achieving quality control of wind observations along the high-speed railway lines and providing reliable results for improving the accuracy of the high-speed railway early warning system."
10.5194/amt-18-717-2025,True,Atmospheric Measurement Techniques,该研究论文主要探讨了利用远红外技术反演水汽和温度的方法，并将其应用于飞机观测数据，为未来的FORUM卫星任务做准备。论文扩展了现有的红外微波探测反演方案，使其能够处理远红外通道的数据。通过对模拟数据和实际观测数据的评估，验证了该方案的有效性，并表明其能够准确反演大气状态。该研究与大气环境遥感技术密切相关，特别是卫星观测和大气成分分析方面。,"['water vapor', 'temperature', 'far-infrared', 'satellite observations', 'FORUM mission', 'Infrared Microwave Sounding', 'atmospheric state', 'aircraft observations']",Sanjeevani Panditharatne;Helen Brindley;Caroline Cox;Richard Siddans;Jonathan Murray;Laura Warwick;Stuart Fox,Retrievals of water vapour and temperature exploiting the far-infrared: application to aircraft observations in preparation for the FORUM mission,"Observations from the upcoming European Space Agency’s Far-Infrared Outgoing Radiation Understanding and Monitoring (FORUM) satellite are theorised to be highly sensitive to distributions of water vapour within Earth’s atmosphere. We exploit this sensitivity and extend the Infrared Microwave Sounding retrieval scheme for use on observations from FORUM. This scheme is evaluated on both simulated and observed measurements and shows good agreement with references of the atmospheric state. 
 We present the extension of the Rutherford Appleton Laboratory (RAL) Infrared Microwave Sounding (IMS) optimal estimation retrieval scheme to include the use of far-infrared channels in preparation for the upcoming Far-infrared Outgoing Radiation Understanding and Monitoring (FORUM) mission. The IMS code has been previously applied to mid-infrared spectral radiances measured by the Infrared Atmospheric Sounding Instrument (IASI) to retrieve temperature and water vapour.  Given this, the evolution and evaluation of the extended scheme is performed in two steps. First, clear-sky retrievals of temperature and water vapour are performed on IASI and FORUM simulations. Comparable retrieval biases are observed for retrievals of temperature and water vapour; however, there is an increase of ∼ 1 degree of freedom for water vapour and temperature for the FORUM configuration. Secondly, radiances observed from an aircraft flight in the upper troposphere are modified to match the FORUM spectral characteristics. Retrievals from these radiances using the modified code show a strong agreement with contemporaneous in situ measurements of the atmospheric state, reducing the root-mean-square error (RMSE) by 18 % for water vapour from the a priori, giving confidence in its performance. The extended IMS scheme is now available for use on FORUM observations and can be easily adapted to other far- and mid-infrared instrument configurations."
10.5194/essd-17-595-2025,False,Earth System Science Data,这篇论文主要关注的是地震相的自动分类，通过构建一个大规模的地震相基准数据集，并利用深度学习模型进行训练和应用。该研究与大气环境遥感技术，如空气质量监测、卫星观测和大气成分分析等，没有直接关联。论文的核心在于利用计算机视觉和深度学习技术来解决地震勘探中的数据分析问题。,"['Seismic Facies', 'Seismic Stratigraphy', 'Hydrocarbon Reservoir', 'Deep Learning', 'Generative Adversarial Network (GAN)', 'Seismic Data']",Hui Gao;Xinming Wu;Xiaoming Sun;Mingcai Hou;Hang Gao;Guangyu Wang;Hanlin Sheng,cigFacies: a massive-scale benchmark dataset of seismic facies and its application,"We propose three strategies for ﬁeld seismic data curation, knowledge-guided synthesization, and generative adversarial network (GAN)-based generation to construct a massive-scale, feature-rich, and high-realism benchmark dataset of seismic facies and evaluate its effectiveness in training a deep-learning model for automatic seismic facies classification. 
 Seismic facies classification is crucial for seismic stratigraphic interpretation and hydrocarbon reservoir characterization but remains a tedious and time-consuming task that requires significant manual effort. Data-driven deep-learning approaches are highly promising for automating the seismic facies classification with high efficiency and accuracy, as they have already achieved significant success in similar image classification tasks within the field of computer vision (CV). However, unlike the CV domain, the field of seismic exploration lacks a comprehensive benchmark dataset for seismic facies, severely limiting the development, application, and evaluation of deep-learning approaches in seismic facies classification. To address this gap, we propose a comprehensive workflow to construct a massive-scale benchmark dataset of seismic facies and evaluate its effectiveness in training a deep-learning model. Specifically, we first develop a knowledge graph of seismic facies based on geological concepts and seismic reflection configurations. Guided by the graph, we then implement the three strategies of field seismic data curation, knowledge-guided synthesization, and generative adversarial network (GAN)-based generation to construct a benchmark dataset of 8000 diverse samples for five common seismic facies. Finally, we use the benchmark dataset to train a network and then apply it to two 3-D seismic data for automatic seismic facies classification. The predictions are highly consistent with expert interpretation results, demonstrating that the diversity and representativeness of our benchmark dataset are sufficient to train a network that can be generalized well in seismic facies classification across field data. We have made this dataset (https://doi.org/10.5281/zenodo.10777460, Gao et al., 2024a), the trained model, and the associated codes (https://doi.org/10.5281/zenodo.13150879, Gao et al., 2024b)  publicly available for further research and validation of intelligent seismic facies classification."
10.5194/essd-2024-592,False,Earth System Science Data Discussions,该论文主要关注海洋锋面，利用卫星观测数据构建了一个全球性的锋面数据集，并通过实地观测数据进行了验证。研究重点在于海洋生态系统、渔业、海洋动力学和气候变化等领域，与大气环境遥感技术，如空气质量监测、大气成分分析等没有直接关系。,"['Ocean fronts', 'Satellite observations', 'Marine ecosystems', 'Sea Surface Temperature', 'In-situ validation']",Qinwang Xing;Haiqing Yu;Wei Yu;Xinjun Chen;Hui Wang,A global daily mesoscale front dataset from satellite observations: In situ validation and cross-dataset comparison,"Ocean fronts play a key role in marine ecosystems and often implicitly exist in satellite observations. This work presents the first publicly available daily global front dataset spanning from 1982 to 2023, with comprehensive validations using in-situ global observations. Our validations enhance confidence in the application of satellite-based front detection and provide independent support for global front occurrence patterns. The dataset is expected to be widely used in front-related studies. 
 Ocean fronts have garnered significant attention from researchers across various scientific disciplines due to their profound ecological and climatic impacts. The development of front detection algorithms has enabled the automatic extraction of frontal information from satellite observations, providing valuable tools for understanding the biophysical interactions within marine ecosystems. However, the lack of comprehensive validation and comparison of cross-satellite products against in-situ observations, along with limited accessibility to frontal datasets, must be addressed to enable the broader application of front detection algorithms. This study promoted the improved histogram-based front detection algorithm to global oceans with additional enhancements, generating the first publicly available, high-resolution, daily global mesoscale front dataset spanning from 1982 to 2023 (Xing et al., 2024a, https://doi.org/10.5281/zenodo.14373832). Global validation using in-situ underway observations shows that most in-situ and satellite-detected fronts can be matched with each other, with high temporal and spatial consistency, demonstrating the dataset's acceptable performance in detecting fronts. Cross-dataset comparisons reveal that multi-satellite merged products offer the best front detection performance, followed by observation-assimilated ocean model products, while single-satellite and purely simulated products show the lowest performance, all of which provide independent validation of the satellite-based global occurrence patterns. These results enhance confidence in the application of satellite-based front detection, and our global front dataset and detection algorithm may be valuable for both regional and global studies in marine ecology, fisheries, ocean dynamics, and climate change."
10.5194/gmd-18-763-2025,False,Geoscientific Model Development,该研究旨在改进Community Land Model (CLM5) 中对印度主要农作物（小麦和水稻）的模拟，通过使用站点尺度的作物数据进行校准和验证。研究重点在于提高模型在模拟作物物候、产量以及碳、水和能量通量方面的准确性。虽然研究中提到了MODIS数据（一种遥感数据），但其主要目的是验证模型模拟的叶面积指数（LAI）和总初级生产力（GPP），而非直接利用遥感技术进行大气环境监测或大气成分分析。因此，该研究与大气环境遥感技术的关联性不强。,[],Kangari Narender Reddy;Somnath Baidya Roy;Sam S. Rabin;Danica L. Lombardozzi;Gudimetla Venkateswara Varma;Ruchira Biswas;Devavat Chiru Naik,Improving the representation of major Indian crops in the Community Land Model version 5.0 (CLM5) using site-scale crop data,"The study aimed to improve the representation of wheat and rice in a land model for the Indian region. The modified model performed significantly better than the default model in simulating crop phenology, yield, and carbon, water, and energy fluxes compared to observations. The study highlights the need for global land models to use region-specific crop parameters for accurately simulating vegetation processes and land surface processes. 
 Accurate representation of croplands is essential for simulating terrestrial water, energy, and carbon fluxes over India because croplands constitute more than 50 % of the Indian land mass. Wheat and rice are the two major crops grown in India, covering more than 80 % of the agricultural land. The Community Land Model version 5 (CLM5) has significant errors in simulating the crop phenology, yield, and growing season lengths due to errors in the parameterizations of the crop module, leading to errors in carbon, water, and energy fluxes over these croplands. Our study aimed to improve the representation of wheat and rice crops in CLM5. Unfortunately, the crop data necessary to calibrate and evaluate the models over the Indian region are not readily available. This study used comprehensive wheat and rice novel crop data for India created by digitizing historical observations. This dataset is the first of its kind, covering 50 years and over 20 sites of crop growth data across tropical regions, where data have traditionally been spatially and temporally sparse. We used eight wheat sites and eight rice sites from the recent decades. Many sites have multiple growing seasons, taking the total up to nearly 20 growing seasons for each crop. We used these data to calibrate and improve the representation of the sowing dates, growing season, growth parameters, and base temperature in CLM5. The modified CLM5 performed much better than the default model in simulating the crop phenology, yield, and carbon, water, and energy fluxes compared to  site-scale data and remote sensing observations. For instance, Pearson's r for monthly leaf area index (LAI) improved from 0.35 to 0.92, and monthly gross primary production (GPP) improved from −0.46 to 0.79 compared to Moderate Resolution Imaging Spectroradiometer (MODIS) monthly data. The r value of the monthly sensible and latent heat fluxes improved from 0.76 and 0.52 to 0.9 and 0.88, respectively. Moreover, because of the corrected representation of the growing seasons, the seasonality of the simulated irrigation matched the observations. This study demonstrates that global land models must use region-specific parameters rather than global parameters for accurately simulating vegetation processes and corresponding land surface processes. The improved CLM5  can be used to investigate the changes in growing season lengths, water use efficiency, and climate impacting crop growth of Indian crops in future scenarios. The model can also help  provide estimates of crop productivity and net carbon capture abilities of agroecosystems in future climate."
10.1021/acs.est.4c08981,True,Environmental Science & Technology,该研究论文的标题和摘要表明，它关注中国氢氟碳化物（HFCs）排放量的持续增长及其对全球排放的影响。氢氟碳化物是强效温室气体，因此该研究与大气环境遥感技术密切相关。相关技术可用于监测大气成分，追踪温室气体排放源，并评估其对气候变化的影响。虽然标题和摘要没有明确提及具体的遥感技术或卫星观测，但研究主题本身与大气环境遥感领域高度相关，因为遥感技术是监测和量化此类气体排放的重要工具。,"['Hydrofluorocarbons (HFCs)', 'Greenhouse gas emissions', 'Atmospheric composition', 'China', 'Global emissions', 'Climate change']",Xiaoyi Hu;Li Tan;Ye Chen;Kuang Xiao;Xiao Zhang;Mingzhu Li;Tong Ye;Bowei Li;Mingrui Ji;Xuekun Fang,Sustained Increases in Hydrofluorocarbon Emissions from China and Implications for Global Emissions,
10.1021/acs.est.4c09519,False,Environmental Science & Technology,该研究论文主要关注的是在中国河流中发现的取代的对苯二胺（PPDs）及其醌类衍生物（PPD-Qs）的污染情况。虽然论文提到了大气羟基化速率对PPDs转化为PPD-Qs的影响，以及人类通过水、灰尘和空气暴露于这些化合物的评估，但其核心内容是关于水体污染的调查和评估，而不是大气环境遥感技术。因此，该论文与空气质量监测、卫星观测或大气成分分析等大气环境遥感技术没有直接或强烈的关联。,[],Ningbo Geng;Shijiao Hou;Shuai Sun;Rong Cao;Haijun Zhang;Xianbo Lu;Shusheng Zhang;Jiping Chen;Yanhao Zhang,A Nationwide Investigation of Substituted p-Phenylenediamines (PPDs) and PPD-Quinones in the Riverine Waters of China,"N-(1,3-Dimethylbutyl)-N′-phenyl-p-phenylenediamine-quinone (6PPD-Q) has been identified as the cause of the “urban runoff mortality syndrome.” Thus, the ecological risks of substituted p-phenylenediamines (PPDs) and their quinone derivatives (PPD-Qs) in water have gained global attention. However, large-scale observation of their pollution characteristics in surface water is still lacking. Herein, a nationwide investigation revealed the pervasive occurrence of PPDs and PPD-Qs in riverine waters across China, with the mean concentration of ∑5PPD-Qs being 4.9 times higher than their parent ∑5PPDs. Notably, the 6PPD-Q concentrations at eight sampling sites exceeded the median lethal concentration for coho salmon. National annual riverine fluxes were estimated at 113.1 and 276.2 tonnes/year for PPDs and PPD-Qs, respectively, with the Yangtze River contributing more than one-third of the total fluxes. The transformation of PPDs to PPD-Qs was dependent on atmospheric hydroxylation rates and the half-lives of PPDs. A combined multimedia exposure assessment revealed that water exposure accounted for 82.5% of human exposure to PPDs and PPD-Qs, surpassing the contributions from dust and air exposure. This study provides a comprehensive spatial picture of PPDs and PPD-Qs in China. The national atlas highlights their potential ecological risks and implies that targeted actions should be taken to mitigate potential exposure to PPDs and PPD-Qs."
