doi,is_relevant,journal,explanation,topic_words,authors,title,abstract
10.5194/acp-25-7991-2025,True,Atmospheric Chemistry and Physics,该研究论文分析了1995年至2019年间东亚和东南亚地区夏季臭氧的变化趋势，并探讨了人为排放和气候变化对这些趋势的影响。研究综合利用了统计模型、机器学习模型和多种化学传输模型，结合飞机观测、臭氧探空数据以及地面站点的测量数据。结果表明，人为排放的增加是导致对流层和地表臭氧增加的主要驱动因素。虽然论文没有直接提及特定的遥感技术或卫星观测，但其研究内容与大气环境遥感技术密切相关，因为地表和对流层臭氧的监测是空气质量监测的重要组成部分，而遥感技术常用于大规模的空气质量和大气成分监测。,"['tropospheric ozone', 'anthropogenic emissions', 'climate change', 'air quality monitoring', 'chemical transport models', 'surface ozone', 'ozone trends', 'East and Southeast Asia']",Xiao Lu;Yiming Liu;Jiayin Su;Xiang Weng;Tabish Ansari;Yuqiang Zhang;Guowen He;Yuqi Zhu;Haolin Wang;Ganquan Zeng;Jingyu Li;Cheng He;Shuai Li;Teerachai Amnuaylojaroen;Tim Butler;Qi Fan;Shaojia Fan;Grant L. Forster;Meng Gao;Jianlin Hu;Yugo Kanaya;Mohd Talib Latif;Keding Lu;Philippe Nédélec;Peer Nowack;Bastien Sauvage;Xiaobin Xu;Lin Zhang;Ke Li;Ja-Ho Koo;Tatsuya Nagashima,"Tropospheric ozone trends and attributions over East and Southeast Asia in 1995–2019: an integrated assessment using statistical methods, machine learning models, and multiple chemical transport models","This study analyzes summertime ozone trends in East and Southeast Asia derived from a comprehensive observational database spanning from 1995 to 2019, incorporating aircraft observations, ozonesonde data, and measurements from 2500 surface sites. Multiple models are applied to attribute to changes in anthropogenic emissions and climate. The results highlight that increases in anthropogenic emissions are the primary driver of ozone increases both in the free troposphere and at the surface. 
 We apply a statistical model, two machine learning models, and three chemical transport models to attribute the observed ozone increases over East and Southeast Asia (ESEA) to changes in anthropogenic emissions and climate. Despite variations in model capabilities and emission inventories, all chemical transport models agree that increases in anthropogenic emission are a primary driver of ozone increases in 1995–2019. The models attribute 53 %–59 % of the increase in tropospheric ozone burden over ESEA to changes in anthropogenic emissions, with emission within ESEA contributing by 66 %–77 %. South Asia has increasing contribution to ozone increases over ESEA. At the surface, the models attribute 69 %–75 % of the ozone increase in 1995–2019 to changes in anthropogenic emissions. Climate change also contributes substantially to the increase in summertime tropospheric (41 %–47 %) and surface ozone (25 %–31 %). We find that emission reductions in China since 2013 have led to contrasting responses in ozone levels in the troposphere (decrease) and at the surface (increase). From 2013 to 2019, the ensemble mean derived from multiple models estimate that 66 % and 56 % of the summertime surface ozone enhancement in the North China Plain and the Yangtze River Delta could be attributed to changes in anthropogenic emissions, respectively, with the remaining attributed to meteorological factors. In contrast, changes in anthropogenic emissions dominate summertime ozone increase in the Pearl River Delta and Sichuan Basin (91 %–95 %). Our study underscores the need for long-term observational data, improved emission inventories, and advanced modeling frameworks to better understand the mechanisms of ozone increases in ESEA."
10.5194/acp-25-8029-2025,True,Atmospheric Chemistry and Physics,该研究论文探讨了青藏高原热力强迫对流层和平流层之间臭氧输送年际变化的影响。论文发现，青藏高原中部和东部的热力强迫正异常对亚洲地区西风急流的南北分支产生相反的影响，从而影响臭氧的输送。此外，青藏高原西部的热力强迫正异常与亚洲地区西部臭氧输送增强和东部臭氧输送减弱有关。这项研究揭示了青藏高原热力强迫对臭氧输送年际变化的独特影响，为理解青藏高原对大气环境的影响提供了新的视角。虽然该论文没有直接提及遥感技术或卫星观测，但它对大气成分（尤其是臭氧）的研究，以及对影响臭氧分布和输送过程的分析，与大气环境遥感技术在空气质量监测和大气成分分析方面的应用密切相关。,"['ozone', 'stratosphere-to-troposphere transport (STT)', 'Tibetan Plateau thermal forcing', 'atmospheric composition', 'air quality']",Qingjian Yang;Tianliang Zhao;Yongqing Bai;Kai Meng;Yuehan Luo;Zhijie Tian;Xiaoyun Sun;Weikang Fu;Kai Yang;Jun Hu,Distinct structures of interannual variations in stratosphere-to-troposphere ozone transport induced by the Tibetan Plateau thermal forcing,"This study reveals a unique driver of the Tibetan Plateau (TP) thermal forcing of the interannual variations in stratosphere-to-troposphere transport (STT) of ozone with diverse structures. Anomalous strong TP thermal forcing induces anticyclonic anomalies in the upper troposphere over the TP, which strengthens and attenuates the northern and southern branches of the westerly jet, intensifying (weakening) the westerly trough for more (fewer) tropopause folds of ozone STT over the East Asian region. 
 Stratosphere-to-troposphere transport (STT) is an essential natural source of tropospheric ozone. Focusing on the STT variations in late spring and early summer with frequent ozone STT over the Asian region, this study investigated the Tibetan Plateau (TP) thermal effect on the interannual STT variations with the meteorological data over 1980–2014. The distinct structures of interannual STT anomalies with the key areas of TP thermal forcing are identified through the 35-year climatological statistics. Positive anomalies of thermal forcing over the central and eastern TP exert opposing impacts on the increasing and decreasing ozone STT, respectively, along the northern and southern branches of the westerly jet around the TP. Such stronger TP thermal forcing induces anticyclonic anomalies in the upper troposphere over the TP and the surroundings, which strengthens and attenuates the northern and southern branches of the westerly jet, intensifying and weakening the westerly trough for more (fewer) tropopause folds of ozone STT over the East Asian region. Furthermore, the positive anomalies of thermal forcing over the western TP are related to the western enhancing and eastern declining STT over the Asian region. This study reveals the distinct structures of interannual variations in ozone STT induced by the TP thermal forcing, providing a new perspective for the TP effect on the atmospheric environment."
10.5194/amt-18-3495-2025,True,Atmospheric Measurement Techniques,该研究论文主要关注利用卫星观测数据将飞机形成的凝结尾迹（contrails）归因于特定航班的问题。论文介绍了一个合成的凝结尾迹观测数据集，该数据集可以用于开发和评估基于地球静止卫星的凝结尾迹归因系统。此外，论文还提出了一种新的归因算法，并证明其性能优于现有方法。该研究与大气环境遥感技术密切相关，因为它涉及利用卫星观测数据来研究航空活动对气候的影响，并开发相应的算法来解决凝结尾迹的归因问题，这对于评估和减轻航空业的环境影响至关重要。,"['contrails', 'satellite observations', 'climate impact', 'attribution algorithms', 'geostationary satellite', 'aviation', 'numerical weather models']",Aaron Sarna;Vincent Meijer;Rémi Chevallier;Allie Duncan;Kyle McConnaughay;Scott Geraedts;Kevin McCloskey,Benchmarking and improving algorithms for attributing satellite-observed contrails to flights,"Contrails, the clouds formed by aircraft, are have a substantial climate impact. Determining which flight formed each contrail is a critical step to decreasing this impact. We introduce a dataset of synthetic contrail observations with known flight attributions that can be used to develop and assess geostationary-satellite-based contrail-to-flight attribution systems. We additionally introduce a new attribution algorithm and show that it outperforms previous methods. 
 Condensation trail (contrail) cirrus clouds cause a substantial fraction of aviation's climate impact. One proposed method for the mitigation of this impact involves modifying flight paths to avoid particular regions of the atmosphere that are conducive to the formation of persistent contrails, which can transform into contrail cirrus. Determining the success of such avoidance maneuvers can be achieved by ascertaining which flight formed each nearby contrail observed in satellite imagery. The same process can be used to assess the skill of contrail forecast models. The problem of contrail-to-flight attribution is complicated by several factors, such as the time required for a contrail to become visible in satellite imagery, high air traffic densities, and errors in wind data. Recent work has introduced automated algorithms for solving the attribution problem, but it lacks an evaluation against ground-truth data. In this work, we present a method for producing synthetic contrail detections with predetermined contrail-to-flight attributions that can be used to evaluate – or “benchmark” –  and improve such attribution algorithms. The resulting performance metrics can be employed to understand the implications of using these observational data in downstream tasks, such as forecast model evaluation and the analysis of contrail avoidance trials, although the metrics do not directly quantify real-world performance. We also introduce a novel, highly scalable contrail-to-flight attribution algorithm that leverages the characteristic compounding of error induced by simulating contrail advection using numerical weather models. The benchmark shows an improvement of approximately 25 % in precision versus previous contrail-to-flight attribution algorithms, without compromising recall."
10.5194/amt-18-3453-2025,True,Atmospheric Measurement Techniques,该研究论文主要关注利用多种遥感测量数据，结合机器学习方法，来更准确地估算行星边界层高度（PBLHT）。论文通过整合来自不同遥感仪器的PBLHT估算值，并使用随机森林和LightGBM等机器学习模型进行训练，最终得到一个最佳估计的PBLHT。研究结果表明，这种方法能够显著提高PBLHT的估算精度，并能有效捕捉PBLHT的日变化和季节性变化。虽然论文没有直接提及空气质量监测或大气成分分析，但PBLHT是大气过程研究和数值模型模拟中的一个重要参数，对理解大气污染物的扩散和传输具有重要意义。此外，论文中使用的遥感技术，如激光雷达和辐射干涉仪，也常用于大气环境遥感领域。,"['planetary boundary layer height', 'remote sensing', 'machine learning', 'radiosonde', 'Doppler lidar', 'micropulse lidar', 'Raman lidar', 'atmospheric emitted radiance interferometer', 'atmospheric process studies']",Damao Zhang;Jennifer Comstock;Chitra Sivaraman;Kefei Mo;Raghavendra Krishnamurthy;Jingjing Tian;Tianning Su;Zhanqing Li;Natalia Roldán-Henao,Best estimate of the planetary boundary layer height from multiple remote sensing measurements,"Planetary boundary layer height (PBLHT) is an important parameter in atmospheric process studies and numerical model simulations. We use machine learning methods to produce a best-estimate planetary boundary layer height (PBLHT-BE-ML) by integrating four PBLHT estimates derived from remote sensing measurements. We demonstrated that PBLHT-BE-ML greatly improved the comparisons against sounding-derived PBLHT. 
 Remote sensing measurements have been widely used to estimate the planetary boundary layer height (PBLHT). Each remote sensing approach offers unique strengths and faces different limitations. In this study, we use machine learning (ML) methods to produce a best-estimate PBLHT (PBLHT-BE-ML) by integrating four PBLHT estimates derived from remote sensing measurements at the Department of Energy (DOE) Atmospheric Radiation Measurement (ARM) Southern Great Plains (SGP) observatory. Three ML models – random forest (RF) classifier, RF regressor, and light gradient-boosting machine (LightGBM) – were trained on a dataset from 2017 to 2023 that included radiosonde, various remote sensing PBLHT estimates, and atmospheric meteorological conditions. Evaluations indicated that PBLHT-BE-ML from all three models improved alignment with the PBLHT derived from radiosonde data (PBLHT-SONDE), with LightGBM demonstrating the highest accuracy under both stable and unstable boundary layer conditions. Feature analysis revealed that the most influential input features at the SGP site were the PBLHT estimates derived from (a) potential temperature profiles retrieved using Raman lidar (RL) and atmospheric emitted radiance interferometer (AERI) measurements (PBLHT-THERMO), (b) vertical velocity variance profiles from Doppler lidar (PBLHT-DL), and (c) aerosol backscatter profiles from micropulse lidar (PBLHT-MPL). The trained models were then used to predict PBLHT-BE-ML at a temporal resolution of 10 min, effectively capturing the diurnal evolution of PBLHT and its significant seasonal variations, with the largest diurnal variation observed over summer at the SGP site. We applied these trained models to data from the ARM Eastern Pacific Cloud Aerosol Precipitation Experiment (EPCAPE) field campaign (EPC), where the PBLHT-BE-ML, particularly with the LightGBM model, demonstrated improved accuracy against PBLHT-SONDE. Analyses of model performance at both the SGP and EPC sites suggest that expanding the training dataset to include various surface types, such as ocean and ice-covered areas, could further enhance ML model performance for PBLHT estimation across varied geographic regions."
10.5194/amt-18-3477-2025,True,Atmospheric Measurement Techniques,该研究介绍了一种新型的飞机拖曳平台T-Bird，用于测量近地面的气溶胶特性和湍流，特别是在极地地区的冰面和开阔水域上。虽然它不是传统的卫星遥感，但T-Bird作为一种遥感平台，能够收集气溶胶浓度、粒径分布和吸收系数等数据，这些数据对于理解大气边界层过程和间接监测空气质量至关重要。该研究强调了T-Bird在北极环境中的首次应用，展示了其在提升我们对极地大气过程理解方面的潜力。,"['aerosol properties', 'turbulence', 'particle number concentration', 'number size distribution', 'absorption coefficient', 'atmospheric boundary layer', 'air quality monitoring (indirectly)', 'remote sensing platform (aircraft-towed)']",Zsófia Jurányi;Christof Lüpkes;Frank Stratmann;Jörg Hartmann;Jonas Schaefer;Anna-Marie Jörss;Alexander Schulz;Bruno Wetzel;David Simon;Eduard Gebhard;Maximilian Stöhr;Paula Hofmann;Dirk Kalmbach;Sarah Grawe;Manfred Wendisch;Andreas Herber,The T-Bird – a new aircraft-towed instrument platform to measure aerosol properties and turbulence close to the surface: introduction to the aerosol measurement system,"Understanding the lowest layers of the atmosphere is crucial for climate research, especially in the Arctic. Our study introduces the T-Bird, an aircraft-towed platform designed to measure turbulence and aerosol properties at extremely low altitudes. Traditional aircraft cannot access this region, making the T-Bird a breakthrough for capturing critical atmospheric data. Its first deployment over the Arctic demonstrated its potential to improve our understanding of polar processes. 
 This study introduces the T-Bird, a novel aircraft-towed platform developed to measure aerosol and turbulence properties close to the surface, particularly over sea ice and open water in the polar regions. The T-Bird, towed by the Alfred Wegener Institute's Polar aircraft, offers a unique capability to capture data from altitudes as low as 10 m while the aircraft operates at its lowest allowed operation altitude. This measurement platform allows for simultaneous data collection of aerosol, turbulence, and meteorological parameters across multiple vertical layers. The T-Bird is equipped with specialized aerosol instrumentation to assess particle number concentration, number size distribution, and absorption coefficient and to collect filter samples. It has been tested under Arctic conditions during the BACSAM (Boundary layer and Aerosol and Cloud Study in the Arctic, based on aircraft and T-Bird Measurements) campaign in October 2022. This paper provides technical details on the T-Bird's design, with special focus on the aerosol instrumentation and its performance during Arctic flights addressing measurement challenges in the lowermost atmosphere. The first measurements demonstrate its potential to enhance our understanding of aerosol dynamics and atmospheric boundary layer processes in remote environments."
10.1021/acsestair.5c00091,True,ACS ES&T Air,该研究论文探讨了可溶性铁在酸性条件下催化儿茶酚形成吸光性化合物的过程，重点关注了铁的氧化态、紫外光和过氧化氢的影响。研究发现，在不同条件下，铁的存在显著影响吸光性化合物的形成，这些化合物可能影响地球的辐射平衡。因此，该研究与大气环境遥感技术密切相关，因为它涉及大气成分（特别是吸光性颗粒物）的形成机制，这些颗粒物可以通过空气质量监测和卫星观测等手段进行探测和分析。研究结果有助于理解大气成分的变化及其对气候的影响。,"['light-absorbing particles', 'atmospheric aqueous phase', 'iron', 'catechol', 'hydrogen peroxide', 'UV light', 'Earth’s radiation budget', 'air quality monitoring', 'atmospheric composition']",Sabine Lüchtrath;Rico Wutke;Andreas Held,"Secondary Formation of Light-Absorbing, Insoluble Particles from Catechol in the Presence of Fe(II) or Fe(III) and Hydrogen Peroxide at Dark and Light Conditions","Soluble iron is a key reactant in the atmospheric aqueous phase, undergoing photochemical and redox reactions and forming complexes. Its reaction with dihydroxybenzenes drives the formation of light-absorbing products. This study systematically investigates the formation of colored organic compounds from catechol precursors catalyzed by iron, with a focus on the role of iron oxidation state, UV light, and the presence of hydrogen peroxide (H2O2) at acidic conditions (pH 3). In the presence of Fe(III) in the dark, light-absorbing, greyish-black, insoluble particles were formed. UV light reduced their formation, while H2O2 inhibited the formation completely. However, the presence of H2O2 led to a colored, strongly light-absorbing solution in both Fe(II) and Fe(III) experiments. Fe(II)-based experiments required UV light for the formation of those greyish-black particles. These findings emphasize the significant impact of soluble iron in forming light-absorbing compounds under varying conditions, highlighting its potential influence on the Earth’s radiation budget."
10.1029/2025GL116525,True,Geophysical Research Letters,该研究论文主要探讨了平流层极地涡旋对热带和中纬度火山气溶胶传输的不同控制作用。通过卫星观测和气候模型模拟，研究发现近二十年来中等火山爆发和极端野火对全球平流层气溶胶载荷产生了持续扰动，并且这些事件贡献了过去二十年南极平流层气溶胶负荷的约67%。研究还发现，热带地区的火山喷发对南极平流层气溶胶负荷的依赖性很强，极地涡旋强度较弱时，极地方向的传输会增强，而极地涡旋强度较强时，则会形成显著的传输屏障。与热带火山喷发不同，中纬度地区的火山喷发表现出季节依赖性：南半球夏季的喷发会导致喷发后第一个十月南极气溶胶负荷较高，而冬季的喷发会导致第二年十月的气溶胶负荷升高。这些发现对于减少潜在的平流层气溶胶注入策略中南极臭氧消耗风险具有重要意义。,"['stratospheric aerosol', 'satellite observations', 'polar vortex', 'Antarctic ozone depletion', 'volcanic eruption', 'wildfires', 'atmospheric composition', 'aerosol transport']",Yifeng Peng;Wenshou Tian;Cheng‐Cheng Liu;Pengfei Yu,Stratospheric Polar Vortex Exerts Different Controls on the Transport of Tropical and Mid‐Latitude Volcanic Aerosols,"Moderate volcanic eruptions and extreme wildfires in recent two decades have persistently perturbed global stratospheric aerosol loadings. Based on satellite observations and climate model simulations, we find that these events contribute to ∼67% of Antarctic stratospheric aerosol burden averaged over the last two decades. Our modeled analysis of hypothetical eruptions reveals distinct transport pathways controlled by injection location, season, and polar vortex conditions. For tropical injections, Antarctic stratospheric aerosol loading exhibits strong dependence on interannual polar vortex strength, with enhanced poleward transport during weak vortex years and significant transport barriers during strong vortex periods. Unlike tropical eruptions, mid‐latitude eruptions exhibit season‐dependent characteristics: austral summer injections cause high Antarctic aerosol loadings in the first October following injections, whereas winter injections lead to elevated second‐year October aerosol burdens. These findings on how polar vortex modulates aerosol transport provide important insights for minimizing Antarctic ozone depletion risks in potential stratospheric aerosol injection strategies."
10.1029/2025GL115384,True,Geophysical Research Letters,该研究论文开发了美国国家海洋和大气管理局（NOAA）的快速更新预报系统–烟尘模型（RRFS-SD v1），重点关注生物质燃烧产生的烟雾和沙尘对天气和空气质量的影响。该模型通过耦合烟羽抬升和沙尘排放模块，模拟了烟雾、细沙尘和粗沙尘三种气溶胶示踪剂。研究通过2020年9月美国西部极端野火期间的敏感性实验，验证了气溶胶反馈对辐射平衡、近地面温度和风速预报的改进作用。这与大气环境遥感技术密切相关，因为它涉及气溶胶的光学厚度、空气质量监测以及对大气成分的分析和预测。,"['aerosol optical depth', 'biomass burning smoke', 'dust aerosols', 'air quality', 'numerical weather prediction', 'radiation balance', 'near surface temperature', 'wind speed']",H. Li;R. Ahmadov;J. Romero‐Alvarez;G. A. Grell;J. Olson;J. Schnell;E. James;S. Trahan;M. Hu;S. Bhimireddy,Enhancing Aerosol Direct Feedback for Numerical Weather Prediction in NOAA's Rapid Refresh Forecast System–Smoke and Dust (RRFS‐SD v1),"Smoke from biomass burning has a significant impact on air quality, visibility, public health, aviation, and weather. We recently developed the Rapid Refresh Forecast System–Smoke and Dust model (RRFS‐SD v1) at NOAA using the Common Community Physics Package (CCPP). We embedded the plume rise modules for smoke, and dust emission modules into the RRFS using CCPP as physics subroutines. There are three distinct aerosol tracers: smoke from biomass burning, fine and coarse dust aerosols. We conducted sensitivity simulations for September 2020, during which the western US experienced extreme wildfires affecting both air quality and weather. Two sets of experiments were conducted, one without aerosol feedback to radiation, and one with aerosol feedback to radiation. The smoke feedback run captures the observed feature of aerosol optical depth well, and significantly improves the radiation balance as well as the numerical weather forecast of near surface temperature and wind speed."
10.1038/s41558-025-02391-1,True,Nature Climate Change,该研究论文的标题和摘要表明，它与大气环境遥感技术密切相关。论文利用卫星数据评估高排放垃圾填埋场的甲烷排放量，并探讨了通过改善垃圾填埋场管理来减少甲烷排放的潜力。这涉及到大气成分分析（甲烷），卫星观测（用于监测甲烷排放），以及大气环境遥感技术在量化和减轻人为甲烷排放方面的应用。该研究发现，开放式垃圾填埋场的甲烷排放量被低估，通过将其改造为卫生填埋场并转移有机废物，可以显著减少甲烷排放，为减缓气候变化提供了一个有效的策略。,"['methane emissions', 'satellite observations', 'landfill emissions', 'anthropogenic methane', 'waste management', 'mitigation potential']",Haoran Tong;Tianhai Cheng;Xingyu Li;Hao Zhu;Xiaotong Ye;Donghao Fan;Tao Tang,Reduction of methane emissions through improved landfill management,"Solid waste disposal is a major source of anthropogenic methane, yet estimating these emissions is difficult. Here the authors use satellite data to assess emissions from high-emitting landfills and find that transforming open sites to sanitary landfills could offer a large mitigation potential. 
 Solid waste in landfills continuously emits methane, which has become the third-largest anthropogenic source of methane emissions globally. The methane emissions from landfills exhibit substantial variability due to factors such as waste management practices and climatic conditions. Here we assessed methane emissions from 102 high-emitting landfills worldwide under different management strategies and climate conditions using 5 years of satellite observations. We find that, for these sites, total methane emissions from open dumps are underestimated by a factor of 5.3 ± 0.3 in the EDGAR v8.0 inventory. Transforming open dumpsites worldwide into sanitary landfills, while diverting organic waste to composters and biodigesters, can decrease methane emissions by 80% (60–89%), offering a mitigation potential of 760 (570–850) Mt CO2e annually. These results highlight that prioritizing improved waste management in developing countries, supported by economic and technological measures, represents one of the most effective strategies for mitigating methane emissions from the solid waste sector. Solid waste disposal is a major source of anthropogenic methane, yet estimating these emissions is difficult. Here the authors use satellite data to assess emissions from high-emitting landfills and find that transforming open sites to sanitary landfills could offer a large mitigation potential."
10.1016/j.rse.2025.114816,True,Remote Sensing of Environment,该研究论文主要关注利用AVHRR热红外卫星传感器获取的1982年至2023年北极和南极地表温度数据。论文介绍了Copernicus气候变化服务冰面温度记录数据集（C3S IST），该数据集覆盖了北纬50度以北和南纬50度以南的冰雪、冰和海洋表面，提供了日平均和最高-最低温度。研究分析了海冰和冰盖的地表温度气候学和趋势，揭示了北极海冰显著的增温趋势，以及南极海冰、格陵兰冰盖和南极冰盖的不同温度变化趋势。虽然该研究直接关注的是地表温度而非大气成分，但它利用卫星遥感技术监测地球表面的关键气候变量，这些变量与大气环境变化密切相关，因此与大气环境遥感技术具有很强的关联性，特别是卫星观测和热红外遥感方面。,"['satellite observations', 'thermal infrared sensors', 'surface temperature', 'Arctic', 'Antarctic', 'sea ice', 'ice sheet', 'AVHRR', 'climate change']",Wiebke Margitta Kolbe;Gorm Dybkjær;Rasmus T. Tonboe;Steinar Eastwood;Pia Nielsen-Englyst;Jacob Høyer;André Toft Jensen;Magnus Barfod Suhr,Arctic and Antarctic Surface Temperatures from AVHRR thermal Infrared satellite sensors 1982–2023,"•Global 42 year long record of satellite temperature for ice covered surfaces. •Arctic sea ice warming of +1.11 degree per decade since 1982. •Antarctic sea ice warming of +0.16 degree per decade since 1982. 
 42-years of Arctic and Antarctic Surface Temperatures from thermal Infrared satellite radiometers (AASTI) are presented as the Copernicus Climate Change Service Ice surface temperature record v1.1 dataset (C3S IST). It covers snow, ice and ocean surfaces with mean and max–min daily temperatures poleward of 50 degrees North and South, for the period 1982–2023. The C3S IST is provided as a Level 3 (L3) dataset in a polar 0.25 ° latitude and longitude grid. It consists of two parts: (1) the C3S IST climate data record (ISTCDR v1.1), covering the period 1. January 1982 to 30. June 2019, and (2) the C3S IST Interim CDR version 1.1 (ICDR v1.1) covering 1. July 2019 to 31. December 2023. The surface temperatures (STs) are calculated from satellite thermal infrared Brightness Temperature (TB) measurements from the Global Area Coverage – Advanced Very High Resolution Radiometer (GAC - AVHRR) data, creating a comprehensive data set based solely on a single sensor type. The underlying AASTI algorithm is a combination of algorithms specifically tuned for sea ice, marginal ice zone, land ice and high latitude open water. In addition, each of the algorithm coefficients are tuned specifically for each of the AVHRR instruments, using simulated Top of the atmosphere (TOA) TBs and ERA-Interim reanalysis surface and atmosphere data. Simulated TOA TB’s are computed using the community radiative transfer model, RTTOV v12.3. Spatially and temporally varying uncertainties are computed for each data-point. The C3S IST surface temperatures were validated against different in situ observation types, where comparison against radiometric temperatures from flight campaigns and ice sheet station data resulted in smaller mean differences of 0.20°C and -1.84°C in the Northern Hemisphere (NH) than for validations against met station air temperatures, which were usually 1–3°C higher. Surface temperature climatology and trends have been computed for sea ice and ice sheets, showing large regional differences in surface temperature trends within the NH. For the entire dataset, the average trend is +1.11 °C/decade for the NH sea ice, +0.16 °C/decade for the Southern Hemisphere (SH) sea ice, +0.38 °C/decade for the Greenland ice sheet and -0.13 °C/decade for the Antarctic ice sheet. The positive trends are typically small during summer and larger during winter, e.g. in the Barents Sea, where trends exceed +0.3 °C/year in winter. Negative temperature trends are observed in some regions such as the Bering Strait’s ice edge. For Antarctic sea ice, the trends are generally smaller and statistically less significant than those in the NH. The trends of the ice sheet surface show a similar pattern, where the Greenland Ice Sheet has positive trends, which both are largest and most significant in the coastal areas. The Antarctic Ice Sheet has diverse trends and large areas have statistically non-significant trends, except for the negative temperature trend in the central, high altitude part of east Antarctica exceeding -0.5 °C/year."
