doi,is_relevant,journal,explanation,topic_words,authors,title,abstract
10.1088/1748-9326/adf978,False,Environmental Research Letters,该研究论文主要关注气候变化对飓风灾害后联邦援助分配的影响，特别是针对2017年飓风哈维在德克萨斯州哈里斯县造成的洪水灾害。研究通过洪水模型估算由气候变化引起的洪水损失，并分析这些损失与联邦紧急事务管理局（FEMA）的洪水保险计划（NFIP）和个人援助计划（IA）的资金分配之间的关系。研究发现，气候变化导致的洪水损失对联邦援助的分配有显著影响，尤其是在个人援助方面。论文主要探讨气候变化背景下联邦资金的使用问题，与大气环境遥感技术（如空气质量监测、卫星观测和大气成分分析）没有直接关系。,[],Kevin T Smiley;Ilan Noy;Michael F Wehner;Oliver E J Wing;KayLynn Larrison,Climate change and federal aid disbursements after Hurricane Harvey: an extreme event attribution analysis,"The role climate change plays in increasing the burden placed on governments and insurers to pay for recovery has not been extensively explored and is the focus of this study. This study examines the impacts of climate change attributed flooding on federal disaster aid disbursement in Harris County, Texas following Hurricane Harvey in 2017. Our approach uses flood models to estimate the amount of flood damages attributable and not attributable to climate change under two climate change attribution scenarios from peer reviewed studies: 20% and 38% increases in rainfall associated with the hurricane due to climate change. These estimates are combined with census tract-level disbursement data for FEMA’s National Flood Insurance Program (NFIP) and the Individual Assistance (IA) part of the Individuals and Households Program. We employ spatial lag regression models with direct and spatial spillover effects to analyze the relationship between a tract’s flood damages—both attributed and not attributed to climate change—and federal disaster aid. We find that both types of flood damage shape federal aid disbursements, but that climate change attributed damages tend to have larger effect sizes (elasticities) especially for IA. Specifically, for a 1% increase in additional climate change attributed damages per household in a census tract (under the 20% scenario), expected NFIP levels in that census tract are 0.26% higher and IA levels are 0.3% higher. Implications center on federal funding in an era of climate change."
10.1088/1748-9326/adfa3b,False,Environmental Research Letters,该研究论文主要关注的是气候变化背景下，北大西洋经向翻转环流（AMOC）的未来变化趋势。论文通过分析CMIP6气候模式的预测结果，发现高排放情景下，AMOC可能在2100年后崩溃，导致北大西洋深水形成的停止，进而影响北半球的热量输送和气候。论文重点在于海洋环流和气候模式预测，与大气环境遥感技术（如空气质量监测、卫星观测和大气成分分析）没有直接关联。,"['Atlantic Meridional Overturning Circulation (AMOC)', 'Climate Modeling', 'Ocean Circulation', 'Deep Water Formation', 'Climate Change Projections']",Sybren Drijfhout;Joran R Angevaare;Jennifer Mecking;René M van Westen;Stefan Rahmstorf,Shutdown of northern Atlantic overturning after 2100 following deep mixing collapse in CMIP6 projections,"Several, more recent global warming projections in the coupled model intercomparison project 6 contain extensions beyond year 2100–2300/2500. The Atlantic meridional overturning circulation (AMOC) in these projections shows transitions to extremely weak overturning below the surface mixed layer (<6 Sv; 1 Sv = 106 m3 s−1) in all models forced by a high-emission (SSP585) scenario and sometimes also forced by an intermediate- (SSP245) and low-emission (SSP126) scenario. These extremely weak overturning states are characterised by a shallow maximum overturning at depths less than 200 m and a shutdown of the circulation associated with North Atlantic deep water formation. Northward Atlantic heat transport at 26°N decreases to 20%–40% of the current observed value. Heat release to the atmosphere north of 45°N weakens to less than 20% of its present-day value and in some models completely vanishes, leading to strong cooling in the subpolar North Atlantic and Northwest Europe. In all cases, these transitions to a weak and shallow AMOC are preceded by a mid-21st century collapse of maximum mixed-layer depth in Labrador, Irminger and Nordic Seas. The convection collapse is mainly caused by surface freshening from a decrease in northward salt advection due to the weakening AMOC but is likely initiated by surface warming. Maximum mixed-layer depths in the observations are still dominated by internal variability but notably feature downward trends over the last 5–10 years in all deep mixing regions for all data products analysed. This could be merely variability but is also consistent with the model-predicted decline of deep mixing."
10.1088/1748-9326/adfbfc,False,Environmental Research Letters,该论文主要关注西班牙淡水生态系统面临的水资源短缺挑战，以及这些挑战如何影响水安全、生物多样性和经济可持续性。论文讨论了气候变化、城市化和污染等因素如何加剧水资源紧张，并提出了保护生态系统、促进节约型农业、监管高耗水行业等策略。虽然该论文涉及环境问题，但其重点在于水资源管理和生态系统保护，而不是大气环境遥感技术。因此，它与空气质量监测、卫星观测或大气成分分析等大气环境遥感技术没有直接关联。,[],S Sabater;J Barquín;J Blasco;A Elosegi;C García;A Ginebreda;C M Gómez;I Muñoz;A Rico;J Rovira;R J Batalla,Water scarcity challenges water security: a case for Spain’s freshwater ecosystems,"Water scarcity is an escalating environmental challenge, particularly in semi-arid regions like Spain, where balancing human and ecosystem needs is critical for sustainable development. Freshwater ecosystems are vital for biodiversity, water security, and economic systems, but often lose protection during droughts. Spain, largely under a Mediterranean climate, shows strong interdependence between ecological and socioeconomic systems, with agriculture, tourism, and energy sectors heavily reliant on scarce water resources. Spain’s economy has thrived on water-dependent activities yet increasing droughts and infrastructure limits are pushing ecosystems toward collapse, with severe biodiversity loss and irreversible damage. Furthermore, investments aimed at increasing water-use efficiency often backfire, leading to expanded irrigation without real water savings. Climate change, urbanization, and pollution exacerbate these tensions, posing risks to public health and economic stability. Transformative strategies are urgently needed: protecting and restoring ecosystems, promoting conservation agriculture, regulating water-intensive industries, and planning collective responses to illegal water use. Simply increasing supply or reacting to crises without systemic change of water demands will not ensure future water security. Spain’s experience highlights the urgent need for integrated management of natural and human systems to preserve freshwater resources, biodiversity, and economic resilience."
10.5194/acp-25-9497-2025,False,Atmospheric Chemistry and Physics,该研究论文主要关注中国分阶段实施燃油政策后，船舶排放对PM2.5及其组分的影响变化。论文通过更新排放清单和CMAQ模型，模拟了2017年至2021年船舶排放对PM2.5的时空影响模式，并讨论了其对中国港口城市空气质量的影响，包括无机和有机成分的变化。虽然该研究涉及空气质量，但它侧重于特定排放源（船舶）和政策影响，而非大气环境遥感技术，如卫星观测或大气成分分析。,"['PM2.5', 'Ship emissions', 'Air quality', 'Fuel oil policies', 'Inorganic components', 'Organic components']",Guangyuan Yu;Yan Zhang;Qian Wang;Zimin Han;Shenglan Jiang;Fan Yang;Xin Yang;Cheng Huang,Changes in the impacts of ship emissions on PM2.5 and its components in China under the staged fuel oil policies,"China has carried out staged low-sulfur fuel policies since 2017. This study simulated the changing spatiotemporal patterns of the impacts of ship emissions on PM2.5 from 2017 to 2021 based on the updated emission inventories and mapping of chemical species in the CMAQ (Community Multiscale Air Quality). Fuel policies caused evident relative changes in inorganic and organic components of the shipping-related PM2.5 over China’s port cities. The driving factors of the interannual, seasonal, and diurnal patterns were discussed. 
 The issue of air pollution caused by ship emissions is becoming prominent with the increasing global shipping activities. China has carried out fuel oil policies in three stages in the past few years to meet the requirements of the global low sulfur regulation by the International Maritime Organization (IMO). However, the impacts of staged policies on air quality in China are not sufficiently understood. This study firstly updated the ship emission inventory including PM2.5 components based on field and on-board measurements under the staged fuel oil policies. Then, the impacts of ship emissions on PM2.5 and its gas precursors and primary and secondary components in China from 2017 to 2021 were revealed by using the Weather Research and Forecasting (WRF) model and the Community Multiscale Air Quality (CMAQ) model. In the model domain, the 99th percentile of the shipping-related PM2.5 concentrations was reduced by 19.5 % and then by 35.6 % due to the policy shifts. Ship emissions increased the PM2.5 concentrations up to 3.8 µg m−3 in 2017 and 2.6 µg m−3 in 2021. The areas with high concentration levels widely distributed over offshore waters in 2017 and shrunk to some parts of China's coast in 2021. The contributions of ship emissions to the PM2.5 concentrations over China's main port cities ranged from 3.0 % to 17.4 % in 2017 and 2.5 % to 10.3 % in 2021. In these cities, the change rates of the concentrations of PM2.5, SO42-, NO3-, NH4+, carbonaceous aerosols, V, and Ni related to ship emissions from 2017 to 2021 were −32.7 %, −74.0 %, +11.0 %, −27.5 %, −76.9 %, −90.3 %, and −38.4 %, respectively. NO3- constituted 54.6 % of the shipping-related PM2.5 in 2021. Our findings suggest that it is important to consider both transport pathways and secondary aerosol formation mechanisms to combat the PM2.5 pollution caused by shipping in different regions."
10.5194/essd-17-4185-2025,False,Earth System Science Data,该论文主要关注的是一个从1860年至今的气候再分析数据集（CoRea1860+），它通过同化海面温度（SST）观测数据，利用气候模型重建过去的气候状况。论文重点在于评估该数据集在海洋、海冰和大气等方面的可靠性和对气候变率的捕捉能力，例如海洋热含量、大西洋经向翻转环流和海冰变率等。虽然论文涉及大气变量（如地表气温、降水、海平面气压等），但其核心是气候重建和气候系统变率的研究，而非大气环境遥感技术，如空气质量监测、卫星观测或大气成分分析。,[],Yiguo Wang;François Counillon;Lea Svendsen;Ping-Gin Chiu;Noel Keenlyside;Patrick Laloyaux;Mariko Koseki;Eric de Boisseson,An ensemble-based coupled reanalysis of the climate from 1860 to the present (CoRea1860+),"CoRea1860+ is a new climate dataset that reconstructs past climate conditions from 1860 to today. By using advanced modelling techniques and incorporating sea surface temperature observations, it provides a consistent picture of long-term climate variability. The dataset captures key ocean, sea ice, and atmosphere changes, helping scientists understand past climate changes and variability. 
 Climate reanalyses are essential for studying climate variability, understanding climate processes, and initializing climate predictions. We present CoRea1860+ (Wang and Counillon, 2025, https://doi.org/10.11582/2025.00009), a 30-member coupled reanalysis spanning from 1860 to the present, produced using the Norwegian Climate Prediction Model (NorCPM) and assimilating sea surface temperature (SST) observations. NorCPM combines the Norwegian Earth System Model with the ensemble Kalman filter data assimilation method. SST, available throughout the entire period, serves as the primary source of instrumental oceanic measurements prior to the 1950s. CoRea1860+ belongs to the category of sparse-input reanalyses, designed to minimize artefacts arising from changes in the observation network over time. By exclusively assimilating oceanic data, this reanalysis offers valuable insights into the ocean's role in driving climate system variability, including its influence on the atmosphere and sea ice. This study first describes the numerical model, the SST dataset, and the assimilation implementation used to produce CoRea1860+. It then provides a comprehensive evaluation of the reanalysis across four key aspects, namely reliability, ocean variability, sea ice variability, and atmospheric variability, benchmarked against more than 10 independent reanalyses and observational datasets. Overall, CoRea1860+ demonstrates strong reliability, particularly in observation-rich periods, and provides a reasonable representation of climate variability. It successfully captures key features such as multi-decadal variability and long-term trends in ocean heat content, the Atlantic meridional overturning circulation, and sea ice variability in both hemispheres. Furthermore, to some extent, CoRea1860+ agrees with the reference atmospheric datasets for surface air temperature, precipitation, sea level pressure, and 500 hPa geopotential height, especially in the tropics where air–sea interactions are most pronounced."
10.5194/essd-2025-440,False,Earth System Science Data Discussions,该论文介绍了一个多年尺度的涡度协方差和气象数据集，该数据集来自德国北部五个农业林业系统与开放农田或草地的配对研究。该数据集主要关注农业林业系统中的CO2通量、蒸散量和感热通量，旨在研究农业林业对气候变化的潜在缓解作用。虽然涉及CO2等气体，但其重点在于生态系统层面的碳、水和能量平衡，而非大气环境遥感技术（如空气质量监测、卫星观测或大气成分分析）。因此，该研究与大气环境遥感技术的关联性不强。,"['CO2 fluxes', 'evapotranspiration', 'sensible heat fluxes', 'micrometeorology', 'eddy covariance', 'agroforestry', 'carbon balance', 'water balance', 'energy balance']",José Ángel Callejas-Rodelas;Justus van Ramshorst;Alexander Knohl;Lukas Siebicke;Dietmar Fellert;Marek Peksa;Dirk Böttger;Christian Markwitz,A multiyear eddy covariance and meteorological dataset from five pairs of agroforestry systems with open cropland or grassland in Northern Germany,"A dataset expanding around seventy eight site-years was compiled, harmonized and presented. The dataset consisted in eddy covariance and meteorological measurements over four pairs of agroforestry and open cropland systems, and one pair of agroforestry and open grassland system. This is the first ever dataset compiling this type of data over temperate agroforestry systems. 
 Agroforestry systems are considered suitable nature-based solutions to mitigate climate change. Long-term measurements of CO2 fluxes, evapotranspiration and sensible heat fluxes are, however, largely still missing. Here we present a unique eddy covariance and meteorological dataset from a total of ten stations paired over agroforestry and open cropland or grassland agricultural sites located in Northern Germany. The data were harmonized to create a consistent dataset which includes gap-filled time series of meteorological and lower-cost eddy covariance measurements with identical instrumentation, accounting for a total of seventy eight site-years of data. The objective of this dataset is to provide observational data on the differences of meteorological conditions, carbon, water and energy balances of adjacent agroforestry and open cropland or grassland sites in five distinct climatic regions of Germany. This extensive, continuous dataset can be used to study ecosystem properties and the potential benefits of agroforestry. It can also be used to parametrize models on crop and biomass productivity, or to evaluate the response of such agroecosystems to climate change scenarios, among other applications. Anticipated key users of this dataset are researchers in the fields of micrometeorology, eddy covariance, agronomy, and ecosystem modeling. This dataset can be accessed through https://doi.org/10.25625/A2Z8T8 (Callejas-Rodelas et al., 2025b)."
10.1021/acs.est.5c01012,False,Environmental Science & Technology,该研究主要关注二氧化氯与含氮杂环化合物的反应动力学，以及副产物游离余氯的形成。研究对象是水处理过程中常见的污染物，研究目的是评估二氧化氯作为消毒剂的潜在风险，而非大气环境遥感技术。因此，与空气质量监测、卫星观测或大气成分分析等大气环境遥感技术没有直接关联。,[],Mohammad Sajjad Abdighahroudi;Mischa Jütte;Minyi Yin;Robert Kalnins;Shaista Khaliq;Yago Batista;Torsten C. Schmidt;Holger V. Lutze,Kinetics of Aromatic Nitrogen-Containing Heterocycle Oxidation with Chlorine Dioxide and Formation of Free Available Chlorine as a Secondary Oxidant,"Chlorine dioxide (ClO2) is used for disinfection and preoxidation in water treatment, often as an alternative to free available chlorine (FAC) to reduce the formation of halogenated byproducts. However, the latest research has shown that FAC can be formed as a secondary oxidant in the ClO2 reaction with activated aromatic compounds, such as phenols. In this study, the reaction of ClO2 with aromatic nitrogen-containing heterocycles (NCHs) is investigated as another possible FAC precursor. Six-membered aromatic NCHs showed low reactivity (rate constants <10–3 M–1 s–1) while five-membered rings, namely pyrrole and imidazole, were more reactive. Pyrrole reacted with a rate constant of (1.18 ± 0.3) × 103 M–1 s–1 and formed 7 to 45% FAC depending on the ClO2 to pyrrole ratios. The imidazole reaction was pH-dependent since its anionic species (pKa = 14.4) rate constant was (2.08 ± 1.4) × 106 M–1 s–1. However, the reaction at pH 7 is relatively slow (6.7 × 10–2 M–1 s–1). Imidazole also showed 37% FAC formation. Nucleobases, adenine, guanine, as well as the pharmaceutical dexmedetomidine, have imidazole moieties and show a very similar reaction rate constant, FAC yield, and ClO2 consumption in their reaction with ClO2, pointing out the relevance of aromatic nitrogen-containing heterocycles in ClO2 application."
10.1021/acs.est.5c05420,False,Environmental Science & Technology,该研究论文主要关注中国氢能产业的循环经济潜力，通过动态存量模型分析了不同情景下氢能产业链对17种金属的需求量。研究重点在于从灰氢向绿氢过渡过程中，循环经济策略如何缓解资源风险。虽然绿氢转型能减少对钴、铜、镁的需求，但会显著增加对镧、锂、铂族金属和钛的需求。研究强调了通过国际合作获取铂族金属供应的重要性。因此，该论文主要关注能源转型、资源管理和循环经济，与大气环境遥感技术（如空气质量监测、卫星观测和大气成分分析）没有直接关系。,[],Ye Yang;Zhiyang An;Meng Li;Wang Gu;Peixue Xing;Yong Geng,Unlocking the Circular Economy Potential in China’s Hydrogen Industry: A Dynamic Stock Model Analysis,"This study investigates the future metal demand patterns in China’s hydrogen industry, focusing on the transition from gray to green hydrogen production and how circular economy strategies mitigate the associated resource risks. Using a dynamic stock model, we measure the cumulative demands (2023–2060) for 17 metals across the entire hydrogen industrial chain under five scenarios. Results show that although the shift to green hydrogen reduces the demands for cobalt (Co), copper (Cu), and magnesium (Mg), it significantly increases the demands for lanthanum (La), lithium (Li), platinum group metals (PGMs), and titanium (Ti). In the baseline scenario, 87.4% of metals are sourced from primary resources, but the application of the circular economy could reduce such demands by 20–77%. Notably, even with aggressive recycling, there will be potential PGM supply shortages, indicating that it is urgent to obtain such supply through international cooperation. These results offer valuable policy insights to those decision makers so that they can prepare appropriate policies to integrate material circularity into a low-carbon energy transition."
10.1021/acs.est.5c06059,False,Environmental Science & Technology,该研究论文主要关注的是使用锰基氧化物催化剂进行选择性催化还原（SCR）反应，以去除一氧化氮（NO）。通过钨（W）改性，提高了催化剂的活性和选择性，并揭示了锰-钨双核活性位点形成增强性能的机制。研究结合实验测量和密度泛函理论（DFT）计算，表明钨在反应中起着重要的氧化还原作用，从而提高了催化剂的性能。虽然该研究与大气污染物NO的去除有关，但它侧重于催化剂的化学反应机制，而不是大气环境遥感技术，如空气质量监测、卫星观测或大气成分分析。因此，该论文与大气环境遥感技术的关联性较弱。,"['Selective Catalytic Reduction', 'NO', 'NH3', 'Mn-based oxide catalysts', 'N2 selectivity', 'Redox reaction', 'Mn-W dinuclear sites']",Meng Gao;Gege Lu;Zhuocan Li;Xin Wang;Rucheng Duan;Yu Fu;Guangzhi He;Hong He,Unveiling the Reaction Mechanism of Selective Catalytic Reduction of NO with NH3 over Active Mn–W Dinuclear Sites,"Mn-based oxide catalysts have promising potential in the selective catalytic reduction of NO with NH3 (NH3-SCR) due to their excellent low-temperature activity. However, poor N2 selectivity severely restricts their large-scale practical applications. In this study, we achieved an improvement in both activity and selectivity of Mn-based SCR catalysts by W modification and revealed the mechanism by which the formation of Mn–W dinuclear active sites enhances their performance. By combining experimental measurements and density functional theory (DFT) calculations, the improved NH3-SCR performance of the MnW/TiO2 catalyst was attributed to the significant redox role of W, resulting from the formation of strongly interacting Mn–W dinuclear sites. The entire NH3-SCR reaction pathway over the Mn–W dinuclear site was elucidated at the atomic level, confirming that the W sites played a redox role in the reaction, specifically by directly participating in the oxidative activation of NH3. This work elucidates the working principle of dinuclear active sites in the NH3-SCR reaction and provides valuable insight for the development of future generation high-performance SCR catalysts."
10.1021/acs.est.5c07029,False,Environmental Science & Technology,该论文主要关注于利用界面化学原理，通过Fe(III)-草酸盐光化学系统在微滴中高效降解全氟辛酸（PFOA）。研究重点在于界面对超氧自由基（O2·–）生成、亲核性和C–F键活化的影响。虽然该研究与环境修复相关，但它主要集中在化学降解机制和实验室条件下的应用，与大气环境遥感技术（如空气质量监测、卫星观测和大气成分分析）没有直接联系。,[],Wenbo You;Kejian Li;Qiuyue Ge;Yangyang Liu;Wei Wang;Haiping Xiong;Jianpeng Ao;Jilun Wang;Le Yang;Runbo Wang;Tingting Huang;Shiyi Wang;Huan Liu;Minbiao Ji;Liwu Zhang,Breaking the Forever Bonds: Interface-Enhanced Superoxide Chemistry for Efficient PFOA Degradation,"The exceptional stability of carbon–fluorine (C–F) bonds in perfluorooctanoic acid (PFOA) presents a fundamental challenge in environmental remediation as traditional degradation methods struggle to break these bonds under mild conditions. Here, we demonstrate that the air–water interface in microdroplets can be strategically utilized to dramatically enhance PFOA (C0 = 20 mg L–1) degradation through a simple Fe(III)-Oxalate photochemical system, achieving complete destruction with 99% defluorination within 4 h at room temperature - a rate 2 orders of magnitude faster than conventional methods. Through comprehensive spectroscopic and computational investigations, we reveal that this remarkable enhancement stems from three synergistic interfacial effects: concentrated generation of superoxide radicals (O2·–) from earth-abundant Fe(III)-Oxalate complexes, significantly enhanced O2·- nucleophilicity due to disrupted solvation shells, and a strong interfacial electric field that catalyzes C–F bond activation. These molecular-level insights into interfacial chemistry not only provide an efficient and economical strategy for PFOA remediation but also establish a new paradigm for enhancing nucleophilic reactions in aqueous systems. Our findings highlight the transformative potential of air–water interfaces in activating traditionally inert chemical bonds, offering new opportunities for both environmental protection and chemical synthesis."
