doi,is_relevant,journal,explanation,topic_words,authors,title,abstract
10.1021/acsestair.4c00174,True,ACS ES&T Air,这篇论文研究了野火排放的化学成分及其对环境的影响，这与大气环境遥感技术密切相关。野火排放物会影响空气质量，而卫星观测可以监测野火的发生和排放情况，并分析大气成分的变化。,"['atmospheric composition', 'air quality monitoring', 'satellite observations', 'emissions', 'wildland fire']",Amara L. Holder and Amy P. Sullivan,"Emissions, Chemistry, and the Environmental Impacts of Wildland Fire",
10.1021/acsestair.4c00141,True,ACS ES&T Air,该研究利用多模式化学成像和高分辨率质谱技术，对休斯顿市区有机气溶胶的分子组成进行了研究。研究重点关注了有机硫酸盐（CHOS）和有机硝酸盐（CHNO）等分子官能团，这些官能团是二次有机气溶胶（SOA）的重要示踪剂。研究发现，SOA的组成在一天中存在显著变化，并与风速/方向、相对湿度（RH）和温度等气象因素有关。研究结果揭示了休斯顿市区SOA组成的季节性和时间分布特征，为城市大气环境监测和空气质量管理提供了重要参考。,"['organic aerosols', 'secondary organic aerosols', 'SOA', 'molecular composition', 'chemical imaging', 'high resolution mass spectrometry', 'air quality monitoring', 'atmospheric composition analysis']",Tania Gautam;Gregory W. Vandergrift;Nurun Nahar Lata;Zezhen Cheng;Ashfiqur Rahman;Annalisa Minke;Zhenli Lai;Darielle N. Dexheimer;Damao Zhang;Matthew A. Marcus;Maria A. Zawadowicz;Chongai Kuang;Ran Zhao;Allison L. Steiner;Swarup China,"Chemical Insights into the Molecular Composition of Organic Aerosols in the Urban Region of Houston, Texas","Molecular functional groups, such as organosulfates (CHOS) and organonitrates (CHNO) are important tracers for field observations of secondary organic aerosols (SOA). While CHOS and CHNO are prevalent in the atmosphere, there is a lack of knowledge regarding daily and day- and night-time variations in these species in the urban atmosphere. Meteorological factors such as wind speed/direction, relative humidity (RH), and temperature can influence the formation of CHOS/CHNO. To investigate these trends, we utilized multimodal chemical imaging and advanced high resolution mass spectrometry techniques to acquire particle speciation and molecular formulas (MFs) associated with day and night sampling periods. Back trajectory analyses revealed the oceanic influence of southern wind airmasses in later June sampling periods with organic fractions <10%. Conversely, northern winds in early June sampling periods contributed to the episodic emergence of extremely low volatile organics (ELVOCs) and organic factions up to 41%. The observed unique MFs to June 3 (223 MFs) and to June 4 (144 MFs) were largely found to be of biogenic rather than anthropogenic origin. Our findings reveal episodic prevalence and temporal distribution of SOA constituents across the urban region of Houston, Texas."
10.1021/acsestair.4c00130,True,ACS ES&T Air,该研究利用卫星观测的PM2.5浓度数据，结合人口变化和基线死亡率，评估了2001年至2021年间加拿大PM2.5暴露导致的死亡人数。研究发现，尽管PM2.5暴露水平下降，但人口增长和老龄化导致基线死亡率上升，最终导致PM2.5相关死亡人数略有增加。这项研究表明，卫星遥感技术在空气质量监测和健康影响评估方面发挥着重要作用。,"['ambient fine particulate matter (PM2.5)', 'satellite-based PM2.5 concentrations', 'air quality monitoring', 'health impact analysis']",Elysia G. Fuller-Thomson;Amanda J. Pappin;Mathieu Rouleau;Guoliang Xi;Aaron van Donkelaar;Randall V. Martin;Richard T. Burnett,"Mortality Attributable to Ambient Fine Particulate Matter Exposure in a Changing Canadian Population, 2001 to 2021","We aim to understand how changes in ambient fine particulate matter (PM2.5) over the last two decades have influenced PM2.5-attributable mortality in a Canadian population experiencing both growth and changing baseline health status. We conducted a health impact analysis using dynamic estimates of population, baseline mortality rates, and satellite-based PM2.5 concentrations to estimate mortality attributable to long-term PM2.5 exposure every five years between 2001 and 2021, applying risk estimates from the 2006 Canadian Census Health and Environment Cohort (CanCHEC) to the population aged 25 and older. We conducted a decomposition analysis to examine the influences of population exposure, size, and health status on trends in PM2.5-attributable mortality. Between 2001 and 2021, population-weighted exposure to PM2.5 declined by 18% in Canada, with improvements occurring in most urban areas. In recent years, these changes have led to 4,400 (95% CI: 3,700–5,000) to 4,700 (95% CI: 4,100–5,400) fewer PM2.5-attributable deaths annually based on log–linear and log–log shapes of concentration–response. However, a growing population alongside higher baseline mortality risks in several regions, likely due to aging, has led to a small net increase in total PM2.5-attributable deaths between 2001 and 2021. These findings suggest that the Canadian population has benefitted broadly from air quality management strategies implemented in North America over recent decades."
10.1021/acsestair.4c00128,True,ACS ES&T Air,这篇论文研究了利用美国环保署的社区多尺度空气质量模型（CMAQ）进行的伴随建模，以提供北美范围内控制主要 PM2.5 和 PM2.5 前体物（NOx、SO2 和 NH3）带来的位置特异性货币化健康益处。该研究使用每吨效益（BPT）指标量化了源到健康效益关系，并考虑了长期暴露于细颗粒物导致的过早死亡的影响。论文对基础分析中使用的模型分辨率、代表性事件选择、排放年份和流行病学模型等因素进行了敏感性分析，以评估这些选择对结果的影响。研究发现，伴随建模方法对模型选择具有鲁棒性，能够提供高度细粒度的 BPT 估计值，涵盖了不同地点和排放物质。,"['air quality', 'emissions', 'modeling', 'health benefits', 'PM2.5', 'precursors', 'sensitivity analysis']",Amir Hakami;Shunliu Zhao;Petros Vasilakos;Anas Alhusban;Yasar Burak Oztaner;Alan Krupnick;Howard Chang;Armistead Russell,Spatiotemporally Detailed Quantification of Air Quality Benefits of Emissions–Part II: Sensitivity to Study Parameters and Assumptions,"Adjoint modeling, using U.S. EPA’s Community Multiscale Air Quality (CMAQ), has been performed to provide location-specific monetized health benefits from the controls of primary PM2.5 and PM2.5 precursors (NOx, SO2, and NH3) across North America. Source-to-health benefit relationships are quantified using a benefit-per-ton (BPT) metric, accounting for the impacts on premature mortality due to long-term exposure to fine particulate matter. In the base analysis, the approach used a 12 km resolution, four 2-week episodes chosen to capture annual responses, emissions for 2016, and the Global Exposure Mortality Model (GEMM) to link exposures to premature mortality. Here, we investigate the impacts those choices have on results using a range of sensitivity analyses. The choice of four representative episodes led to relatively little bias and error. Finer model resolution, investigated by comparing 36, 12, 4, and 1 km simulations over two urban areas, tended to increase BPT estimates, though the impact was inconsistent between different regions. While BPTs and burden estimates were consistent across resolutions over New York City, they sharply increased for Los Angeles, particularly for NOx and ammonia, leading to 90% increase in burden estimates at 1 km resolution. We find that, for primary PM2.5 emissions, better resolved population distribution is the main contributing factor to higher BPTs, but for secondary precursor emissions (ammonia and NOx), higher model resolution that avoids dilution in coarser grids is more important. Changing emissions from 2016 to 2001 and 2028 resulted in fairly consistent primary PM2.5 BPTs but impacted the BPTs for NOx and ammonia more significantly due to changes in SO2 emissions. We found that BPTs tend to stabilize, as emission changes in 2028 lead to a lower deviation from 2016 BPTs compared to changes from the 2001 episode. The role of the epidemiological model also led to relatively modest uncertainties, 15–30% depending on the species, even when different shapes of concentration–response functions were employed. We found the impact of the choice of CRF to be larger or comparable in size to the reported epidemiological model uncertainties for log–linear CRFs. The adjoining approach proved robust to modeling choices in providing BPT estimates that are highly granular across locations and emitted species."
10.1021/acsestair.4c00120,True,ACS ES&T Air,这篇论文研究了利用卫星观测数据（VIIRS）和地面监测数据（PurpleAir）来估算阿拉斯加野火季期间地表PM2.5浓度的方法。研究发现，利用气溶胶光学厚度（AOD）与地表PM2.5浓度之间的转换因子来估算地表PM2.5存在误差，因为气溶胶的垂直分布会影响估算结果。论文提出了一种基于观测数据的分段函数，可以更准确地估算地表PM2.5浓度，并验证了该方法的有效性。,"['aerosol optical depth', 'PM2.5', 'wildfire', 'satellite observations', 'VIIRS', 'air quality monitoring']",Tianlang Zhao;Jingqiu Mao;Pawan Gupta;Huanxin Zhang;Jun Wang,Observational Constraints on the Aerosol Optical Depth–Surface PM2.5 Relationship during Alaskan Wildfire Seasons,"Wildfire is one of the main sources of PM2.5 (particulate matter with aerodynamic diameter < 2.5 μm) in the Alaskan summer. The complexity in wildfire smokes, as well as limited coverage of ground measurements, poses a big challenge to estimate surface PM2.5 during wildfire season in Alaska. Here we aim at proposing a quick and direct method to estimate surface PM2.5 over Alaska, especially in places exposed to strong wildfire events with limited measurements. We compare the AOD–surface PM2.5 conversion factor (η = PM2.5/AOD; AOD, aerosol optical depth) from the chemical transport model GEOS-Chem (ηGC) and from observations (ηobs). We show that ηGC is biased high compared to ηobs under smoky conditions, largely because GEOS-Chem assigns the majority of AOD (67%) within the planetary boundary layer (PBL) when AOD > 1, inconsistent with satellite retrievals from CALIOP. The overestimation in ηGC can be to some extent improved by increasing the injection height of wildfire emissions. We constructed a piecewise function for ηobs across different AOD ranges based on VIIRS-SNPP AOD and PurpleAir surface PM2.5 measurements over Alaska in the 2019 summer and then applied it on VIIRS AOD to derive daily surface PM2.5 over continental Alaska in the 2021 and 2022 summers. The derived satellite PM2.5 shows a good agreement with corrected PurpleAir PM2.5 in Alaska during the 2021 and 2022 summers, suggesting that aerosol vertical distribution likely represents the largest uncertainty in converting AOD to surface PM2.5 concentrations. This piecewise function, η′obs, shows the capability of providing an observation-based, quick and direct estimation of daily surface PM2.5 over the whole of Alaska during wildfires, without running a 3-D model in real time."
10.1021/acsestair.4c00113,True,ACS ES&T Air,该研究提出了一种新的机器学习模型，用于预测大气气溶胶组分的饱和蒸气压。饱和蒸气压是描述环境毒素和污染物迁移、分布、传质和归宿的重要物理性质。该模型使用COSMO模型的σ-谱作为分子描述符，并分别针对液态和固态化合物进行训练。该模型在预测固态化合物的升华压方面优于所有基团贡献模型。研究表明，该模型可以用于预测大气相关物质的饱和蒸气压，并与新的实验方法获得的结果进行比较。该模型为更好地描述这一关键性质提供了工具，并提高了测量结果的置信度。,"['atmospheric aerosol constituents', 'saturation vapor pressures', 'air quality monitoring', 'atmospheric composition analysis']",Noora Hyttinen;Linjie Li;Mattias Hallquist;Cheng Wu,Machine Learning Model to Predict Saturation Vapor Pressures of Atmospheric Aerosol Constituents,"We present a novel machine learning (ML) model for predicting saturation vapor pressures (psat), a physical property of use to describe transport, distribution, mass transfer, and fate of environmental toxins and contaminants. The ML model uses σ-profiles from the conductor-like screening model (COSMO) as molecular descriptors. The main advantages in using σ-profiles instead of other types of molecular representations are the relatively small size of the descriptor and the fact that the addition of new elements does not affect the size of the descriptor. The ML model was trained separately for liquid and solid compounds using experimental vapor pressures at various temperatures. The 95% confidence intervals of the error in the liquid- and solid-phase log10(psat/Pa) are 1.02 and 1.4, respectively. Especially our solid-phase model outperforms all group-contribution models in predicting experimental sublimation pressures of solid compounds. To demonstrate its applicability, the model was used to predict psat of atmospherically relevant species, and the values were compared with those obtained from a new experimental method. Here, our model provided a tool for a better description of this critical property and gave a higher confidence in the measurements."
10.1021/acsestair.4c00095,True,ACS ES&T Air,该研究主要关注室内外空气中全氟烷基和多氟烷基物质（PFAS）的浓度和分布，通过对不同时间和地点的空气样品进行分析，研究了PFAS的时空变化规律以及气相和颗粒相的分配情况。研究结果表明，FTOHs和FOSA/E在室内空气中的浓度明显高于室外空气，并且PFAS的浓度在温暖月份高于寒冷月份。该研究为室内空气中新兴PFAS的基线浓度提供了数据，并有助于理解PFAS的气相-颗粒相分配。虽然该研究没有直接使用卫星遥感技术，但其对PFAS在空气中的浓度和分布的研究结果，可以为大气环境遥感技术提供重要的参考数据，例如，可以用于改进大气模型中PFAS的排放和传输模拟，以及开发新的遥感方法来监测PFAS污染。,"['air quality monitoring', 'atmospheric composition', 'PFAS', 'indoor air', 'outdoor air']",Wen-Long Li and Kurunthachalam Kannan,Determination of Legacy and Emerging Per- and Polyfluoroalkyl Substances (PFAS) in Indoor and Outdoor Air,"Despite increasing awareness of health risks associated with exposure to per- and polyfluoroalkyl substances (PFAS), studies on analysis of these chemicals in air are limited. In this study, an extensive sampling of indoor and outdoor air (at a residential neighborhood) was performed to determine the occurrence, temporal variation, and gas/particle partitioning of PFAS. Among 58 PFAS analyzed in air (sum of gas and particulate phases), fluorotelomer alcohols (FTOHs) were found at the highest concentrations (1900 ± 2000 pg/m3). The concentrations of FTOHs and perfluorooctane sulfonamides (FOSA/E) were 4.9−5.9 times higher in indoor air than those in residential outdoor air (p < 0.05). Emerging PFAS such as hexafluoropropylene oxide dimer acid (HFPO-DA), chlorinated polyfluoroether sulfonate (Cl-PFESA), and ADONA were detected at average concentrations ranging from 0.10 to 4.4 pg/m3. We found significant temporal variations in PFAS concentrations, with concentrations higher in warmer than colder months. The majority of ionic PFAS (>50%) such as PFOS were detected in the particulate phase, whereas FTOHs partition predominantly to the vapor phase. This study establishes baseline indoor air concentrations of emerging PFAS and contributes to the understanding of gas−particle partitioning of PFAS."
10.1021/acsestair.4c00093,True,ACS ES&T Air,该研究关注城市空气污染物中细颗粒物（PM2.5）的氧化潜势（OP）的季节性变化。研究者通过分析PM2.5中可溶性铁和铜的含量，以及有机物和酸度的变化，结合肺部氧化化学动力学模型，预测了不同季节下PM2.5的氧化潜势。研究发现，夏季高有机配体浓度和低气溶胶pH值导致OP最高，而冬季则相反。该研究强调了大气化学老化对城市空气污染物氧化负荷的影响，并揭示了季节性变化对人群健康的潜在影响。,"['air quality monitoring', 'PM2.5', 'oxidative potential', 'transition metals', 'seasonal changes', 'chemical composition', 'aerosol', 'emission sources']",Pourya Shahpoury;Steven Lelieveld;Deepchandra Srivastava;Andrea Baccarini;Jacob Mastin;Thomas Berkemeier;Valbona Celo;Ewa Dabek-Zlotorzynska;Tom Harner;Gerhard Lammel;Athanasios Nenes,Seasonal Changes in the Oxidative Potential of Urban Air Pollutants: The Influence of Emission Sources and Proton- and Ligand-Mediated Dissolution of Transition Metals,"The inhalation of fine particulate matter (PM2.5) is a major contributor to adverse health effects from air pollution worldwide. An important toxicity pathway is thought to follow oxidative stress from the formation of exogenous reactive oxygen species (ROS) in the body, a proxy of which is oxidative potential (OP). As redox-active transition metals and organic species are important drivers of OP in urban environments, we investigate how seasonal changes in emission sources, aerosol chemical composition, acidity, and metal dissolution influence OP dynamics. Using a kinetic model of the lung redox chemistry, we predicted ROS (O2•–, H2O2, •OH) formation with input parameters comprising the ambient concentrations of PM2.5, water-soluble Fe and Cu, secondary organic matter, nitrogen dioxide, and ozone across two years and two urban sites in Canada. Particulate species were the largest contributors to ROS production. Soluble Fe and Cu had their highest and lowest values in summer and winter, and changes in Fe solubility were closely linked to seasonal variations in chemical aging, the acidity of aerosol, and organic ligand levels. The results indicate three conditions that influence OP across various seasons: (a) low aerosol pH and high organic ligand levels leading to the highest OP in summer, (b) opposite trends leading to the lowest OP in winter, and (c) intermediate conditions corresponding to moderate OP in spring and fall. This study highlights how atmospheric chemical aging modifies the oxidative burden of urban air pollutants, resulting in a seasonal cycle with a potential effect on population health."
10.1021/acsestair.4c00091,True,ACS ES&T Air,该研究通过模拟野火和控制性火灾燃烧不同燃料床（代表美国东南部的三个生态区域）产生的生物质燃烧气溶胶的光学特性，研究了燃料床组成和水分含量对气溶胶光学性质的影响。研究发现，气溶胶的吸收 Ångström 指数 (AAE) 和单散射反照率 (SSA) 与燃料床的生态区域和水分含量密切相关。这些结果对利用卫星遥感技术监测大气气溶胶，评估空气质量和理解气候变化具有重要意义。,"['aerosol optical properties', 'satellite remote sensing', 'air quality monitoring', 'atmospheric composition', 'biomass burning', 'Ångström exponent', 'single scattering albedo']",Zachary C. McQueen;Ryan P. Poland;Chase K. Glenn;Omar El Hajj;Robert Penland;Anita Anosike;Kruthika V. Kumar;Joseph J. O’Brien;Rawad Saleh;Geoffrey D. Smith,Optical Properties of Biomass Burning Aerosols from Simulated Wildfires and Prescribed Fires with Representative Fuel Beds from the Southeast United States,"We report measurements of the absorption Ångström exponent (AAE) and single scattering albedo (SSA) of biomass burning aerosol from the combustion of fuel beds representing three eco-regions of the Southeast U.S. (Piedmont, Coastal Plain, and Blue Ridge Mountains) with moisture content representative of wildfires and prescribed fires. We find a strong correlation between the AAE and SSA for both simulated wildfires (low fuel moisture) and prescribed fires (higher fuel moisture). For wildfires, the AAE and SSA are strongly dependent on the eco-region of the fuel bed and span a much wider range (AAE = 1.3–4.2, SSA = 0.75–0.97) than they do for prescribed fires (AAE = 2.4–3.1, SSA = 0.88–0.96). The AAE and SSA are also found to be correlated with the fraction of total carbon that is elemental carbon (fEC) for both wildfires and prescribed fires, but the range of fEC observed (0.02–0.14) from the fuel beds is much smaller than that reported previously from laboratory studies using individual fuels. The observations from the present study suggest that fuel-bed composition and moisture content are significant factors in determining the relative amount of organic material in biomass burning aerosols and, consequentially, their optical properties."
10.1021/acsestair.4c00089,True,ACS ES&T Air,这篇论文研究了生物质燃烧产生的棕色碳（BrC）的光吸收特性，特别是模拟野火和计划火灾条件下的情况。研究人员通过改变燃料床的含水量来模拟不同类型的火灾，并分析了不同燃烧条件下产生的BrC的光吸收特性。研究发现，BrC的光吸收特性与燃烧条件密切相关，例如燃料床的含水量和组成。这对于大气环境遥感技术，特别是卫星观测和空气质量监测，具有重要意义，因为BrC的光吸收特性会影响大气辐射平衡，进而影响气候变化和空气质量。,"['brown carbon', 'aerosol', 'light absorption', 'wildfire', 'satellite observation', 'air quality']",Chase K. Glenn;Omar El Hajj;Zachary McQueen;Ryan P. Poland;Robert Penland;Elijah T. Roberts;Jonathan H. Choi;Bin Bai;Nara Shin;Anita Anosike;Kruthika V. Kumar;Muhammad Isa Abdurrahman;Pengfei Liu;I. Jonathan Amster;Geoffrey D. Smith;Steven Flanagan;Mac A. Callaham;Eva L. Loudermilk;Joseph J. O’Brien;Rawad Saleh,Brown Carbon Emissions from Biomass Burning under Simulated Wildfire and Prescribed-Fire Conditions,"We investigated the light-absorption properties of brown carbon (BrC) as part of the Georgia Wildland-Fire Simulation Experiment. We constructed fuel beds representative of three ecoregions in the Southeastern U.S. and varied the fuel-bed moisture content to simulate either prescribed fires or drought-induced wildfires. Based on decreasing fire radiative energy normalized by fuel-bed mass loading (FREnorm), the combustion conditions were grouped into wildfire (Wild), prescribed fire (Rx), and wildfire involving duff ignition (WildDuff). The emitted BrC ranged from weakly absorbing (WildDuff) to moderately absorbing (Rx and Wild) with the imaginary part of the refractive index (k) values that were well-correlated with FREnorm. We apportioned the BrC into water-soluble (WSBrC) and water-insoluble (WIBrC). Approximately half of the WSBrC molecules detected using electrospray-ionization mass spectrometry were potential chromophores. Nevertheless, k of WSBrC was an order of magnitude smaller than k of WIBrC. Furthermore, k of WIBrC was well-correlated with FREnorm while k of WSBrC was not, suggesting different formation pathways between WIBrC and WSBrC. Overall, the results signify the importance of combustion conditions in determining BrC light-absorption properties and indicate that variables in wildland fires, such as moisture content and fuel-bed composition, impact BrC light-absorption properties to the extent that they influence combustion conditions."
