doi,is_relevant,journal,explanation,topic_words,authors,title,abstract
10.5194/acp-25-13429-2025,True,Atmospheric Chemistry and Physics,该研究论文利用EMeRGe飞机观测数据和WRF/CMAQ模型，评估了中国地区黑碳（BC）和一氧化碳（CO）的排放情况。研究通过对比观测数据和模型结果，评估了不同排放清单的适用性，并对中国地区的BC和CO排放量进行了估算。该研究结果表明，现有的HTAPv2.2z排放清单对中国地区的BC排放量存在高估，而对CO排放量存在低估。这项研究对于改进排放清单、提高空气质量模型预测精度以及制定更有效的气候变化减缓策略具有重要意义。,"['Black Carbon (BC)', 'Carbon Monoxide (CO)', 'Emission Inventory', 'Air Quality Modeling (WRF/CMAQ)', 'Airborne Observation (EMeRGe)', 'Anthropogenic Emissions', 'Combustion Emissions', 'Short-Lived Climate Forcers', 'Emission Scaling']",Phuc Thi Minh Ha;Yugo Kanaya;Kazuyo Yamaji;Syuichi Itahashi;Satoru Chatani;Takashi Sekiya;Maria Dolores Andrés Hernández;John Philip Burrows;Hans Schlager;Michael Lichtenstern;Mira Poehlker;Bruna Holanda,Assessing BC and CO emissions from China using EMeRGe aircraft observations and WRF/CMAQ modelling,"Black carbon and CO are important to climate change. EMeRGe airborne observation can identify the suitability of emission inventories used in the CMAQv5.0.2 model for Asian polluted regions. GFEDv4.1s is suitable for fire emissions. Anthropogenic BC and CO emissions from the Philippines (REASv2.1) are insufficient. The estimated Chinese emissions in 2018 are 0.65±0.25 TgBC, 166±65 TgCO, and 12.4±4.8 PgCO2, suggesting a reduction and increment for China's BC and CO emissions in the HTAPv2.2z inventory. 
 Accurate estimates of short-lived climate forcer emissions are essential for effective climate change mitigation, yet large uncertainties remain across Asia. This study integrates the Weather Research and Forecasting/Community Multiscale Air Quality version 5.0.2 (WRF/CMAQv5.0.2) simulations with Effect of Megacities on the Transport and Transformation of Pollutants at Regional and Global Scales (EMeRGe) airborne observations from spring 2018 to refine combustion-related emissions of black carbon (BC) and CO over East Asia. Aircraft observations, which are less affected by near-surface processes, confirmed the accuracy of the Global Fire Emissions Database (GFEDv4.1s) inventory near Thailand. In contrast, anthropogenic BC and CO from the Regional Emission Inventory for Asia (REASv2.1) in the Philippines showed negative biases. For Chinese air masses, the Hemispheric Transport of Air Pollution with corrections (HTAPv2.2z) resulted in overestimation for BC and underestimation for CO, agreeing with our prior ground-based findings on Fukue Island. Scaling Chinese BC emissions using an observation/model ratio (0.48 ± 0.13) gave our best estimate of 0.65 ± 0.25 Tg BC yr−1. Chinese emissions were further estimated at 166 ± 65 Tg CO yr−1 and 12.4 ± 4.8 Pg CO2 yr−1 using the BC/CO and CO/CO2 ratios from observations. These results suggest HTAPv2.2z requires revisions of 50 % downward for BC and 20 % upward for CO, particularly over central East China during spring. Other inventories including Community Emissions Data System (CEDSv2021_02_05) remain notably biased, while Evaluating the Climate and Air Quality Impacts of Short-Lived Pollutants (ECLIPSEv6b) and Tropospheric Chemistry Reanalysis (TCR2) estimates fall within our identified uncertainty ranges."
10.5194/acp-25-13453-2025,False,Atmospheric Chemistry and Physics,该研究论文主要关注雷暴云的极化雷达结构与闪电活动之间的关系，通过分析雷达数据（如差分反射率ZDR和差分传播相移KDP）来研究云的微物理过程和动力学特征，并探讨这些特征与闪电发生的关联。研究旨在提高对雷暴云内部结构和闪电活动机制的理解，从而改进闪电预警能力。虽然该研究使用了雷达遥感技术，但其重点在于雷暴云的物理过程和闪电活动，而不是大气环境遥感技术，如空气质量监测、卫星观测或大气成分分析。,"['thunderstorm', 'lightning activity', 'polarimetric radar', 'cloud microphysics', 'differential reflectivity (ZDR)', 'specific differential phase (KDP)', 'updraught', 'supercooled liquid water', 'graupel']",Chuanhong Zhao;Yijun Zhang;Huiyan Zhai;Zhe Li;Dong Zheng;Xueyan Peng;Wen Yao;Sai Du;Yuanmou Du,Bridging the polarimetric structure and lightning activity of isolated thunderstorm cells during the cloud life cycle,"Lightning activity is highly related to the signatures of polarimetric radar on the basis of cloud electrification physics. However, few studies have focused on bridging the polarimetric structure and lightning activity during the cloud life cycle. Here, we evaluated the sequence and interactions of polarimetric parameters for indicating lightning activity from the perspective of the cloud life cycle, and the cloud microphysics of the polarimetric structure were explored. 
 Polarimetric structures detected by radar can characterize cloud microphysics and dynamics. Many studies have indicated that differential reflectivity (ZDR) and specific differential phase (KDP) columns, which serve as proxies for updraught strength, are related to lightning activity; moreover, the quantities of ice and supercooled liquid water strongly influence the occurrence of lightning flashes via non-inductive charging. However, the sequence or interactions among these factors with dynamics and microphysics from the perspective of the cloud life cycle are uncertain. Here, we improve the “3D mapping columns” method to identify and quantify the ZDR/KDP columns, which is based on Cartesian grid datasets; this method is sensitive in the early phase of cloud formation. Our study bridges the polarimetric structure and lightning activity within 15 isolated thunderstorms during the cloud life cycle. The results indicate that microphysical variations in supercooled liquid water and graupel yield better correlation coefficients for the lightning activity prediction at short warning times (e.g. 6 min) than dynamical variations in the ZDR column volume do; however, the trend of the ZDR column volume implies good performance at longer warning times (e.g. 12 min). The KDP column is probably absent in the early phase of convection development; however, it will occur in the later stage with heavily cold cloud processes, replacing the ZDR column to indicate updraughts within the reflectivity core when obvious graupels and hailstones occur. Our study improves the understanding of the polarimetric structure, which is related to dynamics and microphysics, and is also associated with lightning activity."
10.5194/acp-25-13299-2025,True,Atmospheric Chemistry and Physics,该研究论文主要关注对流层臭氧的辐射强迫估算，利用IAGOS飞机观测数据和离线辐射模型，评估了不同时间段（1994-2004年作为基准，对比2011-2016年、2017-2019年和2020-2023年）的对流层臭氧趋势和气候影响。研究发现，对流层臭氧水平的增长趋势逐渐停止，甚至在高层对流层有所下降，相应的，年代际臭氧辐射强迫也在逐渐减小。该研究强调了臭氧垂直分布对对流层臭氧辐射强迫的重要性。由于涉及大气成分（臭氧）的监测和分析，以及气候变化这一环境应用，因此与大气环境遥感技术密切相关。,"['tropospheric ozone', 'radiative forcing', 'IAGOS aircraft observations', 'tropospheric ozone column', 'ozone vertical profiles', 'climate change', 'air quality']",Pasquale Sellitto;Audrey Gaudel;Bastien Sauvage,Decadal tropospheric ozone radiative forcing estimations with offline radiative modelling and IAGOS aircraft observations,"Tropospheric ozone is a potent greenhouse gas: its anthropogenic levels rise contributes to climate change. We evaluate tropospheric ozone trends and climate impacts with aircraft data and a radiative model, comparing a baseline period (1994–2004) to different recent time periods (2011–2016 to 2020-2023). Tropospheric ozone levels increasing trends progressively stopped and even decreased in the upper troposphere. Correspondingly, the decadal ozone radiative forcing is progressively decreasing. 
 We use an offline radiative transfer model driven by IAGOS aircraft observations to estimate the tropospheric ozone radiative forcing (RF) at decadal time scale (three time intervals with a common starting period in 1994–2004 and ending periods: 2011–2016, 2017–2019 and 2020–2023), over 11 selected Northern Hemispheric regions. We found a positive trend in the tropospheric ozone column (TOC) for the three time intervals, even if decadal trends are progressively reduced from 2011–2016 (ΔTOC +3.6 ± 2.0 DU, +14.8 ± 11.5 %, 2.5 ± 1.4 DU per decade) to 2017–2019 (ΔTOC +3.9 ± 3.9 DU, +17.5 ± 22.1 %, 2.0 ± 2.0 DU per decade) to 2020–2023 (ΔTOC +3.5 ± 2.8 DU, +13.8 ± 12.1 %, 1.5 ± 1.2 DU per decade). The progressively reduced average TOC decadal trends in 2020–2023 and 2017–2019, with respect to 2011–2016, originate from stagnation in ΔTOC in more recent time intervals (especially in the COVID and post-COVID crisis periods) and decreases of trends of the more radiative efficient upper tropospheric ozone. These average trend reductions are accompanied with reductions of the tropospheric ozone RF, from 2011–2016 (41.6 ± 24.0 mW m−2 per decade) to 2017–2019 (27.6 ± 36.7 mW m−2 per decade) to 2020–2023 (14.6 ± 25.6 mW m−2 per decade). The total tropospheric ozone RF sensitivity varies between 18.4 ± 7.4 mW m−2 DU−1, in 2011–2016, and 11.1 ± 10.4 mW m−2 DU−1, in 2020–2023. Our decadal RF estimates vary from being ∼ 25 %–90 % larger (2011–2016 and 2017–2019 ending periods) to ∼ 30 % smaller (2020–2023 ending period) than the most recent global average RF estimates with online modelling. Our study underlines the importance of the evolution of ozone vertical profiles for the tropospheric ozone RF."
10.5194/acp-25-13393-2025,True,Atmospheric Chemistry and Physics,该研究论文探讨了气候模型在多大程度上能够准确模拟气溶胶与云之间的相互作用，特别是通过分析2014-2015年Holuhraun火山爆发后气溶胶对云的影响。研究利用卫星遥感观测数据，评估了八个先进的全球气候模型（GCMs）对火山气溶胶影响下云变化的模拟效果。论文重点关注气溶胶的直接和间接效应对云微观物理特性（如云滴大小和数量）以及宏观特性（如云液态水含量）的影响，并探讨了模型在模拟这些效应时的差异。最终，研究估计了Holuhraun火山爆发对全球辐射强迫的影响。因此，该研究与大气环境遥感技术密切相关，涉及空气质量监测（通过SO2排放），卫星观测（用于云特性分析）和大气成分分析（气溶胶和云）。,"['aerosol-cloud interactions', 'climate models', 'satellite remote sensing', 'aerosol radiative forcing', 'cloud microphysics', 'cloud liquid water content', 'sulfur dioxide', 'volcanic eruption', 'AeroCom', 'GCMs']",George Jordan;Florent Malavelle;Jim Haywood;Ying Chen;Ben Johnson;Daniel Partridge;Amy Peace;Eliza Duncan;Duncan Watson-Parris;David Neubauer;Anton Laakso;Martine Michou;Pierre Nabat,How well are aerosol–cloud interactions represented in climate models? – Part 2: Isolating the aerosol impact on clouds following the 2014–2015 Holuhraun eruption,"The 2014–15 Holuhraun eruption created a vast aerosol plume that acted as a natural experiment to assess how well climate models capture changes in cloud properties due to increased aerosol. We find that climate models represent the observed shift to smaller, more numerous cloud droplets well. However, climate models diverge in their aerosol-induced changes to large-scale cloud properties, particularly cloud liquid water content. Our study shows that Holuhraun had a cooling effect on the Earth. 
 Aerosols significantly influence Earth's radiative balance, yet considerable uncertainty exists in the underpinning mechanisms, particularly those involving clouds. Aerosol–cloud interactions (ACIs) are the most uncertain element in anthropogenic radiative forcing, hampering our ability to constrain Earth's climate sensitivity and understand future climate change. The 2014–2015 Holuhraun volcanic eruption in Iceland released sulfur dioxide (SO2) into the lower troposphere on a level comparable to continental-scale emissions. The resultant volcanic plume across an often near-pristine region of the northern North Atlantic Ocean presents an ideal opportunistic experiment to explore ACI representation within general circulation models (GCMs). We present Part 2 of a two-part AeroCom (Aerosol Comparisons between Observations and Models) Phase III inter-model comparison study that utilises satellite remote sensing observations to assess modelled cloud responses to the Holuhraun attributed volcanic aerosol within eight state-of-the-art GCMs during September and October 2014. We isolate the aerosol effect from meteorological variability and find that the GCMs – particularly their multi-model ensemble response – adeptly capture the observed cloud microphysical changes associated with the ACI first indirect effect (i.e. Twomey effect). Meanwhile, a clear divergence exists in the GCM responses of large-scale cloud properties, namely cloud liquid water content, expected from the precipitation suppression mechanism of the ACI second indirect effect (i.e. rapid adjustments). We attribute this to limitations and differences in their autoconversion schemes under high aerosol loading, specifically in sub-grid-variability  representations. Finally, our multi-model ensemble estimates that Holuhraun had a global radiative forcing of −0.11 ± 0.04 Wm−2 across September and October 2014."
10.5194/acp-25-13327-2025,True,Atmospheric Chemistry and Physics,该研究论文利用数据挖掘方法（PRIM）分析了二氧化碳浓度、气象数据以及模型观测差异。研究重点在于理解大气条件对二氧化碳传输的影响，并评估WRF-Chem模型在模拟二氧化碳浓度方面的表现。通过分析不同季节和高度的观测数据，该研究旨在识别大气条件异常时模型观测差异较大的情况，从而为改进大气传输模型和反演结果提供参考，属于大气环境遥感技术中大气成分分析的应用范畴。,"['carbon dioxide', 'CO2', 'atmospheric transport', 'model-observation differences', 'airborne observations', 'meteorological data', 'WRF-Chem model']",Tobias Gerken;Kenneth J. Davis;Klaus Keller;Sha Feng,Application of PRIM for understanding patterns in carbon dioxide model-observation differences,"We apply the Patient Rule Induction Method (PRIM) technique to airborne CO2 and meteorological data to better understand atmospheric conditions and implications for carbon dioxide model-observation-mismatches. We found PRIM is capable of separating observations from different seasons and levels based on atmospheric conditions. Large magnitude carbon dioxide model-observation-differences were associated with non-typical atmospheric conditions, with implications for transport model evaluation. 
 Reducing uncertainties in regional carbon balances requires a better understanding of CO2 transport in synoptic weather systems. Here, we apply the Patient Rule Induction Method (PRIM), a data-mining method to identify high-density regions for a target-class within an input parameter space, to airborne observations of potential temperature, wind speed, water vapor mixing ratio, and CO2 dry mol fraction gathered during the Atmospheric Carbon and Transport (ACT)-America Summer 2016 and Winter 2017 campaigns. ACT observations were targeted at expert-designated cases of fair weather and near-frontal warm and cold sector air at atmospheric boundary-layer, lower-, and higher free tropospheric levels (ABL, LFT, and HFT, respectively).We investigate atmospheric characteristics of these pre-defined cases and associated CO2 model-observation-differences in the mesoscale WRF-Chem model. PRIM results separate winter- and summertime observations as well as observations from ABL, LFT, and HFT with enrichment factors of 4.0–20.5 inside the PRIM box compared to the entire dataset but cannot distinguish between near-frontal warm and cold sector observations in the higher free troposphere. Analyzing of the parameter space constrained by PRIM, we find that large magnitude model observation differences preferentially associated with times when atmospheric conditions are less typical. This association suggests that PRIM could provide a useful tool for isolating atmospheric conditions with large-magnitude and non-Gaussian CO2-residuals for targeted transport model evaluation and to potentially improve inversion results during synoptically active periods."
10.5194/acp-25-13343-2025,True,Atmospheric Chemistry and Physics,该研究论文探讨了平流层准两年振荡(QBO)对厄尔尼诺-南方涛动(ENSO)与华北平原PM2.5浓度之间关系的非线性影响。研究发现，在东风QBO期间，ENSO对PM2.5的影响更强。厄尔尼诺和东风QBO年份，PM2.5浓度因不利气象条件而上升；反之，拉尼娜和东风QBO年份，PM2.5水平下降。研究将这些变化归因于行星波动力学。虽然论文没有直接提及遥感技术，但其研究的PM2.5浓度、大气环流、气象因素等都与大气环境遥感监测密切相关，例如可以通过卫星观测PM2.5浓度，分析大气成分和气象条件。,"['PM2.5', 'Air Quality Monitoring', 'Atmospheric Circulation', 'ENSO', 'QBO', 'Planetary Waves', 'Meteorological Factors']",Xiadong An;Wen Chen;Tianjiao Ma;Lifang Sheng,Nonlinear effects of the stratospheric Quasi-Biennial Oscillation on ENSO modulating PM2.5 over the North China Plain in early winter,"Air pollution in the North China Plain is tends to be influenced by El Niño-Southern Oscillation (ENSO) and stratospheric Quasi-Biennial Oscillation (QBO). During El Niño and easterly QBO, pollution rises, while La Niña and easterly QBO improve air quality through changes in atmospheric circulation and weather conditions. 
 The North China Plain (NCP) experiences severe air pollution, with PM2.5 (fine particulate matter with an aerodynamic diameter ≤ 2.5 µm) as the primary pollutant, especially in early winter (November to December). The PM2.5 concentrations in this period are significantly modulated by the El Niño-Southern Oscillation (ENSO). In this study, we have found that the stratospheric Quasi-Biennial Oscillation (QBO) exerts a nonlinear impact on the relationship between ENSO and PM2.5 concentrations over the NCP in early winter. During the easterly QBO (EQBO) phase, ENSO's influence on PM2.5 concentration is stronger compared to the westerly QBO (WQBO) phase. In El Niño and EQBO years, PM2.5 concentrations rise due to meteorological factors like a shallower boundary layer, higher relative humidity, and intensified southerly wind anomalies. Conversely, during La Niña and EQBO years, PM2.5 levels decrease due to opposite meteorological conditions. The study attributes these changes to planetary wave dynamics. During El Niño and EQBO years, upward-propagating planetary waves in mid-latitudes enhance upper-level divergence over Eurasia, strengthening westerlies. These westerlies guide Rossby wave trains into Northeast Asia, forming a strong anomalous anticyclone that worsens air pollution over the NCP. In La Niña and EQBO years, downward-propagating planetary waves induce divergence in sub-polar regions, strengthening westerlies that facilitate La Niña-related wave trains. These wave trains trigger cyclonic circulation over Northeast Asia, improving air quality in the NCP. These findings underscore the complex interplay between ENSO, QBO, and atmospheric dynamics in shaping regional air pollution."
10.5194/acp-25-13359-2025,True,Atmospheric Chemistry and Physics,该研究论文通过离散偶极子近似（DDA）模型研究了亚洲沙尘粒子的激光雷达后向散射特性，特别是消光雷达比（LR）和退偏振比（DPR）。研究发现，LR和DPR随沙尘粒子大小呈现渐近趋势。论文提出了两种参数化方案，分别用于估计单个沙尘粒子的DPR（基于其大小）以及具有对数正态粒径分布的沙尘粒子的DPR（基于有效半径）。这项研究对于利用激光雷达进行大气气溶胶（特别是沙尘）的遥感监测，从而分析大气成分和空气质量具有重要意义。,"['Lidar', 'Asian Dust', 'Backscattering', 'Depolarization Ratio', 'Aerosol Properties', 'Atmospheric Composition']",Anthony La Luna;Zhibo Zhang;Jianyu Zheng;Qianqian Song;Hongbin Yu;Jiachen Ding;Ping Yang;Masanori Saito,Scattering properties and lidar characteristics of Asian dust particles based on realistic shape models,"The lidar backscattering properties of Asian dust particles were studied using a discrete dipole approximation (DDA) model. Both the lidar ratio (LR) and the depolarization ratio (DPR) exhibit an asymptotic trend with dust particle size. Two parameterization schemes were developed: one to estimate the DPR of a single dust particle given its size and the other to estimate the DPR of dust particles with a lognormal particle size distribution given the effective radius. 
 The lidar backscattering properties of Asian dust particles, namely the lidar ratio (S) and backscattering depolarization ratio (δ), were studied using a discrete dipole approximation (DDA) model. The three-dimensional morphology of the dust particles was reconstructed in fine detail using the focused ion beam (FIB) tomography technique. An index based on the symmetry of the scattering matrix was developed to assess the convergence of random orientation computation using DDA. Both S and δ exhibit an asymptotic trend with dust particle size: the S initially decreases, while the δ increases with size, before both approach their asymptotic values. The lidar properties were found to have statistically insignificant dependence on effective sphericity. The presence of strongly absorbing minerals, such as magnetite, can greatly reduce the dust's single-scattering albedo and δ. Utilizing the robust asymptotic trend behavior, two parameterization schemes were developed: one to estimate the δ of a single dust particle given its size and the other to estimate the δ of dust particles with a lognormal particle size distribution given the effective radius. The parameterization scheme was compared with results based on the TAMUdust2020 database, showing hexahedrons to reasonably represent realistic geometries with similar physical properties."
10.5194/acp-25-13379-2025,False,Atmospheric Chemistry and Physics,该论文主要关注挥发性有机化合物（VOCs）在大气化学中的氧化反应，以及开发用于预测这些反应速率常数的AI模型。虽然VOCs与大气成分有关，且该研究结果可用于空气质量管理，但其重点不在于大气环境遥感技术，如空气质量监测或卫星观测。该研究侧重于化学反应建模和预测，以支持污染控制策略。,"['VOC oxidation', 'reaction rate constants', 'air quality', 'PM2.5', 'ozone', 'emission control strategies']",Xin Zhang;Jiaqi Luo;Wenxiao Pan;Qiao Xue;Xian Liu;Jianjie Fu;Aiqian Zhang;Guibin Jiang,Implications of VOC oxidation in atmospheric chemistry: development of a comprehensive AI model for predicting reaction rate constants,"Volatile organic compounds drive atmospheric chemistry via oxidation, forming PM2.5/ozone precursors. This study introduces Vreact, a graph-based deep learning model predicting reaction rate constants (ki) for multiple oxidants simultaneously. It achieves mean squared error = 0.299 and R² = 0.941 for log10ki , overcoming single-oxidant model limits. Vreact advances pollutant formation insights and supports emission control strategies, aiding global air quality and public health efforts. 
 Volatile organic compounds (VOCs) significantly influence global atmospheric chemistry through oxidative reactions with oxidants.  These reactions produce key precursors to the formation of atmospheric fine particulate matter (PM2.5) and ozone (O3), which in turn play a crucial role in regulating O3 pollution and reducing PM2.5 concentrations. With the increasing diversity of VOCs, the need for advanced modeling techniques to accurately estimate the atmospheric oxidation reaction rate constants (ki, where i∈{OH,Cl,NO3, or O3}) has become more urgent. Here we introduce Vreact, a Siamese message passing neural network (MPNN) architecture that jointly models VOC–oxidant reactivity. The model simultaneously predicts log 10ki values and achieves a mean squared error (MSE) of 0.299 and a coefficient of determination (R2) of 0.941 on the internal test set. This framework overcomes the single-oxidant constraint of traditional models, enabling unified and scalable prediction of VOC oxidation kinetics across multiple oxidants. An interactive web tool (http://vreact.envwind.site:8001/, last access: 17 September 2025) is provided to facilitate non-expert access to reactivity screening. Vreact offers valuable insights into the formation and evolution of atmospheric pollutants and serves as a critical resource for developing effective control and emission strategies, ultimately supporting global efforts to mitigate air pollution and improve public health."
10.5194/acp-25-13279-2025,True,Atmospheric Chemistry and Physics,该研究论文主要关注大气中含氧有机分子（OOMs）的形成机制，这些分子是挥发性有机化合物（VOCs）氧化后的中间产物，对二次有机气溶胶（SOA）的形成至关重要。研究使用一种改进的分析方法，即分箱正矩阵因子分解（PMF），结合多子范围质谱分析，来识别OOMs的来源和形成途径。研究结果揭示了不同环境条件下（如温度、NOx水平）OOMs成分的动态变化，以及冷凝汇（CS）对挥发性物质的影响。虽然论文没有直接提及卫星观测或遥感技术，但它对大气成分的分析，特别是对影响空气质量和气候变化的SOA前体物质的研究，与大气环境遥感技术在空气质量监测和大气成分分析方面的应用密切相关。,"['oxygenated organic molecules (OOMs)', 'secondary organic aerosol (SOA)', 'volatile organic compound (VOC)', 'atmospheric composition analysis', 'air quality monitoring', 'NOx', 'photochemical processes', 'mass spectrometry']",Junchao Yin;Yuliang Liu;Wei Nie;Chao Yan;Qiaozhi Zha;Yuanyuan Li;Dafeng Ge;Chong Liu;Caijun Zhu;Xuguang Chi;Aijun Ding,Unveiling the formation of atmospheric oxygenated organic molecules under anthropogenic–biogenic interactions: insights from binned positive matrix factorization on multi-subrange mass spectra,"Atmospheric aerosols affect human health and climate change, yet understanding their formation remains challenging. We studied oxygenated organic molecules, key intermediates, in a complex urban environment in China. Using an advanced analytical method, we identified major chemical pathways and how environmental factors influence them. Our findings enhance the understanding of atmospheric chemistry, offering insights for better environmental and climate policies. 
 Oxygenated organic molecules (OOMs), which are low-volatility intermediates produced via volatile organic compound (VOC) oxidation, play a critical role in secondary organic aerosol (SOA) formation through gas-to-particle conversion. Despite recent advancements in OOM characterization, the high complexity of OOM spectra poses a significant challenge in the interpretation of their sources. This study investigates OOM formation in a Chinese megacity using an improved analytical strategy that integrates binned positive matrix factorization (PMF) on multiple subrange mass spectral analysis. Unlike traditional approaches that handle mass spectral peak identification and chemical interpretation sequentially, our method simultaneously optimizes both, reducing uncertainties associated with peak assignment and chemical analysis. The method successfully identified 2571 OOM molecules and systematically revealed major OOM formation pathways through 11 distinct factors: five daytime photochemical processes, four nighttime NO3-driven oxidation processes and two regional mixed sources. Notably, this approach enabled the successful separation of sesquiterpene oxidation products in ambient measurements – compounds previously unidentified by traditional full-mass-range analysis owing to their weak signals. The method captured dynamic changes in OOM composition under varying environmental conditions, demonstrating the influence of temperature and NOx levels on OOM formation, as well as the volatility-dependent patterns influenced by condensation sink (CS). This improved analytical strategy provides new insights into atmospheric OOM chemistry and establishes a robust foundation for future studies of VOC–OOM–SOA conversion mechanisms."
10.5194/acp-25-13311-2025,False,Atmospheric Chemistry and Physics,该研究主要关注中国在用轻型汽油车辆的挥发性有机物（VOCs）蒸发排放特征，包括排放因子、化学成分和羟基自由基反应活性。虽然与大气成分分析和空气质量有关，但它侧重于车辆排放源的识别和量化，而不是大气环境遥感技术，如卫星观测或遥感监测。,"['volatile organic compounds (VOCs)', 'evaporative emissions', 'hydroxyl radical reactivity', 'air quality', 'photochemical processes']",Liuwei Kong;Xin Li;Yu Wang;Sihua Lu;Ying Liu;Shengrong Lou;Wenxin Zhou;Xinping Yang;Yan Ding;Yi Liu;Mengdi Song;Shuyu He;Kai Wang;Feng Wang;Xiaocen Shi;Jian Wang;Yun Zou;Chaofan Lian;Hefan Liu;Miao Feng;Xiaoya Dou;Limin Zeng;Yuanhang Zhang,Speciated volatile organic compounds and hydroxyl radical reactivity characteristics of evaporation emissions from China VI and China V in-use light-duty gasoline vehicles,"Our research investigates the volatile organic compounds evaporative emission characteristics of China's typical representative vehicle regulatory standards. The emission factors, chemical composition characteristics and source profiles of volatile organic compounds were determined. The hydroxyl radical total reactivity and compositions of evaporative emissions were quantified, and identified key volatile organic compounds reactive species contributing to atmospheric photochemical processes. 
 Vehicle evaporation emission is one of the important sources of volatile organic compounds (VOCs) in the atmosphere. Research on its emission factors and chemical composition, especially the emissions from in-use vehicles under the new regulatory standards, is still scarce and affects the understanding of evaporation emissions. In this work, evaporative emission measurement for in-use gasoline vehicles was carried out for the China VI and China V vehicles, and their emission factors, chemical compositions and hydroxyl radical total reactivity (kOH) were measured. These three evaporative emission processes, hot soak loss (HSL), diurnal breathing loss (DBL) 24 h, and DBL 48 h emission factors, China V vehicles can reach 3.2, 4.6 and 7.6 times that of China VI vehicles, and high mileage vehicle aging and abnormal evaporative emission control systems can significantly increase emissions. In the HSL process, aromatics dominate, with contributions from China VI and China V reaching 44.1 % and 42.8 %, followed by light carbon alkanes (LC-alkanes, ≤ C6). In the DBL process, the chemical components were dominated by LC-alkanes, contributing 40.7 %–50.5 %. The source profiles of evaporative emissions have been established, with n-butane (3.2 %–26.1 %), isopentane (6.2 %–13.5 %), toluene (6.1 %– 16.0 %) being the more important components. It was also discovered that n-pentane/ethane and methyl tert-butyl ether/benzene with can be used to discriminate the sources of evaporative emissions and exhaust. The kOH analysis revealed that branched chain alkenes (BC-alkenes), linear alkenes and aromatics were the most reactive components, such as mainly 2-methyl-2-butene, 2-methyl-1-butene, trans-2-pentene and toluene etc. The measurement of BC-alkenes has expanded our understanding of highly reactive components. It is necessary to strengthen the measurement of high reactivity alkenes, especially BC-alkenes, in future research."
