doi,is_relevant,journal,explanation,topic_words,authors,title,abstract
10.1029/2024GL114318,False,Geophysical Research Letters,该研究论文主要关注海洋模拟，而非大气环境遥感技术。论文介绍了一个名为Samudra的AI海洋模拟器，用于预测气候变化。该模拟器能够模拟海洋的关键变量，如海面高度、水平速度、温度和盐度等，并具有较高的速度和稳定性。虽然气候变化与大气环境密切相关，但该论文的核心内容是海洋建模，与大气成分分析、卫星观测或空气质量监测等大气遥感技术没有直接关联。,[],Surya Dheeshjith;Adam Subel;Alistair Adcroft;Julius Busecke;Carlos Fernandez‐Granda;Shubham Gupta;Laure Zanna,Samudra: An AI Global Ocean Emulator for Climate,"AI emulators for forecasting have emerged as powerful tools that can outperform conventional numerical predictions. The next frontier is to build emulators for long climate simulations with skill across a range of spatiotemporal scales, a particularly important goal for the ocean. Our work builds a skillful global emulator of the ocean component of a state‐of‐the‐art climate model. We emulate key ocean variables, sea surface height, horizontal velocities, temperature, and salinity, across their full depth. We use a modified ConvNeXt UNet architecture trained on multi‐depth levels of ocean data. We show that the ocean emulator—Samudra—which exhibits no drift relative to the truth, can reproduce the depth structure of ocean variables and their interannual variability. Samudra is stable for centuries and 150 times faster than the original ocean model. Samudra struggles to capture the correct magnitude of the forcing trends and simultaneously remain stable, requiring further work."
10.1029/2025GL115045,False,Geophysical Research Letters,该论文主要研究海洋玄武岩中的磁异常现象，探讨了内部应力对玄武岩磁性的影响，以及这种影响如何增强海洋地壳的剩磁强度和稳定性。研究内容与大气环境遥感技术，如空气质量监测、卫星观测和大气成分分析等，没有直接关联。,[],Fei Han;Huapei Wang;Yiliang Lv;Greig A. Paterson;Andrew J. Biggin;Wyn Williams;Tao Yang;Junxiang Miao;Ting Cao;Duowen Zhu;Chen Wen;Shaochen Hu;Xiaowei Chen;Mengqing Wang;Yiming Ma;Jiakun Fang;Jiabo Liu,Marine Magnetic Anomalies Enhanced by Internal Stress in Rapidly Cooled Submarine Basalts,"Marine magnetic anomalies are pivotal to our understanding of plate tectonics, geomagnetic fields, and deep Earth dynamics. However, the question of how Ti‐rich titanomagnetites, the primary remanence carriers in oceanic crust rocks, can faithfully preserve geomagnetic field information for tens of millions of years is not well understood. Here, we combine microscopic, micromagnetic, and rock magnetic analyses, including 14‐T high‐field measurements, to show that the magnetic micro‐anisotropy of a fresh pillow lava dredged from the Juan de Fuca Ridge is dominated by internal stress throughout its chilled margin to its interior. Internal stress, which is generated primarily by the contraction of hot lava erupting into cold seawater, increased the natural remanent magnetization in this lava by a factor of ∼3. We suggest that stress‐induced magnetic domain state transformation from multidomain to single vortex (or single domain) in extrusive pillow lavas significantly enhances oceanic crustal magnetic remanence strength and stability."
10.1029/2025GL115606,False,Geophysical Research Letters,该研究论文主要关注泰国湾内部的海岸侵蚀问题，以及海岸侵蚀如何影响沉积物和有机碳的动态变化。研究发现海岸侵蚀是该地区重要的沉积物来源，特别是红树林沉积物。海岸侵蚀导致有机碳分解加速，并释放二氧化碳。论文强调了保护海岸生态系统对减缓蓝碳损失和维持海岸稳定的重要性。该研究与大气环境遥感技术，如空气质量监测、卫星观测和大气成分分析，没有直接关联。,[],Bingbing Wei;Stephanie Kusch;Till J. J. Hanebuth;Limin Hu;Miao Fan;Guodong Jia;Gesine Mollenhauer;Moritz Holtappels,Coastal Erosion as a Major Sediment Source in the Inner Gulf of Thailand: Implications for Carbon Dynamics in Tropical Coastal Ocean Systems,"Coastal erosion is an increasingly dominant sediment source in marginal seas, particularly in low‐lying areas affected by deltaic subsidence and sediment deficits from upstream water management. However, its role in sediment and organic carbon (OC) dynamics remains to be estimated. Our analyses of the inner Gulf of Thailand (IGoT) revealed that riverine sediment fluxes decreased from 6.6 to 5.4 Mt/yr after 1975, while sediment accumulation within the IGoT increased from 20.8 to 29.5 Mt/yr. The observed trend indicates major sediment contributions from coastal erosion, particularly from mangrove deposits. This process destabilizes coastal ecosystems and accelerates OC decomposition, that is, a low burial efficiency (16.8 ± 5.5%) leads to CO2 release. Extrapolating these findings globally, mangrove loss could release ∼175 Tg/yr CO2. As coastal erosion intensifies under sea‐level rise and human land‐use practices, preserving coastal ecosystems is critical for mitigating blue carbon loss and maintaining coastal stability and resilience."
10.1029/2024GL114133,False,Geophysical Research Letters,该研究论文主要关注通过铅同位素来追踪粉尘来源和重建古气候，研究对象是日本海的沉积物。虽然粉尘与大气环境有关，但该研究的重点在于地质和气候历史的重建，而非直接利用遥感技术监测大气环境，如空气质量、卫星观测或大气成分分析。因此，该论文与大气环境遥感技术的关联性较弱。,"['Dust provenance', 'Paleoclimate', 'Lead isotopes', 'Aeolian dust', 'East Asian Winter Monsoon']",Ruxi Dou;Jianjun Zou;Xuefa Shi;Zhi Dong;Yonghua Wu;Aimei Zhu;Xuguang Feng;Xinqing Zou;Sergey Gorbarenko;Yuriy Vasilenko;Aleksandr Bosin,Contrasting Mechanisms Controlling Pb Isotopes of Dust in Inland and Marine Archives,"Lead (Pb) isotopes are powerful tools for tracing dust provenance and reconstructing paleoclimate. However, variations in Pb isotopic compositions among different grain‐size fractions in sediments complicate their use. We examine the Nd‐Pb isotopic compositions of two sediment fractions (<2 μm and 30–63 μm) from the central Japan Sea during the last glaciation (26–12 ka BP). Our results indicate that these sediments primarily consist of aeolian dust transported by the East Asian Winter Monsoon. The <2 μm fraction exhibits more radiogenic Pb isotopes than the 30–63 μm fraction. This size‐dependent discrepancy in Pb isotopes is attributed to differences in sediment composition, governed by the incongruent weathering of minerals in source rocks and transport sorting. Comparisons of dust records from inland and marine archives reveal contrasting mechanisms that control Pb isotopic compositions. We propose that greater caution is necessary when using Pb isotopes in paleoclimatology and paleoceanography."
10.1029/2024GL113531,False,Geophysical Research Letters,该研究论文主要探讨了平流层重力波活动与飓风增强之间的联系。通过对飓风华金的模型模拟，分析了飓风增强期间激发的重力波的特性和传播特征。研究发现，飓风增强期间的重力波具有较高的固有频率、较短的水平波长和较长的垂直波长，并且可以通过快速传播到达中层平流层。虽然该研究使用了WRF模型模拟和GROGRAT射线追踪模型，但其重点在于理解大气动力学过程，而非直接涉及大气环境遥感技术，如空气质量监测、卫星观测或大气成分分析。因此，该论文与大气环境遥感技术的关联性不强。,"['Stratospheric Gravity Waves', 'Hurricane Intensification', 'Weather Research and Forecasting Model', 'GROGRAT ray-tracing model']",X. Wu;L. Hoffmann;C. J. Wright;N. P. Hindley;M. J. Alexander;X. Wang;B. Chen;Y. Wang;M. Li,Mechanisms Linking Stratospheric Gravity Wave Activity to Hurricane Intensification: Insights From Model Simulation of Hurricane Joaquin,"Previous studies based on satellite observations and model simulations have revealed a significant correlation between intense stratospheric gravity wave (GW) activity and hurricane intensification. This research further investigated the underlying mechanism of this correlation by analyzing the properties and propagation characteristics of stratospheric GWs excited by Hurricane Joaquin based on a Weather Research and Forecasting model simulation. By employing the 3‐D Stockwell wave analysis method, we found that GWs excited during hurricane intensification display relatively higher intrinsic frequencies, shorter horizontal wavelengths, and longer vertical wavelengths than during weakening. Analysis of these GWs' propagation using the GROGRAT ray‐tracing model revealed that they can reach the middle stratosphere rapidly within 20 min. This quick propagation enabled the observation of intense stratospheric GWs before the hurricane reached its peak intensity, offering a potential indicator for hurricane intensification. These findings strengthened the basis for considering stratospheric GW activity as a proxy for hurricane intensification under specific conditions."
10.1029/2024JD043209,False,Journal of Geophysical Research: Atmospheres,该论文主要研究华南地区前汛期锋面降水和暖区降水的微物理特征。它利用极化雷达观测和ERA5再分析数据，分析了两种降水类型中对流单体的微物理特性差异，包括雨滴大小、降水率、冰雹等。研究重点在于降水形成的微物理过程，如冻结、碰撞合并等，以及这些过程与环境条件（如风切变、超冷液态水含量）的关系。虽然涉及大气环境，但主要侧重于降水微物理过程的研究，而非大气环境遥感技术，如空气质量监测、卫星观测或大气成分分析。,[],Hong Wang;Ming Xue;Naigeng Wu;Jie He;Weiyu Ding;Hua Deng,Microphysical Characteristics of Frontal and Warm Sector Heavy Rainfall Over South China During the Pre‐Summer Rainy Season,"Two distinct types of precipitation—frontal heavy rainfall (FR) and warm sector heavy rainfall (WR)—frequently occur in South China during early summer (April–June). FR and WR are produced within different environmental conditions, but their microphysical differences and the possible underlying causes remain unclear. We use polarimetric radar observations and the ERA5 reanalysis data to investigate the microphysical properties of convective cells (CCs) in FR and WR. Overall, both frontal and warm sector CCs produce maritime‐type convective rain, but FR events exhibit stronger convection intensity, larger raindrop sizes, and higher rain rates than WR events. The larger reflectivity above the freezing level and the higher occurrence frequency of large‐sized graupel in FR suggest more active riming process, which might be partly attributed to its stronger dynamic conditions (i.e., larger 0–3 km storm relative helicity and stronger 0–6 km shear) and higher supercooled liquid water content. Collisional coalescence serves as the primary growth mechanism for raindrops in both types of CCs below the melting layer. However, in frontal CCs having the top 10 percentile mass‐weighted mean raindrop diameters oversized raindrops undergo breakup. The ratio of ice and liquid water contents indicates that warm rain processes play a key role in the formation of rainfall particularly in WR. These findings provide new insights into the microphysical characteristics of heavy rainfall in the tropical monsoon region of South China."
10.1029/2025JD043757,False,Journal of Geophysical Research: Atmospheres,该研究论文主要关注厄尔尼诺-南方涛动（ENSO）对全球气候的影响，特别是ENSO遥相关的不稳定性。论文通过分析1880-2014年间不同时间窗口内ENSO指数与全球气温和降水异常的相关性，揭示了ENSO影响在不同地区和时间段的变化。研究强调了内部变率在驱动ENSO遥相关不稳定性中的作用，并探讨了ENSO影响的非平稳性对季节性预测的影响。虽然该研究涉及全球气候和大气现象，但它并不直接涉及大气环境遥感技术，如空气质量监测、卫星观测或大气成分分析。因此，该论文与大气环境遥感技术的关联性较弱。,[],Jiapeng Miao;Xian Wu;Dabang Jiang;Xiangzhou Song;Tao Wang;Xinping Xu,Revisiting Unstable ENSO Teleconnections From a Global Perspective,"The impacts of El Niño‐Southern Oscillation (ENSO) on regional climate may vary from decade to decade. Here, we quantify these unstable ENSO impacts on a global scale by calculating the range of possible correlation coefficients (CCs) between the Niño‐3.4 index and climate anomalies in boreal winter at each ∼1° grid point of the globe over any 31‐year running time windows during 1880–2014. In observations, the CCs between the Niño‐3.4 index and surface air temperature (SAT)/precipitation are significantly unstable at a 95% confidence level over 74.7%/73.6% of the globe, respectively, mainly over tropical Indian and Atlantic Oceans, Africa, Australia, North America, and Eurasia. Further Analyses on Community Earth System Model version 2 pacemaker simulations suggest that after the non‐ENSO‐related internal variability is largely removed, the simulated CCs are always significant over most of the tropics and North America. This suggests that internal variability is essential for driving unstable ENSO teleconnections over these regions mainly by modulating the Southern Oscillation and Pacific‐North American teleconnections. Our findings on the nonstationary impacts of ENSO have important implications for understanding and enhancing global seasonal forecast skill."
10.1029/2024JD041893,True,Journal of Geophysical Research: Atmospheres,该研究论文主要关注PM2.5的酸度特征及其化学机制，探讨了季节性变化、化学成分（如硫酸盐、硝酸盐、铵盐和氯化物）以及气象因素（温度和相对湿度）对气溶胶酸度的影响。研究结果表明，控制氨排放是降低PM2.5酸度的关键。虽然论文没有直接提及遥感技术或卫星观测，但其研究的气溶胶成分和酸度与空气质量监测密切相关，这些数据可以用于验证和改进基于遥感的大气成分分析模型，因此与大气环境遥感技术具有较强的关联性。,"['aerosol acidity', 'PM2.5', 'ammonium', 'sulfate', 'nitrate', 'chloride', 'air quality monitoring', 'atmospheric composition analysis']",Fei Xie;Xinyue Jiang;Liang Li;Yongjing Ma;Xingjun Zhou;Wei Wang;Jinyuan Xin;Frank Yonghong Li;Changwei Lü,Chemodiversity Mechanisms of Aerosol Acidity: Effects of Seasonal Pattern and Chemical Species,"Aerosol acidity has become a prominent focus due to its unclear role in regulating atmospheric chemistry and toxicity, as well as the ongoing debate regarding the influence of meteorological factors and aerosol chemical compositions. In this study, we investigated the characteristics of PM2.5 acidity and the underlying chemical mechanisms. The results showed that PM2.5 acidity exhibited weakly acidic patterns, with a bimodal pattern on seasonal scales, primarily due to high loadings of ammonium ions and frequent sandstorms. Sensitivity tests indicated that temperature had a more pronounced effect on aerosol acidity than relative humidity, owing to its significant influence on ammonium partitioning. Furthermore, PM2.5 acidity responded to changes in aerosol chemical composition, with sulfate and total ammonium (TNHx) being the most significant contributors, followed by total nitrate (TNO3) and total chloride (TCl). Sulfate modified aerosol acidity by preferentially promoting the formation of sulfate and bisulfate, which in turn regulated the partitioning of semi‐volatile species. TNO3 contributed to the dynamic equilibrium between sulfate and bisulfate by interacting with the partitioning of semi‐volatile species. Initially, TNHx triggered a sharp increase in aerosol acidity by preferentially utilizing sulfate; however, subsequent neutralization and partitioning between TNHx and of semi‐volatile acidic species limited further evolutions in acidity. The comprehensive analysis of key chemical species suggested that reducing PM2.5 pH can only be achieved through effective ammonia control. This study not only addresses theoretical gaps in the numerical simulations of aerosol acidity in ammonia‐rich environments but also enhances our understanding of the global differential distribution characteristics."
10.1029/2025JD043452,False,Journal of Geophysical Research: Atmospheres,该研究论文主要关注的是使用WRF模型对青藏高原地区次日降水及其极端情况进行模拟，并与ERA5数据进行对比，评估WRF模型在该地区的适用性。研究重点在于降水量的模拟精度、降水频率、降水峰值时间以及不同持续时间的降水事件的比例。虽然该研究涉及大气过程，但其核心在于气象模拟和降水分析，而非大气环境遥感技术，例如空气质量监测、卫星观测或大气成分分析。因此，它与大气环境遥感技术的关联性不强。,"['Precipitation', 'Tibetan Plateau', 'WRF model', 'ERA5', 'Extreme precipitation', 'Subdaily precipitation']",Mengnan Ma;Jianping Tang;Tinghai Ou;Deliang Chen;Richard Keane,Added Value of Subdaily Precipitation and Its Extremes During a 15‐Year Convection‐Permitting Simulation Over the Tibetan Plateau,"In this study, we conduct a 15‐year long (2008–2022) convection‐permitting simulation over the Tibetan Plateau (TP) using the Weather Research and Forecasting (WRF) model to evaluate its added value compared to ERA5 in characterizing subdaily precipitation and its extremes over the TP. Our findings indicate that the overestimation of precipitation amounts caused by overestimated precipitation frequency in ERA5 is mitigated in WRF mainly through a reduction in light precipitation occurrences. This improvement is likely linked to increased temperatures and decreased relative humidity in the lower troposphere. Moreover, the much earlier precipitation peak in ERA5 is corrected in WRF, a result attributed to differences in related net water vapor transport onto the TP. Additionally, WRF provides a more accurate estimation of the percentage of short‐ and long‐duration precipitation events with only slight underestimations and overestimations, respectively, whereas ERA5 exhibits significantly larger errors. The relatively larger temperature changes in WRF, indicating increased solar heating, are likely responsible for the higher occurrence of short‐duration precipitation events. In contrast, the anticyclonic anomalies and northeastern wind anomalies in WRF reduce the persistence of long‐duration precipitation. Importantly, WRF also produces more realistic timings of precipitation with different durations compared to ERA5. For extreme precipitation, short‐duration extreme events dominate accounting for 50% of extreme precipitation. These events are better reproduced by WRF than by ERA5. Although WRF outperforms ERA5 in estimating the proportion and contribution of extreme events to total precipitation and in capturing their triggering timing, a slight underestimation persists in the simulated proportion and contribution."
10.1029/2024JD041513,False,Journal of Geophysical Research: Atmospheres,该研究论文主要关注北大西洋地区的环流模式与北美寒潮和西欧风暴之间的关系，使用类比方法来研究这些极端天气事件的联系。它探讨了北美寒潮是否直接影响欧洲风暴路径，或者它们的同时发生是否由共同的大尺度驱动因素引起。论文分析了不同的环流路径（“纬向”和“波状”），并确定了在某些情况下，北美寒潮通过罗斯贝波列直接导致欧洲风暴的频率增加，而在其他情况下，共同的驱动因素（北大西洋环流异常）足以解释欧洲风暴的频率，寒潮的贡献很小或没有。因此，该研究主要关注大气环流和天气模式，与大气环境遥感技术（如空气质量监测、卫星观测和大气成分分析）没有直接关系。,[],Jacopo Riboldi;Joshua Dorrington;Meriem Krouma;Richard Leeding;Gabriele Messori,Explaining Pan‐Atlantic Cold and Windy Extremes Using an Analog‐Based Approach,"The occurrence of cold spells over different regions of North America has been previously linked to windy extremes over Western Europe. These so‐called pan‐Atlantic extremes are necessarily mediated by the North Atlantic circulation. It is known that the Atlantic storm track modulates European windstorm occurrence, but it is unclear whether the American cold spells directly influence the storm track, or whether the cooccurrence of extremes is indirect—a result of a common large‐scale driver. In this study, cold spells over both central North America and northeast Canada are clustered with respect to the evolution of the large‐scale circulation over the North Atlantic. The direct contribution of cold spells to the European wind extremes is then ascertained using circulation analogs, so that different states of the North Atlantic storm track can be compared for days with and without cold spells. Consistent with previous work, two main pathways emerge from the analysis, called “zonal” and “wavy” for simplicity. For a wavy pathway, North American cold spell occurrence is directly associated with more frequent European wind extremes than expected from the Euro‐Atlantic flow, as a result of Rossby wave trains. For the other pathways, the common driver of storm track variability linked to the anomalous Atlantic circulation was sufficient to explain more frequent wind extremes across Europe, with no or little ascertainable contribution from the cold spells. This analysis clarifies that the causality of wintertime pan‐Atlantic extremes is flow‐dependent—either direct or indirect depending on the active dynamical pathway."
10.1029/2024JD042669,False,Journal of Geophysical Research: Atmospheres,该研究论文主要关注的是双台风（Lekima和Krosa）相互作用及其对台风路径的影响，特别是Krosa的精细结构如何影响西太平洋副热带高压（WPSH），进而影响台风的移动。研究使用了高分辨率的气象模型来模拟台风的相互作用，并分析了潜在涡度趋势。虽然研究涉及大气现象，但它主要侧重于气象学和台风动力学，而不是大气环境遥感技术，如空气质量监测、卫星观测或大气成分分析。因此，与大气环境遥感技术的关联性不强。,[],Haoran Zhao;Xiaolin Yu;Shaoqing Zhang;Jingju Wang;Yang Gao;Mingkui Li;Lixin Wu;Xiaopei Lin,A Case Study of the Influence of Interactions Between Tropical Cyclones and Environment on Binary TC Tracks: Lekima and Krosa (2019),"When two tropical cyclones (TCs) simultaneously appear in close locations, they may impact with respect to each other, called binary TCs. The complex interactions exist between binary TCs and impose challenges on TC track simulation and result in significant track prediction errors. Here, we use Typhoons Lekima and Krosa (2019) as an example of a binary‐TC system to examine the influences of binary‐TC interactions on their tracks. Using the Weather Research and Forecasting model with a cloud‐resolving (3 km resolution) TC‐downscaling simulation, it is found that precisely capturing feedbacks of Krosa's fine‐scale structures to the western Pacific subtropical high (WPSH) greatly improves the accuracy of track simulations of this binary‐TC system. Conversely, due to the larger distance between Lekima and the WPSH, the asymmetric convection in Lekima only has a limited influence on the WPSH, making a negligible effect on Krosa's track. The analysis of potential vorticity tendency suggests that Krosa's asymmetric convection mainly affects the TC tracks by changing the horizontal advection (HA), while the diabatic heating makes relatively small contributions. Further analyses suggest that the asymmetric convection of Krosa weakens the strength of β‐effect, thus diminishing its ventilation flows. This modification of ventilation flows changes the magnitude and direction of HA, consequently leading to Krosa's deceleration and zigzag motion. As Krosa's fine‐scale structures persistently interact with the environment, the western ridge of WPSH gradually gets enhanced and subsequently extends westward. This process further alters the β‐gyres and ventilation flows of Lekima, ultimately resulting in its northwestward turning."
