doi,is_relevant,journal,explanation,topic_words,authors,title,abstract
10.5194/acp-25-5355-2025,True,Atmospheric Chemistry and Physics,该研究论文通过对上海市PM2.5中碳气溶胶的长期测量和分析，评估了中国清洁空气行动对有机气溶胶的影响。重点关注了初级有机碳（POC）和次级有机碳（SOC）的时空变化、来源和形成机制。虽然论文没有直接提及遥感技术，但其对大气成分（特别是碳气溶胶）的监测和分析，与大气环境遥感技术在空气质量监测和大气成分分析方面的应用密切相关。该研究的结果可以用于验证和改进基于遥感数据的空气质量模型，并为制定更有效的空气污染控制策略提供科学依据。,"['organic aerosols', 'carbonaceous aerosols', 'PM2.5', 'primary organic carbon (POC)', 'secondary organic carbon (SOC)', 'air quality monitoring', 'atmospheric composition analysis']",Haifeng Yu;Yunhua Chang;Lin Cheng;Yusen Duan;Jianlin Hu,Measurement report: Long-term assessment of primary and secondary organic aerosols in the Shanghai megacity throughout China's Clean Air actions since 2010,"This study presents long-term measurements and comprehensive analysis of carbonaceous aerosols in fine particles in Shanghai. We further estimated primary and secondary carbon levels, examining their temporal variations on interannual, monthly, seasonal, and diurnal scales. Through rigorous statistical analysis and correlation studies with meteorological parameters and pollutant concentrations, the origins, formation mechanisms, and spatial distribution patterns of secondary organic carbon were elucidated. 
 A growing body of research has demonstrated the effectiveness of China's Air Pollution Prevention and Control Action Plan in controlling PM2.5 (particulate matter with an aerodynamic diameter ≤2.5 µm), pollution. However, there is a lack of long-term studies investigating the impact of these abatement policies on carbonaceous aerosols in PM2.5, particularly secondary organic carbon (SOC). Shanghai, as China's largest megacity and a prominent industrial hub, serves as a crucial gateway to the nation's rapid development, with a population exceeding 20 million. In this study, we conducted hourly online measurements of organic carbon (OC) and elemental carbon (EC) in PM2.5 in Shanghai from July 2010 to July 2017. The results revealed that the annual concentrations (mean ± 1σ) of OC and EC reached their peaks in 2013 (9.5 ± 6.4 and 2.7 ± 2.6 to 3.0 ± 2.3 and 2.7 ± 2.1 µg m−3). Subsequently, a consistent year-to-year decrease in both OC and EC concentrations was observed, mirroring the trend observed for PM2.5. Primary organic carbon (POC), the primary component of OC, accounted for an average of 65.6 %, displaying similar trends to OC. This finding indicates the effectiveness of primary emission control measures. However, the concentration of secondary organic carbon (SOC) did not decrease from 2013 to 2017, remaining relatively stable within the range of 2.7 ± 2.6 to 3.0 ± 2.3 µg m−3. When considering data from previous studies in Shanghai, concentrations of SOC did not exhibit a noticeable decline until 2018, coinciding with the implementation of measures targeting volatile organic compound (VOC) emissions. Seasonally, with the exception of 2011, OC and EC concentrations were highest during winter, likely influenced by unfavorable meteorological conditions and long-range transport. SOC displayed no distinct seasonal fluctuations, as its formation is influenced by both photochemical reactions and meteorological conditions. POC and SOC exhibited different diurnal patterns, but neither showed a significant weekend effect, suggesting limited reduction in anthropogenic activities during weekends. Furthermore, SOC concentrations exhibited simultaneous increases in summer, particularly when O3 concentrations exceeded 50 µg m−3, indicating that stronger oxidation reactions contribute to higher SOC concentrations. Our findings also revealed concentration gradients of SOC dependent on wind direction (WD) and wind speed (WS), with higher concentrations typically observed for winds originating from the southwest and northwest. Potential sources from distant regions were analyzed using the potential source contribution function (PSCF), indicating that the geographical potential source area is concentrated near the middle and lower Yangtze River."
10.5194/acp-25-5331-2025,True,Atmospheric Chemistry and Physics,该研究论文探讨了如何追踪极地地区大气中短寿命物质的来源，重点关注气溶胶粒子和痕量气体。论文评估了传统的后向模拟方法在识别这些物质来源方面的准确性，并提出了一种改进的分析方法。通过结合FLEXPART模型和WRF-Chem模型，研究发现传统方法常常误判排放源区域。改进后的方法在识别甲烷磺酸和黑碳等物质的来源方面表现出更好的性能。虽然论文没有直接涉及卫星观测或特定的遥感技术，但它与大气成分分析和空气质量监测密切相关，因为准确识别大气污染物的来源对于理解和改善空气质量至关重要。该研究的结果可以间接应用于利用遥感数据进行大气成分反演和源解析的研究。,"['aerosol particles', 'trace gases', 'backward modeling', 'source identification', 'atmospheric composition', 'air quality monitoring (indirectly)', 'methane sulfonic acid', 'black carbon']",Anderson Da Silva;Louis Marelle;Jean-Christophe Raut;Yvette Gramlich;Karolina Siegel;Sophie L. Haslett;Claudia Mohr;Jennie L. Thomas,How to trace the origins of short-lived atmospheric species: an Arctic example,"Particle sources in polar climates are unclear, affecting climate representation in models. This study introduces an evaluated method for tracking particles with backward modeling. Tests on simulated particles allowed us to show that traditional detection methods often misidentify sources. An improved method that accurately traces the origins of aerosol particles in the Arctic is presented. The study recommends using this enhanced method for better source identification of atmospheric species. 
 The origins of particles and trace gases involved in the rapidly changing polar climates remain unclear, limiting the reliability of climate models. This is especially true for particles involved in aerosol–cloud interactions with polar clouds. As detailed chemical fingerprinting measurements are difficult and expensive in polar regions, backward modeling is often used to identify the sources of observed atmospheric compounds. However, the accuracy of these methods is not well quantified. This study provides an evaluation of these analysis protocols by combining backward trajectories from the FLEXible PARTicle dispersion model (FLEXPART) with simulations of tracers from the Weather Research and Forecast model including Chemistry (WRF-Chem). Knowing the exact modeled tracer emission sources in WRF-Chem enables a precise quantification of the source detection accuracy. The results show that direct interpretation of backward model outputs or more advanced analyses like potential source contribution functions (PSCFs) are often unreliable in identifying emission sources. After exploring parameter sensitivities thanks to our simulation framework, we present an updated and rigorously evaluated backward-modeling analysis protocol for tracing the origins of atmospheric species from measurement data. Two tests of the improved protocol on actual aerosol data from Arctic campaigns demonstrate its ability to correctly identify known sources of methane sulfonic acid and black carbon. Our results reveal that traditional back-trajectory methods often misidentify emission source regions. Therefore, we recommend using the method described in this study for future efforts to trace the origins of measured atmospheric species."
10.5194/acp-25-5371-2025,True,Atmospheric Chemistry and Physics,该研究论文的标题和摘要表明，它与大气环境遥感技术密切相关。该研究利用航空遥感技术监测罗马尼亚石油和天然气生产区的甲烷排放情况，并发现2019年至2021年间甲烷排放量显著降低。研究强调了基于测量的排放监测的重要性，并展示了多尺度评估的价值，包括地面观测和大规模航空遥感相结合，以捕捉主要的排放源和罕见但重要的超级排放源。因此，该研究涉及大气成分分析（甲烷）、遥感技术（航空遥感）以及环境监测应用（油气行业甲烷减排）。,"['methane emissions', 'airborne remote sensing', 'oil and gas sector', 'emission monitoring', 'atmospheric composition', 'super-emitters']",Gerrit Kuhlmann;Foteini Stavropoulou;Stefan Schwietzke;Daniel Zavala-Araiza;Andrew Thorpe;Andreas Hueni;Lukas Emmenegger;Andreea Calcan;Thomas Röckmann;Dominik Brunner,Evidence of successful methane mitigation in one of Europe's most important oil production region,"A measurement campaign in 2019 found that methane emissions from oil and gas in Romania were significantly higher than reported. In 2021, our follow-up campaign using airborne remote sensing showed a marked decreases in emissions by 20 %–60 % due to improved infrastructure. The study highlights the importance of measurement-based emission monitoring and illustrates the value of a multi-scale assessment integrating ground-based observations with large-scale airborne remote sensing campaigns. 
 Reducing methane emissions from the oil and gas production infrastructure is a cost-effective way for limiting global warming. In 2019, a measurement campaign in southern Romania found emission rates from the oil and gas sector substantially higher than the nationally reported emissions, with a few high-emitting sources (“super-emitters”) contributing disproportionately to total emissions. In 2021, our follow-up airborne remote sensing campaign, covering over 80 % of production sites, revealed a marked decrease in super-emitters. The observed change in the number of emitters is consistent with an emission reduction by 20 %–60 % from 2019 to 2021. This reduction is likely due to improvements in production infrastructure following the first campaign in 2019. This is further supported by additional site visits, which showed that many of the leaks identified in 2019 had indeed been mitigated. However, our top-down quantification remains higher than the bottom-up emission reports. Our study highlights the importance of measurement-based emission monitoring of climate change mitigation measures and illustrates the value of a multi-scale assessment integrating ground-based observations with large-scale airborne mapping to capture both the primary mode of emission sources and the rare, but significant, super-emitters."
10.5194/amt-18-2295-2025,True,Atmospheric Measurement Techniques,该论文主要研究星载雷达对地表反射信号（杂波）的特性，特别是在存在地形起伏的情况下。研究背景是欧空局的WIVERN任务，该任务旨在利用星载W波段多普勒雷达观测云内风。论文通过模拟意大利皮埃蒙特地区的扫描，分析了地表杂波对速度观测的影响。虽然主要目标是研究雷达信号和地表特性，但由于WIVERN任务与云内风观测有关，而云是大气环境的重要组成部分，并且提到了EarthCARE、CloudSat和GPM等卫星任务，这些任务都与大气观测有关，因此可以认为该论文与大气环境遥感技术有一定关联，尤其是在卫星观测和大气成分（云）分析方面。,"['Spaceborne radar', 'Doppler radar', 'W-band radar', 'Conical scanning', 'Ground clutter', 'Orography', 'Wind velocity', 'In-cloud winds', 'Satellite observations', 'EarthCARE', 'CloudSat Cloud Profiling Radar (CPR)', 'Global Precipitation Measurement (GPM)']",Francesco Manconi;Alessandro Battaglia;Pavlos Kollias,Characterization of surface clutter signal in the presence of orography for a spaceborne conically scanning W-band Doppler radar,"The paper aims to study the ground reflection, or clutter, of the signal from a spaceborne radar in the context of ESA's WIVERN (WInd VElocity Radar Nephoscop) mission, which will observe in-cloud winds. Using topography and land type data, with a model of the satellite orbit and rotating antenna, simulations of scans have been run over the Piedmont region of Italy. These measurements cover the full range of the ground clutter over land for WIVERN and have allowed for analyses of the precision and accuracy of velocity observations. 
 The Earth's surface radar reflection is one of the most important signals received by spaceborne radar systems. It is used in several scientific applications, including geolocation, terrain classification, and path-integrated attenuation estimation. A simulator based on the ray-tracing approach has been developed to reproduce the clutter reflectivity and the Doppler velocity signal for a conically scanning spaceborne Doppler radar system. The simulator exploits topographic information through a raster digital elevation model, land types from a regional classification database, and a normalized radar surface cross-section look-up table. The simulator is applied to the WInd VElocity Radar Nephoscop (WIVERN) mission, which proposes a conically scanning W-band Doppler radar to study in-cloud winds. Using an orbital model, detailed simulations for conical scans over the Piedmont region of Italy, which offers a variety of landscape conditions, are presented. The results highlight the strong departure of the reflectivity and Doppler velocity profiles in the presence of marked orography and the significant gradient in the surface radar backscattering properties. The simulations demonstrate the limitations and advantages of using the surface Doppler velocity over land as an antenna-pointing characterization technique. They represent the full strength range of the surface radar clutter over land surfaces for the WIVERN radar. The surface clutter tool applies to other spaceborne radar missions, such as the nadir-pointing EarthCARE and CloudSat Cloud Profiling Radar (CPR), or the cross-track scanning Global Precipitation Measurement (GPM)  precipitation radars."
10.1021/acs.est.5c03079,True,Environmental Science & Technology,该研究论文关注的是华北地区夏季边界层顶部硝酸盐化学的长期变化。论文发现，尽管氮氧化物排放有所减少，但硝酸盐浓度在2007年至2021年期间有所增加。这主要是由于硫酸盐减少导致的气溶胶酸度降低所致。研究还表明，垂直输送是近地面硝酸盐的重要来源。论文预测，未来氮氧化物排放的进一步减少将有助于降低高空硝酸盐浓度，并通过垂直输送进一步降低近地面PM2.5浓度。因此，该研究与大气环境遥感技术密切相关，特别是空气质量监测和大气成分分析。,"['nitrate', 'PM2.5', 'aerosol acidity', 'vertical transport', 'NOx emission reduction', 'air quality monitoring']",Liang Wen;Jian Gao;Likun Xue;Yang Li;Rui Gao;Wei Tang;Jiaqi Wang;Xiaohui Du;Yujie Zhang;Xinfeng Wang;Yujiao Zhu;Fahe Chai;Jingnan Hu;Guigang Tang;Jianmin Chen;Tao Wang;Aijun Ding;Hartmut Herrmann;Abdelwahid Mellouki;Can Dong;Haisheng Li;Zhaoxin Guo;Yong Zhao,Long-Term Changes in Summertime Nitrate Chemistry in the Top Boundary Layer of North China,"Reducing fine particulate nitrate (pNO3–) is critical for further mitigating PM2.5 pollution in China. However, previous NOx emission reductions have failed to achieve the expected pNO3– decreases. The present study reports that pNO3– concentration in summer increased by 55.8% and 5.6% at North China Peak (1534 m a.s.l.) from 2007 to 2014 and 2014 to 2021, respectively. pNO3– formation enhancement was caused mainly by decreased aerosol acidity due to notable SO42– reduction. pNO3– formation changed from a process limited by NH4+ to one colimited by NO2 and NH4+, suggesting an increased effect of NOx reduction on decreasing pNO3– production. Vertical transport represents a significant source of pNO3– near the surface, illustrating a percentage as high as 98% recorded during daytime hours and a proportion of 34% in the dark over North China in the simulation scenario during summer 2020. The scheme to reduce NOx emissions by 10% from 2020 to 2025 is predicted to slowly decrease aloft pNO3– over North China, which may facilitate further reductions in pNO3– concentrations near the surface via vertical transport. The inflection of nitrate chemistry in the top boundary layer suggests an opportunity to accelerate PM2.5 reduction under projected further emission reductions."
10.1038/d41586-025-01654-3,True,Nature,该研究论文探讨了气候变化如何通过延长融雪期和植被生长期之间的时间间隔，从而导致沙尘暴的发生。虽然摘要没有直接提及遥感技术，但沙尘暴的监测和研究通常依赖于卫星观测、气溶胶遥感以及大气成分分析等技术。因此，该研究与大气环境遥感技术密切相关，特别是与空气质量监测（针对沙尘）、气溶胶卫星观测以及大气气溶胶成分分析有关。,"['dust storms', 'climate change', 'vegetation growth', 'snowmelt', 'air quality monitoring (dust)', 'satellite observations (aerosol/dust)', 'atmospheric composition (aerosols)']",,"The perfect storm for dust storms, thanks to global warming","Climate change is lengthening the gap between snowmelt and vegetation growth. 
 Climate change is lengthening the gap between snowmelt and vegetation growth.  Climate change is lengthening the gap between snowmelt and vegetation growth."
10.1038/s41586-025-09004-z,True,Nature,该研究论文探讨了空气污染如何影响全球甲烷的收支平衡。通过结合观测数据和模型，研究发现2005年至2021年间，大气甲烷增长较快的时期与空气污染物引起的OH水平变化有关，尤其是在极端事件期间。研究强调了臭氧污染控制与甲烷去除之间的权衡，以及大规模野火导致一氧化碳排放增加的风险。虽然论文没有直接提及遥感技术，但它与大气成分分析和空气质量监测间接相关，因为研究结果依赖于对大气中各种成分的观测和建模，并讨论了空气污染物对大气化学的影响。,"['methane', 'air pollution', 'hydroxyl radical (OH)', 'tropospheric ozone', 'carbon monoxide', 'atmospheric composition', 'air quality monitoring (indirectly)', 'extreme events (wildfires, pandemic)']",Yuanhong Zhao;Bo Zheng;Marielle Saunois;Philippe Ciais;Michaela I. Hegglin;Shengmin Lu;Yifan Li;Philippe Bousquet,Air pollution modulates trends and variability of the global methane budget,"An integrated observation-driven and model-driven approach demonstrates that, from 2005 to 2021, periods of high atmospheric methane growth were linked to trends and variations in OH levels driven by fluctuations in air pollutants, especially during extreme events. 
 Air pollution affects climate through various complex interactions1. It perturbs the Earth’s radiative energy balance and alters the atmospheric oxidation capacity, which determines the lifetimes of short-lived climate forcers, such as methane1. A key mechanism in this dynamic is the impact of air pollutants on the hydroxyl radical (OH), the most important oxidant in the troposphere, which accounts for approximately 90% of the methane chemical sink2. However, a comprehensive quantification of the interactions between air pollutants, OH and methane over decadal timescales remains incomplete2. Here we develop an integrated observation-driven and model-driven approach to quantify how variations in key air pollutants influence the methane chemical sink and alter the methane budget. Our results indicate that, from 2005 to 2021, enhanced tropospheric ozone, increased water vapour and decreased carbon monoxide levels collectively contributed to a 1.3–2.0 Tg year−1 increase per year in the global methane sink, thereby buffering atmospheric methane growth rates. This increase in the methane sink was primarily concentrated in tropical regions and exhibited a north–south asymmetry. Periods of high methane growth were typically linked to abrupt OH level declines driven by fluctuations in air pollutants, especially during extreme events such as mega wildfires and the COVID-19 pandemic. Our study suggests a trade-off between O3 pollution control and methane removal mediated by OH and highlights the risk of increasing carbon monoxide emissions from widespread wildfires. An integrated observation-driven and model-driven approach demonstrates that, from 2005 to 2021, periods of high atmospheric methane growth were linked to trends and variations in OH levels driven by fluctuations in air pollutants, especially during extreme events."
10.1038/s41612-025-01015-x,True,npj Climate and Atmospheric Science,该研究论文主要关注固体燃料燃烧产生的含元素碳颗粒的化学成分和混合状态。通过单颗粒气溶胶质谱仪（SPAMS）分析了不同燃料（如小麦、玉米秸秆、稻草、烟煤和无烟煤）燃烧后产生的颗粒物。研究结果揭示了生物质燃烧主要产生富含有机碳和有机氮的含碳颗粒，而煤炭燃烧则产生富含钠或硫酸盐/硝酸盐的含碳颗粒。这些发现对于理解大气颗粒物的物理化学性质以及评估其对空气质量和气候的影响具有重要意义，因此与大气环境遥感技术（如空气质量监测和大气成分分析）密切相关。,"['elemental carbon', 'EC-containing particles', 'chemical composition', 'mixing state', 'solid fuel combustion', 'air quality', 'atmospheric composition']",Yajing Kong;Qiyuan Wang;Li Li;Yang Zhang;Jie Tian;Nan Ma;Yaqing Zhou;Huikun Liu;Jiawen Liu;Weikang Ran;Jiarui Liu;Chongshu Zhu;Yongming Han;Junji Cao,Chemical composition and mixing state of elemental carbon-containing particles from solid fuel combustion,"Chemical composition and mixing state of elemental carbon-containing particles from solid fuel combustion 
 Elemental carbon (EC), predominantly produced by solid fuel combustion, significantly influences both climate and public health. However, the physicochemical properties of EC-containing particles immediately after emission remain inadequately understood. This study investigates the chemical composition, size distribution, and mixing state of EC-containing particles from five solid fuels: wheat, corn, rice straw, bituminous coal, and anthracite. Using a single-particle aerosol mass spectrometer (SPAMS), we identified seven distinct EC-containing particle types. Our results show that biomass burning primarily produces EC-containing particles obviously coated with organic carbon (EC-OC) and organic nitrogen (EC-CN), with sizes concentrated between 0.4 and 1.0 μm. In contrast, bituminous coal emissions are dominated by sodium-rich EC-containing particles (EC-Na), while anthracite combustion predominantly produces particles coated with sulfate or nitrate (EC-NS). Bituminous coal particles are generally smaller ( < 0.4 μm), likely due to higher volatile content and rapid pyrolysis. The mixing states of EC-containing particles varied markedly. Sulfate (97HSO4−) was strongly associated with EC-OC and EC-Na particles, resulting in a highly mixing state. Levoglucosan (59C2H3O2−) showed distinct patterns between biomass and coal emissions. These findings provide critical insights into the physicochemical properties of freshly emitted EC-containing aerosols, offering valuable references for atmospheric particle analysis and emission characterization."
10.1016/j.rse.2025.114829,True,Remote Sensing of Environment,该研究论文主要关注利用风云三号E星(FY-3E)搭载的第二代高光谱红外大气探测仪(HIRAS-II)对2023年加拿大野火排放的碳 monoxide (CO) 和挥发性有机化合物 (VOCs) 进行观测。该卫星运行在晨昏太阳同步轨道上，这使得它能够在日出和日落时分进行观测。研究结果表明，HIRAS-II成功地捕捉到了野火排放的CO、甲酸(HCOOH)和过氧乙酰硝酸酯(PAN)的强烈信号，并与IASI和CrIS等其他卫星数据以及地面观测数据进行了验证，结果一致。这表明FY-3E/HIRAS-II在监测野火排放方面具有潜力，并能提高低轨道气象卫星的气候监测能力。,"['carbon monoxide', 'volatile organic compounds', 'wildfire emissions', 'FengYun-3E/HIRAS-II', 'dawn-dusk orbit', 'atmospheric composition', 'air quality monitoring', 'satellite observations', 'remote sensing', 'formic acid', 'peroxyacetyl nitrate']",Jiancong Hua;Shangyi Liu;Chengli Qi;Sirui Wu;Lu Lee;Xiuqing Hu;Xiaoyi Zhao;Kimberly Strong;Victoria Flood;Bruno Franco;Lieven Clarisse;Cathy Clerbaux;Debra Wunch;Coleen Roehl;Paul Wennberg;Zhao-Cheng Zeng,Observing carbon monoxide and volatile organic compounds from Canadian wildfires in 2023 from FengYun-3E/HIRAS-II in a dawn-dusk sun-synchronous orbit,"•First observations of wildfire VOCs from a dawn-dusk sun-synchronous orbit. •Sensitivity peaks around the free troposphere where long-range transport occurs. •FY-3E/HIRAS-II retrievals show good agreement with ground-based observations. 
 This study presents the first attempt to observe wildfire enhancements of carbon monoxide (CO) and volatile organic compounds (VOCs) around sunrise and sunset from a hyperspectral infrared sounder in a dawn-dusk sun-synchronous orbit. The 2nd generation of High Spectral Infrared Atmospheric Sounder (HIRAS-II) on board FengYun-3E (FY-3E), the world's first civilian dawn-dusk orbit meteorological satellite, provides global observations in the thermal infrared spectral range with equatorial overpass times of 5:30 am/pm local solar time (LST). The spectral observations are used to retrieve CO, formic acid (HCOOH) and peroxyacetyl nitrate (PAN) emitted from three major Canadian wildfire events from June to August 2023. Extreme enhancements of CO, HCOOH and PAN were detected in the 2023 Canadian wildfires which are unprecedented in time and spatial scales and intensity. The HIRAS-II successfully captured the strong signals of CO, HCOOH, and PAN. The averaging kernel (AK) matrix, indicative of detection vertical sensitivity, peaks mostly in the free troposphere where extensive transport typically takes place. Comparison with the Infrared Atmospheric Sounding Interferometer (IASI) and the Cross-track Infrared Sounder (CrIS) reveals that the spatial distribution patterns of the total columns extracted from HIRAS-II are in good agreement. Validation with the CAMS model and ground-based observations from TCCON and NDACC confirms that HIRAS-II retrievals are consistent. The HCOOH-to-CO and the PAN-to-CO column enhancement ratios derived from HIRAS-II are close to those derived from IASI. This paper exhibits the capability of FY-3E/HIRAS-II in observing wildfire emissions during dawn and dusk hours, which will potentially enhance the climate-monitoring capability of low-orbit meteorological satellites."
10.1016/j.atmosenv.2025.121312,True,Atmospheric Environment,该研究论文探讨了中国北京地区污染物垂直混合以及二次无机气溶胶的形成过程。通过在高层建筑（528米）顶部和地面附近站点的观测，研究揭示了二氧化硫和氮氧化物等污染物在不同高度的日变化趋势差异。研究表明，白天污染物混合良好，而夜间由于残留层和夜间稳定边界层的解耦，混合受到抑制。这种解耦导致了不同高度气溶胶形成的差异，地面附近硫酸盐形成效率更高，而528米高度夜间硝酸盐形成效率更高。研究强调了垂直污染物混合和残留层化学对地面空气质量的潜在重要性。虽然论文没有直接提及遥感技术或卫星观测，但其研究内容与大气环境监测和大气成分分析密切相关，为相关遥感技术的应用提供了科学背景。,"['Air quality monitoring', 'Atmospheric composition analysis', 'Pollutant vertical mixing', 'Secondary inorganic aerosols', 'SO2', 'NOx', 'Sulfate formation', 'Nitrate formation', 'O3', 'Relative Humidity']",Jiannong Quan;Pengkun Ma;Yubing Pan;Siyu Cheng;Qianqian Wang;Linhui Lan;Lindong Dai;Yuzheng Wang;Yongchun Liu,"Vertical mixing of pollutants and secondary inorganic aerosol formations over Beijing, China","•Contrary trends in diurnal variations of SO2and NOxbetween the 528 m layer and near ground is observed. •SO2and NOxare vertical transported in different directions. •Sulfate formation is more efficient near ground, while nocturnal nitrate formation is more efficient in the 528 m layer. 
 Vertical mixing of pollutants and secondary inorganic aerosol formations over Beijing, China are investigated based on an unique observational platform on the roof of a high building (528 m above ground) and stations near ground. The contrary trends in diurnal variations of pollutants (SO2, NOx etc.) between the 528 m layer and near ground confirm that pollutants are well mixed in the daytime, but strongly suppressed at night due to the decoupling of the residual layer (RL) and nocturnal stable boundary layer (SBL). The decoupling also results in differences of aerosol formations between the two layers due to the differences in gaseous precursors, atmospheric oxidation capacity, and meteorological variables. Observations indicate that sulfate formation is more efficient near ground than in the 528 m layer due to higher relative humidity (RH) near ground, while nocturnal nitrate formation is more efficient in the 528 m layer due to higher O3 in this layer. The formed nitrate in the RL is downwards transported to ground in next morning, highlighting the potential importance of vertical pollutants mixing and residual layer chemistry in air quality near ground."
