doi,is_relevant,journal,explanation,topic_words,authors,title,abstract
10.1021/acsestair.5c00053,True,ACS ES&T Air,该研究论文探讨了小型公务机使用传统航空煤油和30%可持续航空燃料（SAF）混合燃料时的气体和颗粒物排放情况。研究重点是非挥发性颗粒物（nvPM）、气态污染物和挥发性有机化合物（VOCs）的排放。研究结果表明，SAF混合燃料可以减少nvPM的排放，并对气候和空气质量产生积极影响。虽然该研究没有直接涉及遥感技术，但其对大气成分的分析和对空气质量影响的评估与大气环境遥感技术密切相关，例如，这些排放数据可以用于验证或改进大气传输模型，这些模型通常使用卫星观测数据进行校准。,"['air quality', 'particulate matter', 'gaseous emissions', 'sustainable aviation fuel', 'atmospheric composition']",Lukas Durdina;Zachary C. J. Decker;Jacinta Edebeli;Curdin Spirig;Tobias Frischknecht;Julien G. Anet;Benjamin T. Brem;Frithjof Siegerist;Theo Rindlisbacher,Gaseous and Particulate Emissions from a Small Business Jet Using Conventional Jet A-1 and a 30% SAF Blend,"Small turbofan engines (<26.7 kN thrust) are unregulated for gaseous and particulate emissions, with emissions data largely absent from public databases. Yet, their environmental impact is likely increasing. This study examines emissions from a representative small turbofan engine on a Cessna Citation 560XL. It focuses on nonvolatile particulate matter (nvPM), gaseous pollutants, and volatile organic compounds (VOCs). Ground-level measurements were conducted using a standardized system with conventional Jet A-1 and a 30% blend of synthesized paraffinic kerosene from hydroprocessed esters and fatty acids (HEFA-SPK). This sustainable aviation fuel (SAF) blend reduced the nvPM mass and number emission indices (EIs) by ∼35% and ∼20% at idle, with diminishing effects at higher thrust. Estimated nvPM number EIs at cruise decreased by ∼10%, suggesting a similar reduction in contrail ice particle concentrations at the predicted nvPM number EIs. While CO, HC, and NOx emissions remained unchanged, SO2 emissions decreased proportionally to the fuel sulfur content. VOC analysis showed lower emissions of complex unsaturated hydrocarbons. These findings highlight SAF’s potential to mitigate climate and air quality impacts. They also reveal discrepancies in estimated emissions from small turbofan engines and underscore limitations in existing models that predict fuel composition effects on nvPM emissions."
10.1021/acsestair.4c00165,True,ACS ES&T Air,该研究论文探讨了异戊二烯衍生的羟基RO2自由基（ISOPOO）在潮解颗粒物上的非均相吸收，以及过渡金属离子（Fe2+和Cu2+）对该吸收的影响。作者使用了一种化学转化技术，将RO2转化为OH自由基，并通过激光诱导荧光技术检测OH自由基。研究结果表明，掺杂FeCl2和CuCl2的潮解NaCl颗粒物对ISOPOO的吸收系数显著高于未掺杂的NaCl颗粒物。初步的模拟结果表明，在西日本地区，ISOPOO在潮解颗粒物上的非均相吸收对ISOPOO损失过程的贡献相对较小，但在高PM2.5事件期间，在偏远的森林和山区，这种贡献可能会增加到5%。虽然该研究没有直接使用遥感技术，但它研究了大气中重要物质的转化过程，并使用模型来评估其对空气质量的影响，这与大气环境遥感技术（如空气质量监测和大气成分分析）密切相关，因为这些过程影响着遥感观测的结果和解释。,"['atmospheric composition', 'isoprene', 'RO2 radicals', 'heterogeneous uptake', 'deliquesced particles', 'air quality modeling', 'PM2.5']",Yosuke Sakamoto;Rikudai Mikami;Jiaru Li;Nanase Kohno;Yu Morino;Kei Sato;Yoshizumi Kajii,Heterogeneous Uptake onto Deliquesced Particles as an Atmospheric Fate of Isoprene-Derived Hydroxy-RO2,"We integrated a chemical conversion technique to transform RO2 into OH radicals with a method combining laser photolysis radical generation and time-resolved OH radical detection by laser-induced fluorescence (LP-LIF). This approach allowed us to investigate the uptake coefficient of an isoprene-derived hydroxy–RO2, ISOPOO (HOC5H8OO·), onto deliquesced NaCl particles and the effect of transition metal ions (Fe2+ and Cu2+) on this uptake. We measured the uptake coefficients, γ, of ISOPOO on deliquesced NaCl particles doped with FeCl2 and CuCl2, each added at 5 wt % of NaCl, at 301 K and 84% relative humidity (RH). The results were 0.45 ± 0.01 for FeCl2 and 0.19 ± 0.01 for CuCl2. These values were 5 and 2 times greater than the uptake coefficient for deliquesced undoped NaCl particles, which was 0.09 ± 0.01. Preliminary simulation results for the western Japan domain, using a value of γ = 0.09 from a three-dimensional chemical transport model, indicate that the heterogeneous uptake of ISOPOO onto deliquesced particles contributed, on average, less than 3% of the ISOPOO loss process. This contribution increased to as much as 5% in remote forest and mountain areas during high PM2.5 events."
10.1029/2024JD043022,True,Journal of Geophysical Research: Atmospheres,这篇研究论文主要关注2000年以后平流层水汽的半球不对称性变化。研究利用卫星数据和模型模拟，发现北半球平流层水汽增加趋势更为明显。这种变化与Brewer-Dobson环流的减缓以及南半球臭氧恢复有关。论文强调了长期监测南半球平流层水汽的重要性，以更好地理解全球水汽动态。该研究与大气环境遥感技术密切相关，因为它使用了卫星观测数据来分析大气成分的变化。,"['Stratospheric water vapor', 'Satellite observations', 'Atmospheric composition', 'Hemispheric asymmetry', 'Brewer-Dobson circulation', 'Ozone recovery']",Jingyuan Xu;Mengchu Tao;Jianchun Bian;Dan Li;Paul Konopka;Felix Ploeger,Recent Changes in Hemispheric Asymmetry of Stratospheric Water Vapor,"Stratospheric moistening after 2000, with a more pronounced trend in the Northern Hemisphere (NH), has been detected through satellite, in situ observations, and model simulations. This study aims to provide an updated analysis of the hemispheric asymmetry of stratospheric water vapor (SWV) for the period from 2000 to 2020 based on merged satellite data set and Chemical Lagrangian Model of the Stratosphere (CLaMS) simulations driven by ERA5. Over post‐2000 decades, significant changes were identified in comparison to the pre‐2000 period, notably a reversal in the SWV difference between the Northern and Southern Hemispheres, particularly in the midlatitudes. This shift is largely attributed to a slowdown in the deep branch of Brewer‐Dobson circulation (BDC) in the Northern Hemisphere relative to the Southern Hemisphere after about year 2000. The cooling‐induced dehydration is the primary driver of the significantly lower SWV values in the Antarctic stratosphere than the Arctic stratosphere. This asymmetry increased before 2000 at a rate of 0.1–0.2 ppmv per decade. After 2000, however, this difference has decreased, primarily due to ozone recovery in the Southern Hemisphere, despite the enhanced northward transport of water vapor driven by the changes in the BDC. The study emphasizes the growing need for long‐term SWV monitoring in the Southern Hemisphere to better understand global water vapor dynamics."
10.1029/2024EF005479,True,Earth's Future,该研究论文主要关注稻田甲烷排放，利用Landsat卫星数据创建高分辨率的全球稻田分布图，并结合排放因子估算全球稻田的甲烷排放量。虽然研究重点是农业排放而非传统的大气环境监测，但它使用了卫星观测技术来分析大气成分（甲烷），并构建排放清单，因此与大气环境遥感技术有很强的关联性。该研究对于理解和量化农业活动对大气甲烷浓度的影响至关重要。,"['methane emissions', 'satellite observations', 'Landsat', 'atmospheric composition', 'emission inventory', 'rice agriculture']",Zichong Chen;Haipeng Lin;Nicholas Balasus;Andy Hardy;James D. East;Yuzhong Zhang;Benjamin R. K. Runkle;Sarah E. Hancock;Charles A. Taylor;Xinming Du;Bjoern Ole Sander;Daniel J. Jacob,Global Rice Paddy Inventory (GRPI): A High‐Resolution Inventory of Methane Emissions From Rice Agriculture Based on Landsat Satellite Inundation Data,"Rice agriculture is a major source of atmospheric methane, but current emission inventories are highly uncertain, mostly due to poor rice‐specific inundation data. Inversions of atmospheric methane observations can help to better quantify rice emissions but require high‐resolution prior information on the location and timing of emissions. Here we use Landsat satellite data at 30 m resolution to map the global monthly distribution of rice paddy fractional areas on a 0.1° × 0.1° (∼10 × 10 km) grid by optimizing an algorithm for flooded vegetation and combining it with a 30 m global cropland database and rice‐specific data. We validate this global rice paddy map with an independent US rice database and with seasonal flux measurements from the FLUXNET CH4 network, estimating errors on rice area fraction of 31% on the 0.1° × 0.1° grid and 10% regionally. We combine the rice paddy map with an extensive global data set of emission factors (EFs) per unit of rice paddy area. The resulting Global Rice Paddy Inventory (GRPI) provides methane emission estimates at 0.1° × 0.1° (∼10 × 10 km) spatial resolution and monthly resolution. Our global emission of 39.3 ± 4.7 Tg a−1 for 2022 (best estimate and error standard deviation) is higher than previous inventories that use outdated rice maps and IPCC‐recommended EFs now considered to be too low. China is the largest rice emitter in GRPI (8.2 ± 1.0 Tg a−1), followed by India (6.5 ± 1.0 Tg a−1), Bangladesh (5.7 ± 1.2 Tg a−1), Vietnam (5.7 ± 1.0 Tg a−1), and Thailand (4.4 ± 0.9 Tg a−1). These five countries together account for 78% of global total rice emissions. Seasonality of emissions varies considerably between and within individual countries reflecting differences in climate and crop practices. We define a rice methane intensity (methane emission per unit of rice produced) to assess the potential of mitigating methane emission without compromising food security. We find national methane intensities ranging from 10 to 120 kg methane per ton of rice produced (global mean 51) for major rice‐growing countries. Countries can achieve low intensities with high‐yield cultivars, upland rice agriculture, water management, and organic matter management."
10.1016/j.jag.2025.104473,True,International Journal of Applied Earth Observation and Geoinformation,该研究论文评估了人工智能天气预报基础模型在全球时空上的不均匀性，并使用华为云盘古-气象、谷歌DeepMind GraphCast和上海人工智能实验室风乌作为代表模型。该研究通过计算GNSS对流层延迟，分析了这些模型在不同地区和预测时长上的精度退化情况。研究结果表明，在模型训练中考虑地形因素可以提高高海拔地区的精度，并且高度相关的大气变量（如降水和水汽）之间存在促进影响。虽然该论文主要关注天气预报模型的精度评估，但其研究结果与大气环境遥感技术密切相关，特别是GNSS对流层延迟与大气水汽含量有关，而水汽是大气成分分析的重要组成部分。此外，提高天气预报模型的精度也有助于改进大气成分的预测和监测。,"['weather forecast', 'AI models', 'GNSS tropospheric delay', 'spatiotemporal inhomogeneity', 'Pangu-Weather', 'GraphCast', 'FengWu', 'topography', 'precipitation', 'water vapor']",Junsheng Ding;Wu Chen;Junping Chen;Jungang Wang;Yize Zhang;Lei Bai;Yuyan Wang;Xiaolong Mi;Tong Liu;Duojie Weng,Spatiotemporal inhomogeneity of accuracy degradation in AI weather forecast foundation models: A GNSS perspective,"•Evaluates global spatiotemporal inhomogeneity of weather forecast foundation models. •Uses Pangu-Weather, GraphCast, and FengWu as representative models. •Facilitating influence between the highly related atmospheric variables is found. •Considering topography during training may help to improve model accuracy. •Offers valuable reference for AI practitioners developing more accurate weather models. 
 The artificial intelligence (AI) weather forecast foundation models can infer and generate precise global atmospheric state forecasts on the user’s device and with speed over 10,000 times faster than the operational Integrated Forecasting System (IFS), and it is making increasingly significant contributions to geodetic applications represented by the Global Navigation Satellite System (GNSS). However, existing studies on the investigation of these AI models are typically carried out by concentrating on specific one or several meteorological events in certain regions or by comparison with physical models, and the evaluation results obtained in this manner are not comprehensive and universal. Additionally, we find that the results obtained by the foundation models through the “rollout” method for forecasting are not uniform in terms of time and space. This temporal and spatial inhomogeneity of accuracy and accuracy degradation are related to AI algorithms and attributes of training data, etc., but these characteristics have not been thoroughly explored and analyzed. In this study, we obtained the global forecast results of foundation models for 2022 and subsequently derived the GNSS tropospheric delay through numerical integration. We calculated the mean deviation, mean absolute error, and root mean square error of these data. Using these metrics, we analyzed the spatiotemporal inhomogeneity in the accuracy degradation of foundation models, represented by Huawei Cloud Pangu-Weather, Google DeepMind GraphCast, and Shanghai AI Lab FengWu. We evaluated how this inhomogeneity changes with forecast time and identified the best-performing models across different regions and forecast durations. From the results, we find that taking topography into account when training the model enhances its accuracy at high altitudes, and the facilitating influence between the high related atmospheric variables such as precipitation and water vapor. The contributions of this study are twofold: it serves as a valuable reference for geodetic and remote sensing users employing foundational models, and offers insights and case supports for AI practitioners aiming to develop more accurate models for weather forecasting."
10.5194/amt-18-1927-2025,True,Atmospheric Measurement Techniques,该研究论文介绍了一种基于静止气象卫星图像的雾和低云（FLS）连续监测算法。该算法利用Meteosat Second Generation (MSG) 卫星上的SEVIRI仪器的红外波段数据，通过梯度提升树机器学习模型，结合地面METAR气象站的观测数据进行训练，从而实现对欧洲地区雾和低云的检测。虽然该研究主要关注雾和低云的检测，而不是直接涉及空气质量监测或大气成分分析，但它利用了卫星观测技术来监测大气现象，属于大气环境遥感技术的范畴。,"['Fog and Low Stratus (FLS)', 'Geostationary satellite imagery', 'Meteosat Second Generation (MSG)', 'SEVIRI (Spinning Enhanced Visible and InfraRed Imager)', 'Infrared remote sensing', 'METAR (METeorological Aerodrome Report)', 'Fog detection']",Babak Jahani;Steffen Karalus;Julia Fuchs;Tobias Zech;Marina Zara;Jan Cermak,Algorithm for continual monitoring of fog based on geostationary satellite imagery,"Fog and low stratus (FLS) are both persistent clouds close to the Earth's surface. This study introduces a new machine-learning-based algorithm developed for the Meteosat Second Generation geostationary satellites that can provide a coherent and detailed view of FLS development over large areas over the 24 h day cycle. 
 This study presents an algorithm for the detection of fog and low stratus (FLS) over Europe based on the infrared bands of the SEVIRI (Spinning Enhanced Visible and InfraRed Imager) instrument on board the Meteosat Second Generation geostationary satellites. As the method operates based on the SEVIRI infrared observations only, it is expected to be stationary in time and thus can provide a coherent and detailed view of FLS development over large areas over the 24 h day cycle. The algorithm is based on a gradient boosted tree machine learning model that is trained with ground truth observations from METeorological Aerodrome Report (METAR) stations and the SEVIRI observations at bands centered at 8.7, 10.8, 12.0, and 13.4 µm wavelengths. The METAR data used here comprise a total number of 2 544 400 data points spread over the winters (i.e., 1 September to 31 May) of the years 2016–2022 and 356 locations across Europe. Among them, the data points corresponding to 276 stations and the winters of 2016–2018 and 2019–2021 (∼ 45 % of all data points) were used to train the algorithm. The remaining data points comprise four independent datasets which were used to validate the algorithm's performance and applicability to time spans and locations within the study area (i.e., Europe) that extend beyond those covered by the data points used for the algorithm training, as well as to compare the algorithm's accuracy at the locations of METAR stations with that of the existing state-of-the-art daytime FLS detection algorithm Satellite-based Operational Fog Observation Scheme (SOFOS). Validation of the algorithm against the METAR data showed that the algorithm is well suited for the detection of FLS. Specifically, the algorithm is found to detect FLS with probability of detection (POD) values ranging from 0.70 to 0.82 (for different inter-comparison approaches) and false alarm ratios (FARs) between 0.21 and 0.31. These numbers are very close to those achieved by SOFOS for differentiating FLS from other sky conditions at the tested locations and time spans. These results also showed that the technique's applicability in the study region extends beyond the particular locations and time spans covered by the data points used for training the algorithm."
10.1016/j.atmosres.2025.108158,True,Atmospheric Research,该研究论文主要关注热带卷云的特性，利用地面和卫星（CALIOP）激光雷达数据进行了长达25年的分析。研究内容包括卷云的宏观物理、热力学和光学性质，以及它们的长期变化趋势。此外，论文还探讨了热带对流层顶（TTL）与卷云性质之间的关系。虽然该研究没有直接涉及空气质量监测或大气成分分析等传统的大气环境遥感应用，但它利用了卫星观测数据（CALIOP）来研究云的特性，这属于大气遥感技术的范畴，并且对理解气候变化和辐射效应具有重要意义。因此，可以认为该研究与大气环境遥感技术有较强的关联性。,"['LIDAR', 'Cirrus Clouds', 'Satellite Observations', 'CALIOP', 'Cloud Properties', 'Atmospheric Thermodynamics', 'Optical Thickness', 'Tropical Tropopause Layer (TTL)', 'Remote Sensing']",P. Riya Mol;M. Venkat Ratnam;C. Sudheesh,25-Year analysis of tropical cirrus clouds: insights from ground and space-based LIDAR observations,"•We used a two-and-a-half-decade dataset (1998–2023) of cirrus cloud properties obtained from a ground-based LIDAR. •Cirrus clouds macro-physical, thermodynamic, optical properties and their long-term trends are reported. •A significant decreasing trend in the mid-cloud altitudes of sub-visible, thin, and thick cirrus clouds is found. •A significant decreasing trend in geometrical thickness of sub-visible cirrus clouds and in the optical thickness of thin and thick cirrus clouds. •Ground based and space borne lidar datasets generally exhibit good agreement but differ in magnitudes in a few properties. 
 In this study, we used a two-and-a-half-decade dataset (1998–2023) of cirrus cloud properties obtained from a ground-based LIDAR located at the National Atmospheric Research Laboratory (NARL), Gadanki (13.5°N, 79.2°E), India. The percentage occurrence of cirrus clouds during the observational period is 42 %, and the most probable altitude is around 14.2 km. Significant seasonal variability in cirrus clouds is observed, with the highest frequency (74 %) during the monsoon season and the lowest (31 %) in winter. A detailed analysis was conducted on cirrus macro-physical, thermodynamic, and optical properties. Additionally, we investigated the long-term trends of the Tropical Tropopause Layer (TTL) to better understand its relationship with cirrus cloud properties. We observed a significant increasing trend in TTL thickness (0.003 ± 0.0005 km year−1) and Cold point Tropopause Height (CPH) (0.003 ± 0.0003 km year−1) while cirrus base (−0.003 ± 0.001 km year−1), top (−0.005 ± 0.001 km year−1), and geometrical thickness (−0.01 ± 0.0005 km year−1) showed a decreasing trend over the observational period. We also analysed long-term trends of sub-visible, thin and thick cirrus clouds. A significant decreasing trend was found in the mid-cloud altitudes of sub-visible (−0.003 ± 0.001 km year−1), thin (−0.006 ± 0.0009 km year−1), and thick cirrus (−0.008 ± 0.0009 km year−1) clouds, along with an increasing trend in mid-cloud altitude temperatures (0.035 ± 0.008 km year−1, 0.03 ± 0.007 km year−1, 0.05 ± 0.009 km year−1) over the last 25 years. Additionally, a significant decreasing trend was noted in the geometrical thickness of sub-visible cirrus clouds and in the optical thickness of thin and thick cirrus clouds. The ground-based climatology obtained from the NARL lidar was compared with 18 years (2006–2023) of data obtained from the Cloud-Aerosol LIDAR with Orthogonal Polarization (CALIOP) satellite. Both datasets generally exhibit good agreement but differ in the magnitudes of several cirrus cloud properties, an important factor for understanding the radiative impacts of these cirrus clouds."
10.5194/acp-25-4617-2025,True,Atmospheric Chemistry and Physics,该研究论文利用AERONET地面遥感数据，分析了全球范围内气溶胶光学性质的长期变化趋势。研究发现，全球气溶胶载荷普遍下降，散射性增强。这些变化与气溶胶成分的变化密切相关，例如东亚、欧洲和北美地区人为排放减少，印度北部人为源增加，以及阿拉伯半岛沙尘活动增加。该研究涉及气溶胶光学深度、吸收性气溶胶光学深度、单次散射反照率等关键参数，并探讨了不同气溶胶类型的变化趋势，与大气环境遥感技术，特别是空气质量监测和大气成分分析密切相关。,"['aerosol optical depth', 'AOD', 'Ångström exponent', 'AE', 'absorption aerosol optical depth', 'AAOD', 'single scattering albedo', 'SSA', 'Aerosol Robotic Network', 'AERONET', 'ground-based remote sensing', 'atmospheric composition', 'air quality monitoring']",Zhenyu Zhang;Jing Li;Huizheng Che;Yueming Dong;Oleg Dubovik;Thomas Eck;Pawan Gupta;Brent Holben;Jhoon Kim;Elena Lind;Trailokya Saud;Sachchida Nand Tripathi;Tong Ying,Long-term trends in aerosol properties derived from AERONET measurements,"We used ground-based remote sensing data from the Aerosol Robotic Network to examine long-term trends in aerosol characteristics. We found aerosol loadings generally decreased globally, and aerosols became more scattering. These changes are closely related to variations in aerosol compositions, such as decreased anthropogenic emissions over East Asia, Europe, and North America; increased anthropogenic sources over northern India; and increased dust activity over the Arabian Peninsula. 
 Over the past 2 decades, remarkable changes in aerosol concentrations and compositions have been observed worldwide, especially over developing countries, potentially resulting in considerable changes in aerosol properties. The Aerosol Robotic Network (AERONET) offers high-precision measurements of aerosol optical parameters over about 1700 stations globally, many of which have long-term measurements for 1 or more decades. Here we use AERONET Level 2.0 quality-assured measurements to investigate long-term aerosol optical depth (AOD) and Ångström exponent (AE) trends and quality-controlled Level 1.5 inversion products to analyse trends in absorption aerosol optical depth (AAOD) and single scattering albedo (SSA) at stations with long-term records. We also classify the aerosol properties in these sites into six types and analyse the trends in each type. Results reveal decreases in AOD over the majority of the stations, except for northern India and the Arabian Peninsula, where AOD increased. AE (computed from the AOD within the range of 440–870 nm) decreased in Europe, eastern North America, and the Middle East but increased over South Asia and western North America. The decreased AE over Europe and eastern North America is likely due to decreased fine-mode anthropogenic aerosols, whereas that over the Arabian Peninsula is attributed to increased dust activity. Conversely, increased AE over northern India is probably attributed to increased anthropogenic emissions and decreased dust loading. Most stations in Europe, North America, East Asia, and South Asia exhibit negative trends in AAOD, whereas Solar_Village in the Arabian Peninsula has positive trends. SSA at most stations increases and exhibits opposite trends to AAOD but with several stations in North America and central Europe showing decreased SSA values. Trend analysis of different aerosol types further reveals the changes in different aerosol components that are related to AOD, AE, AAOD, and SSA trends. The reductions in aerosols in eastern North America mainly result from non-absorbing species. Reductions in both fine-mode absorbing species and non-absorbing aerosols are found over Europe and East Asia, but the reduction in absorbing species is stronger than that of non-absorbing species. Increased aerosols in Kanpur over northern India should be mainly comprised of fine-mode scattering species, whereas those in Solar_Village over the Arabian Peninsula are mainly dust. The majority of stations exhibit consistent monotonic trends across different seasons for these parameters."
10.5194/amt-18-1981-2025,True,Atmospheric Measurement Techniques,该研究论文分析了阿拉伯联合酋长国上空的云微物理特征，使用了包括飞机测量、卫星观测和天气雷达观测在内的多种数据源。论文旨在开发一个框架，用于检查云降水过程，并检测适合进一步降水分析和临近预报的云特征。研究重点是利用卫星数据识别云中的五个微物理区域，并使用飞机观测数据进行验证。虽然没有直接涉及空气质量监测或大气成分分析，但卫星观测和云微物理特征的研究与大气环境遥感技术密切相关，尤其是在降水和云相关的研究方面。,"['satellite observations', 'cloud microphysics', 'precipitation', 'remote sensing', 'weather radar', 'cloud effective radius']",Zhenhai Zhang;Vesta Afzali Gorooh;Duncan Axisa;Chandrasekar Radhakrishnan;Eun Yeol Kim;Venkatachalam Chandrasekar;Luca Delle Monache,An analysis of cloud microphysical features over United Arab Emirates using multiple data sources,"Water is a precious resource, and it is essential to monitor and predict the current and future occurrence of precipitation-producing clouds. We investigate the cloud characteristics related to precipitation using several cloud cases in the United Arab Emirates with data from aircraft measurements, satellite observations, and weather radar observations. This study provides scientific support for the development of an applicable framework to examine cloud precipitation processes. 
 Water is a precious resource and is important for human health, agriculture, industry, and the environment. When water is in short supply, monitoring and predicting the current and future occurrence of precipitating clouds is essential. In this study, we investigate the cloud microphysical features in several convective cloud systems in the United Arab Emirates (UAE) using multiple data sources, including aircraft measurements, satellite observations, weather radar observations, and reanalysis data. The aircraft observation dataset is from an airborne research campaign conducted in August 2019 in the UAE. The cloud cases were identified through analysis of cloud spectrometers mounted on the aircraft. Then, we investigated the microphysical features of those cloud cases, with a focus on precipitation microphysics. The effective radius of the cloud particles retrieved from geostationary satellite data was compared with the aircraft in situ measurement. Using the effective radius retrieved from satellite data, we developed a framework to identify five microphysical zones: the diffusional droplet growth zone, droplet coalescence growth zone, supercooled-water zone, mixed-phase zone, and glaciated zone. The identified zones were verified using the aircraft observations, and the transferability of the five-zone concept was tested using additional cloud cases. The results show that our five-zone concept successfully detects the microphysical features related to precipitation using satellite data in the UAE. This study provides scientific support for the development of an applicable framework to examine cloud precipitation processes and detect suitable cloud features that could be tracked for further precipitation analysis and nowcasting."
10.5194/amt-18-1961-2025,True,Atmospheric Measurement Techniques,该研究论文关注利用GOME-2A卫星传感器获取的太阳诱导叶绿素荧光（SIF）数据，以监测植被活动。论文介绍了SIFTER v3算法，该算法旨在校正GOME-2A数据的校准问题和仪器退化，从而提高SIF数据的时间一致性和准确性。该研究涉及卫星观测、大气效应校正以及植被活动监测，与大气环境遥感技术密切相关，特别是通过卫星遥感手段分析地表植被状况。,"['solar-induced fluorescence', 'satellite observations', 'GOME-2A', 'vegetation activity', 'reflectance degradation', 'atmospheric effects']",Juliëtte C. S. Anema;K. Folkert Boersma;Lieuwe G. Tilstra;Olaf N. E. Tuinder;Willem W. Verstraeten,Improved consistency in solar-induced fluorescence retrievals from GOME-2A with the SIFTER v3 algorithm,"Long-term records of plant fluorescence offer vital insights into changing vegetation activity. The GOME-2A sensor provides extensive global observations but suffers from calibration and instrument degradation, which affects data consistency. This study presents the SIFTER v3 algorithm, which effectively resolves these issues and includes other improvements, resulting in robust, accurate, and consistent GOME-2A fluorescence measurements from 2007 to 2017. 
 Space-based observations of solar-induced fluorescence (SIF) provide valuable insights into vegetation activity over time. The GOME-2A instrument, in particular, facilitates SIF retrievals with extensive global coverage and a record extending over 10 years. SIF retrievals, however, are sensitive to calibration issues, and instrument degradation complicates the construction of temporally consistent SIF records. This study introduces the improved Sun-Induced Fluorescence of Terrestrial Ecosystems Retrieval (SIFTER) v3 algorithm, designed to obtain a more accurate and reliable long-term SIF record from GOME-2A for the 2007–2017 period, building upon the previous SIFTER v2. The SIFTER v3 algorithm uses newly reprocessed level-1b Release 3 (R3) data, which provide a more homogenous record of the reflectances by eliminating spurious trends from changes in level-0 to level-1 processing. This improved consistency supports detailed analysis and correction of the reflectance degradation across the SIF retrieval window (734–758 nm). To address the reflectance degradation accurately, SIFTER v3 incorporates an advanced in-flight degradation correction that accounts for time, wavelength, and scan angle dependencies throughout the entire record. Additionally, algorithm revisions have consistently reduced the retrieval residuals by around 10 % and reduced sensitivity to water vapor absorption by better capturing the atmospheric and instrumental effects. A revised latitude bias adjustment resolves unrealistic values of GOME-2A SIF over desert areas. The SIFTER v3 dataset demonstrates improved robustness and consistency, both spatially and temporally, throughout the 2007–2017 record, and aligns closely with NASA GOME-2A SIF data and independent gross primary productivity (GPP) measurements from the global FluxSat and FLUXCOM-X products."
