doi,is_relevant,journal,explanation,topic_words,authors,title,abstract
10.1088/1748-9326/ae1244,True,Environmental Research Letters,该论文关注以健康为中心的应对气候变化方案，探讨了气候变化对公众健康的影响，以及适应和减缓气候变化行动的健康协同效益。虽然没有直接提及遥感技术，但论文讨论了改善空气质量的减缓措施，这与大气环境遥感技术（如空气质量监测和大气成分分析）密切相关。论文还强调了量化未来气候引起健康负担的必要性，这可能涉及使用卫星观测数据来支持建模和预测。,"['air quality', 'mitigation', 'health co-benefits', 'climate change', 'atmospheric composition']",Jianxiang Shen;Wenjia Cai;Meghnath Dhimal;Ian Hamilton;Stella Hartinger;Chi Zhang;Ying Zhang,Focus on health-centred climate solutions,"Climate change poses a public health crisis. To simultaneously achieve climate and health goals, the health-centred climate solutions are of great interest to policymakers. Here, we provide an overview of a unique set of 27 papers published in the focus collection on ‘health-centred climate solutions’. We also take stock of recent literature on the health impacts of climate change, the effectiveness of adaptation actions, and the health co-benefits of mitigation actions. First, we summarise the evidence-based climate and health interactions and the quantitative projections of future climate-induced health burdens. Second, we focus on adaptation actions, in particular early warning systems, and how they influence health risks. Third, we synthesise the health co-benefits of mitigation actions through improving not only air quality but also physical activity level, and their distributional effects across regions and population groups. Finally, we point out important gaps in data, modelling frameworks, and topics to be tackled in future research. Through this synthesis, we aim to catalyse a paradigm shift toward health-centred climate solutions that prioritise health benefits while addressing climate change challenges."
10.5194/acp-25-13975-2025,True,Atmospheric Chemistry and Physics,该研究论文通过在休斯顿附近的一个乡村沿海地区进行测量，量化了不同气团中的气溶胶，并识别了休斯顿地区有机物的主要来源。研究结果表明，以往的研究可能高估了烹饪气溶胶的含量。此外，高氧化有机物的日变化主要由气团变化驱动，而不是光化学反应。这项研究强调了排放、大气化学和气象对沿海乡村环境气溶胶特性的影响。该研究与大气环境遥感技术密切相关，因为它涉及气溶胶的成分分析、来源识别以及大气过程对气溶胶的影响，这些都与空气质量监测和大气成分分析密切相关。,"['aerosols', 'organic aerosol (OA)', 'PM1', 'air mass', 'sulfate', 'photochemistry', 'meteorology', 'air quality monitoring']",Jing Li;Jiaoshi Zhang;Xianda Gong;Steven Spielman;Chongai Kuang;Ashish Singh;Maria A. Zawadowicz;Lu Xu;Jian Wang,"The sources and diurnal variations of  submicron aerosols in a coastal–rural  environment near Houston, US","Using measurements at a rural coastal site, we quantified aerosols in representative air masses and identified major sources of organics in the Houston area. Our results show cooking aerosol is likely overestimated by earlier studies. Additionally, diurnal variation of highly oxidized organics is mostly driven by air mass changes instead of photochemistry. This study highlights the impacts of emissions, atmospheric chemistry, and meteorology on aerosol properties in the coastal–rural environment. 
 Aerosol properties were characterized at a rural site southwest of Houston from May to September 2022 during the intensive operation periods (IOPs) of the Tracking Aerosol Convection Interactions ExpeRiment (TRACER). Backward trajectory analysis reveals three major air mass types: marine air mass from the Gulf, urban air mass influenced by urban emissions, and regional air mass. Marine aerosols typically show a bimodal size distribution and have the lowest particle number and mass concentrations of PM1 (particulate matter with an aerodynamic diameter of less than 1 µm), while aerosols from air masses strongly influenced by urban emissions exhibit the highest concentrations. Organic aerosol (OA) accounts for more than 50 % of PM1 for urban and regional air masses, whereas sulfate is comparable to OA in marine air masses. Positive matrix factorization (PMF) analysis of aerosol mass spectra identifies 6 OA factors: hydrocarbon-like OA (HOA), OA from the oxidation of monoterpenes (MT-SOA), OA from the reactive uptake of isoprene epoxydiols by acidic sulfate particles (isoprene-SOA), oxygenated OA arising from shipping emissions (shipping-OOA), and two oxygenated OA factors with high O : C ratios (OOA1 and OOA2). OOA2 has the highest O : C ratio and exhibits elevated mass concentration in the afternoon. Similar diurnal variation of highly oxidized OA factors was commonly observed in the Houston area during previous studies and attributed to the SOA formation by photochemistry and mixing from aloft. Here, using air mass backward trajectories and a 1-D box model, we show the diurnal trend of OOA2 mass concentration is instead driven by changes in air mass arriving at the rural site. The air mass changes are likely caused by the shift between land breezes and sea/bay breezes. Within the same air mass type (e.g., either urban or marine air mass), OOA2 mass concentration is largely independent of wind direction and shows essentially no diurnal variation, suggesting OOA2 is related to aged OA with minimal influence by local emissions. This study helps identify the major sources of OA in the Houston region and highlights the impacts of both atmospheric chemistry and meteorology on aerosol properties in the coastal–rural environment."
10.5194/acp-25-13831-2025,True,Atmospheric Chemistry and Physics,该研究论文探讨了大气湍流对使用卫星图像估算点源排放物（特别是二氧化碳）准确性的影响。研究使用高分辨率大气模型，模拟了波兰Bełchatów褐煤发电厂的二氧化碳排放情况，并发现大气湍流形成的持续羽流结构会导致排放量估算产生约10%的不可避免的误差。该研究强调了在利用遥感技术监测温室气体排放时，考虑大气湍流影响的重要性，并对传统的横截面质量通量（CSF）方法的应用提出了挑战。因此，该论文与大气环境遥感技术，如空气质量监测、卫星观测和大气成分分析密切相关。,"['Greenhouse gas emissions', 'CO2', 'Satellite imagery', 'Atmospheric turbulence', 'Point source emission estimates', 'Remote sensing', 'Air quality monitoring', 'Atmospheric composition analysis']",Michał Gałkowski;Julia Marshall;Blanca Fuentes Andrade;Christoph Gerbig,Impact of atmospheric turbulence on the accuracy of point source emission estimates using satellite imagery,"Observations of greenhouse gas emissions are needed to monitor the progress towards Paris Agreement goals. Remote sensing instruments have been used to estimate emissions from the strongest anthropogenic sources. Here, we study the impact of atmospheric turbulence on the estimation of CO₂ with a realistic atmospheric model, and we show that the formation of persistent plume structures causes uncertainty on the order of 10 % of total emission that cannot be avoided. 
 Observation-based monitoring of the status of greenhouse gas emissions goals set at the 2015 Paris Climate Summit is critical to provide timely, accurate and precise information on the progress towards these goals. Observations also permit the identification of potential deviations from the adopted policies that could compromise the efforts to reduce the future impact of pollutants on the climate.Current remote sensing capabilities of atmospheric CO2 have demonstrated the ability to estimate emissions from the strongest sources of CO2 based on imagery of individual plumes in conjunction with wind speed estimates. However, a realistic evaluation of the accuracy of the obtained estimates is essential. Here, we examine how the stochastic nature of daytime atmospheric turbulence affects the estimation of CO2 emissions from a lignite coal power plant in Bełchatów, Poland. For this investigation, we use a high-resolution (400 m × 400 m × 85 levels) atmospheric model set up in a realistic configuration. We demonstrate that persistent structures in the downwind concentration fields of emitted plumes can cause significant uncertainties in the retrieved fluxes, on the order of 10 % of the total source strength, when the commonly used cross-sectional mass-flux (CSF) method is applied with short distances between individual estimates. These form a significant contribution to the overall uncertainty which remains unavoidable in the presence of atmospheric turbulence.Furthermore, we applied temporally tagged tracers for the decomposition of the plume variability into its constituent parts. These tracers helped us to explain why spatial scales of variability in plume intensity are far larger than the size of turbulent eddies – a finding that challenges previous assumptions."
10.5194/acp-25-13769-2025,True,Atmospheric Chemistry and Physics,该研究论文主要探讨了热带对流如何产生重力波，以及这些重力波在大气中能量传输中所起的作用。它利用了欧洲航天局的Aeolus卫星数据（该卫星搭载了ALADIN仪器，可以提供风廓线数据）、ERA5再分析数据以及全球导航卫星系统无线电掩星（GNSS-RO）测量数据。研究发现，Aeolus卫星能够识别出ERA5再分析数据低估的显著重力波活动，尤其是在印度洋上空。通过多仪器分析，该研究验证了动能与势能比率的经验基础，并揭示了再分析产品与观测结果之间的差异，这有助于改进未来的模型参数化。总的来说，该研究与大气环境遥感技术密切相关，因为它使用了卫星观测数据来研究大气动力学和能量传输过程，并评估了现有大气再分析数据的准确性。,"['Gravity Waves', 'Aeolus satellite', 'ALADIN instrument', 'Wind profiling', 'GNSS-RO', 'ERA5 reanalysis', 'Atmospheric dynamics', 'Upper troposphere', 'Lower stratosphere', 'Convection', 'Energy transport']",Mathieu Ratynski;Sergey Khaykin;Alain Hauchecorne;M. Joan Alexander;Alexis Mariaccia;Philippe Keckhut;Antoine Mangin,"Convection-generated gravity waves in the  tropical lower stratosphere from Aeolus wind  profiling, GNSS-RO, and ERA5 reanalysis","This study investigates how tropical convection generates gravity waves, which play a key role in transporting energy across the atmosphere. By combining Aeolus satellite data with ERA5 reanalysis data and radio occultation measurements, we identified significant wave activity overlooked by ERA5, particularly over the Indian Ocean. Aeolus fills major gaps in wind data, offering a clearer picture of wave dynamics and challenging assumptions about their behavior, thereby improving climate models. 
 The European Space Agency's Aeolus satellite, equipped with the Atmospheric LAser Doppler INstrument (ALADIN), provides near-global wind profiles from the surface to about 30 km altitude. These wind measurements enable the investigation of atmospheric dynamics, including gravity waves (GWs) in the upper troposphere and lower stratosphere (UTLS). This study analyzes ALADIN wind observations and ERA5 reanalysis by deriving GW kinetic energy (Ek) distributions and examining their temporal and spatial variability throughout the tropical UTLS. A prominent hotspot of enhanced GW activity is identified by Aeolus, migrating from the Indian Ocean in boreal summer to the Maritime Continent in boreal winter, closely matching outgoing longwave radiation minima and, thus, highlighting convective origins. Results show that ERA5 consistently underestimates Ek in convective regions, especially over the Indian Ocean, where conventional wind measurements are sparse. Additional comparisons with Global Navigation Satellite System Radio Occultation (GNSS-RO) measurements of GW potential energy (Ep) corroborate these findings and suggest a significant underrepresentation of convection-driven wave activity in reanalyses. A multi-instrumental exploratory analysis also allows one to verify the empirical grounding of the established Ek/Ep ratio. By providing direct wind measurements in otherwise data-sparse regions, Aeolus offers a valuable dataset for evaluating and potentially improving the representation of GWs in reanalyses, particularly in remote tropical areas. The combination of Aeolus and GNSS-RO data allows for an observationally based examination of the partitioning between kinetic and potential energy, highlighting discrepancies with reanalysis products that could inform future model parameterization development."
10.5194/acp-25-13863-2025,True,Atmospheric Chemistry and Physics,该研究论文探讨了气象因素对中国地表臭氧趋势的影响，并评估了不同气象数据集和分析方法所带来的不确定性。论文分析了2013-2022年中国地表臭氧浓度变化，发现气象条件总体上促进了臭氧浓度的增长。研究使用了ERA5、MERRA2、FNL等多种气象数据集，并结合多元线性回归、随机森林和GEOS-Chem模型等多种分析方法，量化了不同数据集和方法带来的不确定性。虽然没有直接使用卫星观测数据，但该研究与大气环境遥感技术密切相关，因为它涉及空气质量监测、大气成分分析以及使用大气化学模型（如GEOS-Chem）来理解和预测臭氧污染。,"['surface ozone', 'meteorological influence', 'air quality monitoring', 'atmospheric composition analysis', 'GEOS-Chem model']",Xueqing Wang;Jia Zhu;Guanjie Jiao;Xi Chen;Zhenjiang Yang;Lei Chen;Xipeng Jin;Hong Liao,Meteorological influence on surface ozone trends in China: assessing uncertainties caused by multi-dataset and multi-method,"Impacts of meteorology on ozone vary with diverse meteorological datasets and analytical methods. Uncertainties of meteorology-driven ozone trends in China were examined. Multi-dataset analysis shows the largest meteorology-driven ozone trend with the best consistency occurs in spring. Multi-method analysis shows the best (worst) consistency occurs in winter (summer). Overall, meteorology boosts ozone growth in all seasons, with uncertainty from multi-method larger than that from multi-dataset. 
 China has witnessed notable increases in surface ozone (O3) concentrations since 2013, with meteorology identified as a critical driver. However, meteorological contributions vary with different meteorological datasets and analytical methods, and their uncertainties remain unassessed. This study leveraged decadal observational maximum daily 8-hour average O3 records (2013–2022) across China, revealing intensified nationwide O3 pollution with increasing O3 trends of 0.79–1.31 ppb yr−1 during four seasons. We gave special focus on uncertainties of meteorology-driven O3 trends by using diverse meteorological datasets (ERA5, MERRA2, FNL) and diverse analytical methods (Multiple Linear Regression, Random Forest, GEOS-Chem model). A useful statistic (coefficient of variation, CV) was adopted as an uncertainty quantification metric. For multi-dataset analysis, models driven by different meteorological datasets exhibited the maximum meteorology-driven O3 trend (+0.55 ppb yr−1, multi-dataset mean) with the highest consistency (CV = 0.25) in spring. The FNL-driven model always obtained larger trends compared to ERA5 and MERRA2, which could be attributed to inability to accurately evaluate planetary boundary layer height in FNL dataset. For multi-method analysis, three methods demonstrated optimal consistency in winter (CV = 0.40) and the worst consistency in summer (CV = 2.00). The meteorology-driven O3 trends obtained from GEOS-Chem model were almost smaller than those obtained by other two methods, partly resulting from higher simulated O3 values before 2018. Overall, all analyses driven by diverse meteorological datasets and analytical methods drew a robust conclusion that meteorological conditions almost boosted O3 increases during all seasons; the uncertainties caused by different analytical methods were larger than those caused by diverse meteorological datasets."
10.5194/acp-25-13849-2025,True,Atmospheric Chemistry and Physics,该研究论文主要关注上海港口船舶SO2排放的遥感监测与分析。通过使用差分吸收光谱（DOAS）技术，研究人员对2018年至2023年间的船舶SO2排放变化进行了连续观测，并结合机器学习方法进行数据处理和分析。研究结果揭示了低硫燃油政策实施前后，船舶SO2排放量的变化趋势，并评估了政策的有效性。该研究与大气环境遥感技术密切相关，特别是针对空气质量监测和大气成分分析的应用。,"['SO2 emissions', 'air quality monitoring', 'differential optical absorption spectroscopy (DOAS)', 'low-sulfur fuel policies', 'ship emissions', 'atmospheric composition analysis']",Jiaqi Liu;Shanshan Wang;Yan Zhang;Sanbao Zhang;Yuhao Yan;Zimin Han;Bin Zhou,Measurement report: Six-year DOAS observations  reveal post-2020 rebound of ship SO2 emissions  in a Shanghai port despite low-sulfur fuel policies,"A 6-year study in a Shanghai port shows that during a low-sulfur fuel policies adjustment phase (2018–2020), ship pollution decreased by 43.47 % and 23.08 % yearly, but emissions rebounded by 19.5 % yearly post-2020 as shipping grew. Using air sensors and data analysis, researchers identified cargo ships as key polluters and created a cost-effective monitoring method for global ports. Findings warn that shipping expansion risks air quality progress, urging smarter policies while supporting trade. 
 The expansion of maritime trade has made ship emissions a significant target for SO2 reduction policies. However, there is still a lack of observational data to reflect the long-term changes in SO2 emission from ships. This study conducted continuous observational experiments using differential optical absorption spectroscopy (DOAS) from 2018 to 2023 in a shipping channel in Shanghai, China. By employing machine learning for gap filling and meteorological normalization, the trends of ambient SO2 related to ship emissions (Ship_related_SO2) over the 6-year period were revealed. Furthermore, whether ships in the channel were using low-sulfur fuels was determined by a decomposition of SO2-rich plume signals (which reflect high-emission ships) and baseline variations. The findings indicate that ship activities increased ambient SO2 concentrations in the channel by 0.48±0.25 ppbv (43.24 % of urban background levels). During the policy adjustment phase (2018 to 2020), Ship_related_SO2 levels declined steadily due to low-sulfur fuel regulations. Meanwhile, from 2021 to 2023 (the policy stabilization phase), increased ship activity became the dominant driver of rising Ship_related_SO2 levels. Despite policy effectiveness, excessive emissions from cargo ships persisted throughout the study period. This study quantified the contribution of ship emissions to ambient SO2 during 2018–2023 based on observations, evaluating the effectiveness of low-sulfur policies and supporting ongoing efforts to mitigate SO2 pollution from maritime activities. The methodology developed here can be adapted to other global shipping channels, providing a framework for monitoring and regulating ship emissions worldwide."
10.5194/acp-25-13747-2025,True,Atmospheric Chemistry and Physics,该研究论文探讨了气溶胶有效半径与云凝结核浓度和气溶胶后向散射之间的关系。研究利用飞机实地观测的气溶胶粒径分布和化学成分数据，计算云凝结核浓度和532纳米气溶胶后向散射，旨在了解影响云凝结核浓度与气溶胶后向散射关系的主要因素。研究发现，气溶胶粒径分布（由有效半径参数化）是影响这种关系的最重要因素。研究结果表明，在利用气溶胶光学性质约束云凝结核浓度的未来研究中，包含气溶胶大小的信息至关重要。这与大气环境遥感技术密切相关，特别是利用卫星观测进行空气质量监测和大气成分分析。,"['aerosol', 'cloud condensation nuclei (CCN)', 'aerosol optical properties (AOPs)', 'aerosol backscatter', 'satellite observations', 'remote sensing', 'aerosol size distribution', 'effective radius', 'air quality monitoring', 'atmospheric composition analysis']",Emily Lenhardt;Lan Gao;Chris A. Hostetler;Richard A. Ferrare;Sharon P. Burton;Richard H. Moore;Luke D. Ziemba;Ewan Crosbie;Armin Sorooshian;Cassidy Soloff;Jens Redemann,Aerosol effective radius governs the relationship between cloud condensation nuclei (CCN) concentration and aerosol backscatter,"Small particles that form cloud droplets greatly impact Earth's climate but are very difficult to measure. If we can measure them using satellite-based instruments, we greatly increase the amount of available data on their concentrations. In this study, we find that including information about particle size is most important to measure them accurately from such satellite-based instruments. This can inform future studies on how to obtain more accurate information about small particles. 
 Understanding the vertical distribution of cloud condensation nuclei (CCN) concentrations is crucial for reducing uncertainty associated with aerosol–cloud interactions (ACIs) and their effective radiative forcing. Many studies take advantage of widely available remote sensing observations to develop proxies, parameterizations, and relationships between CCN concentration and aerosol optical properties (AOPs). Such methods generally provide a good constraint for CCN concentration, but many uncertainties and limitations exist, generally related to high relative humidity (RH), environments with internal or external mixtures of several different aerosol types, and differences in parts of the aerosol size distribution relevant to both CCN and AOPs. In this study, we use in situ observations of the aerosol size distribution and chemical composition in a recent airborne field campaign to inform theoretical calculations of CCN concentration (CCNtheory) and aerosol backscatter at 532 nm (BSCtheory) with the purpose of understanding the dominant governing factors of the CCNtheory–BSCtheory relationship. Estimates from random forest models indicate that, for smoke, marine, and urban aerosols, the aerosol size distribution, as parameterized by the effective radius (Reff), is the most important predictor of the CCNtheory–BSCtheory relationship. We further investigate how Reff impacts CCNtheory : BSCtheory and find an exponential relationship between the parameters. We find that modeling CCNtheory : BSCtheory using this exponential Reff relationship can explain about 68 %–79 % of the variance in the CCNtheory–BSCtheory relationship. These findings suggest that including information about aerosol size is critical for future studies in constraining CCN concentration from AOPs."
10.5194/amt-18-5805-2025,True,Atmospheric Measurement Techniques,该研究论文主要关注三维云几何形状的参数化以及基于神经网络的快速正向算子，用于极化辐射传输。它提出了一种新的近似方法（IDEFAX），旨在更有效地模拟三维云的辐射效应，并使用神经网络来加速计算过程。该方法通过与MYSTIC全三维辐射传输模拟进行验证，结果表明IDEFAX在表示三维辐射效应方面优于传统的平面平行独立柱近似。该研究成果可应用于云特性反演，尤其适用于specMACS仪器的数据处理，但也可扩展到其他可见光波段的测量和模型数据。虽然没有直接提及空气质量监测或大气成分分析，但对云的精确建模和辐射传输的理解对于从卫星观测中反演大气成分至关重要，因此与大气环境遥感技术间接相关。,"['3D cloud geometry', 'Polarized radiative transfer', 'Neural network', 'Forward operator', 'Arctic mixed-phase clouds', 'specMACS instrument', 'Satellite observations (indirectly)', 'Cloud property retrieval']",Anna Weber;Gregor Köcher;Bernhard Mayer,Parameterization of 3D cloud geometry and a neural-network-based fast forward operator for polarized radiative transfer,"A neural-network-based fast forward operator for polarized 3D radiative transfer is presented. The forward operator uses the new InDEpendent column local halF-sphere ApproXimation (IDEFAX). Polarized radiances simulated with IDEFAX and the forward operator were validated against full 3D radiative transfer simulations with MYSTIC and show a significantly improved representation of 3D radiative effects compared to the plane-parallel independent column approximation at comparable computation times. 
 Clouds generally have a complex three-dimensional geometry. However, realistic three-dimensional radiative transfer simulations of clouds are computationally expensive, so most retrievals of cloud properties assume one-dimensional clouds, which introduces retrieval biases. In this work, a fast forward operator for polarized 3D radiative transfer in the visible wavelength range is presented. To this end, a new approximation for 3D radiative transfer, the InDEpendent column local halF-sphere ApproXimation (IDEFAX), is introduced. The basic idea behind this approximation is similar to the independent column approximation assuming plane-parallel clouds. However, every column is approximated by an independent field of 3D half-spherical clouds instead of a plane-parallel homogeneous cloud. This field of half-spherical clouds is defined by the local cloud surface orientation angles and the cloud fraction. Thus, the IDEFAX has only three more parameters compared to the plane-parallel approximation. To obtain a fast forward operator, artificial neural networks are trained for both the plane-parallel and the half-spherical cloud assumptions. The IDEFAX and the neural network forward operators are validated against polarized 3D radiative transfer simulations with MYSTIC for low-level Arctic mixed-phase clouds using a realistic cloud field simulated with the WRF model. The use of the IDEFAX significantly improves the representation of 3D radiative effects in the simulated radiance fields compared to the plane-parallel independent column approximation. Due to the implementation of the forward operator with neural networks, the computation time for both approximations is comparable and about 5 orders of magnitude faster than full 3D radiative transfer simulations for the shown example. The introduced neural network forward operators are constructed to be used in retrievals of cloud properties with the specMACS instrument. However, the methods are also applicable to other measurements in the visible wavelength range and to model data."
10.5194/gmd-18-7891-2025,True,Geoscientific Model Development,该研究论文主要关注太阳活动（包括紫外线辐射和高能粒子沉降）对平流层臭氧的影响，并提出了一种新的方法，将这些影响纳入ICON-ART模型中的LINOZ臭氧方案。研究通过模拟发现，地磁活动导致极地高层平流层臭氧损失，而太阳紫外线变化则影响热带平流层臭氧。该研究扩展了LINOZ方案，使其能够更真实地表示太阳和地磁对中层大气的影响。由于该研究涉及大气成分（特别是臭氧和活性氮）的变化，以及使用模型模拟大气过程，因此与大气环境遥感技术密切相关。虽然没有直接提及具体的卫星或传感器，但研究结果可以用于验证和改进基于卫星观测的大气成分分析。,"['stratospheric ozone', 'solar UV variability', 'energetic particle precipitation', 'atmospheric composition', 'geomagnetic forcing', 'NOy (reactive nitrogen)', 'ICON-ART model', 'LINOZ scheme']",Maryam Ramezani Ziarani;Miriam Sinnhuber;Thomas Reddmann;Bernd Funke;Stefan Bender;Michael Prather,Implementation of solar UV and energetic particle precipitation within the LINOZ scheme in ICON-ART,"Our study aims to present a new method for incorporating top-down solar forcing into stratospheric ozone relying on linearized ozone scheme. The addition of geomagnetic forcing led to significant ozone losses in the polar upper stratosphere of both hemispheres due to the catalytic cycles involving NOy. In addition to the particle precipitation effect, accounting for solar UV variability in the ICON-ART model leads to the changes in ozone in the tropical stratosphere. 
 We extended the Linearized ozone scheme – LINOZ in the ICON (ICOsahedral Nonhydrostatic) – ART (the extension for Aerosols and Reactive Trace gases) model system to include NOy formed by auroral and medium-energy electrons in the upper mesosphere and lower thermosphere, and the corresponding ozone loss, as well as changes in the rate of ozone formation due to the variability of the solar radiation in the ultraviolet wavelength range. This extension allows us to realistically represent variable solar and geomagnetic forcing in the middle atmosphere using a very simple ozone scheme. The LINOZ scheme is computationally very cheap compared to a full middle atmosphere chemistry scheme, yet provides realistic ozone fields consistent with the stratospheric circulation and temperatures, and can thus be used in climate models instead of prescribed ozone climatologies. To include the reactive nitrogen (NOy) produced by auroral and radiation belt electron precipitation in the upper mesosphere and lower thermosphere during polar winter, the so-called energetic particle precipitation indirect effect, an upper boundary condition for NOy has been implemented into the simplified parameterization scheme of the N2O/NOy reactions. This parameterization, which uses the geomagnetic Ap index, is also recommended for chemistry-climate models in the CMIP6 experiments. With this extension, the model simulates realistic “tongues” of NOy propagating downward in polar witner from the model top in the upper mesosphere into the mid-stratosphere with an amplitude that is modulated by geomagnetic activity. We then expanded the simplified ozone description used in the model by applying LINOZ version 3. The additional ozone tendency from NOy is included by applying the corresponding terms of the version 3 of LINOZ. This NOy, coupled as an additional term in the linearized ozone chemistry, led to significant ozone losses in the polar upper stratosphere in both hemispheres which is qualitatively in good agreement with ozone observations and model simulations with EPP-NOy and full stratospheric chemistry. In a subsequent step, the tabulated coefficients forming the basis of the LINOZ scheme were provided separately for solar maximum and solar minimum conditions. These coefficients were then interpolated to ICON-ART using the F10.7 index as a proxy for daily solar spectra (UV) variability to account for solar UV forcing. This solar UV forcing in the model led to changes in ozone in the tropical and mid-latitude stratosphere consistent with observed solar signals in stratospheric ozone."
10.1021/acs.estlett.5c00939,True,Environmental Science & Technology Letters,该研究论文的标题和摘要表明，其主要内容是关于氢过氧自由基的定量分析，该分析基于对过氧硝酸的测量。氢过氧自由基是大气中的重要成分，参与大气化学反应，影响空气质量。因此，该研究与大气环境遥感技术密切相关，特别是与大气成分分析和空气质量监测有关。虽然标题和摘要没有明确提及遥感技术或卫星观测，但对大气关键成分的量化是遥感技术应用的重要基础。,"['Hydroperoxyl radical', 'Peroxynitric acid', 'Atmospheric composition', 'Air quality']",Shuaihua Cheng;Wei Nie;Yuliang Liu;Tao Xu;Chao Yan;Zhenning Wang;Maoyu Cao;Yuanyuan Li;Zihao Fu;Chong Liu;Caijun Zhu;Jiaping Wang;Guoxian Zhang;Chong Zhang;Qiaozhi Zha;Ximeng Qi;Tengyu Liu;Hong-Bin Xie;Chunxiang Ye;Renzhi Hu;Xuguang Chi;Tong Zhu;Aijun Ding,Quantification of Hydroperoxyl Radical Based on Peroxynitric Acid Measurement,
