doi,is_relevant,journal,explanation,topic_words,authors,title,abstract
10.1021/acs.est.4c02906,False,Environmental Science & Technology,这篇论文主要研究的是环境中抗生素耐药细菌的活性，并利用生物正交非规范氨基酸标记、高通量荧光激活细胞分选（FACS）和测序技术来表征活性抗生素耐药细菌的表型和基因组。研究发现，在废水处理过程中，活性抗生素耐药细菌的百分比和浓度范围分别为0.28%至45.3%和1.1 × 104至2.09 × 107 cells/mL。该研究通过将抗生素耐药表型与基因型联系起来，提高了我们对环境中先前被忽视的活性抗生素耐药细菌的理解。这种高通量方法将能够有效地对活性抗生素耐药性进行定量监测，为风险控制和管理提供宝贵的见解。,[],Wenfang Lin;Ruilong Li;Shaoheng Cao;Hongzhe Li;Kai Yang;Zhugen Yang;Jianqiang Su;Yong-Guan Zhu;Li Cui,"High-Throughput Single-Cell Metabolic Labeling, Sorting, and Sequencing of Active Antibiotic-Resistant Bacteria in the Environment","Active antibiotic-resistant bacteria (ARB) play a major role in spreading antimicrobial resistance (AMR) in the environment; however, they have remained largely unexplored. Herein, we coupled bio-orthogonal noncanonical amino acid tagging with high-throughput fluorescence-activated single-cell sorting (FACS) and sequencing to characterize the phenome and genome of active ARB in complex environmental matrices. Active ARB, conferring resistance to six antibiotics throughout wastewater treatment, were distinguished and quantified. The percentage and concentration of active ARB ranged from 0.28% to 45.3% and from 1.1 × 104 to 2.09 × 107 cells/mL, respectively. Notably, the final effluents retained up to 4.79 × 104 cells/mL of active ARB. Targeted FACS and genomic sequencing revealed a distinct taxonomic composition of active ARB compared with that of the overall population. The coexistence of antibiotic resistome and mobilome in active ARB was also identified, including three high-quality metagenomic assembly genomes assigned to pathogenic bacteria, highlighting the substantial health risks due to their activity, phenotypic resistance, mobility, and pathogenicity. This study advances our understanding of previously overlooked active ARB in the environment by linking their resistance phenotype to their genotype. This high-throughput method will enable efficient quantitative surveillance of active AMR, providing valuable insights into risk control and management."
10.1029/2024GL109955,False,Geophysical Research Letters,这篇论文主要研究的是北美东部上地幔的低速特征，即北阿巴拉契亚异常（NAA）。研究人员利用新英格兰地震横断面（NEST）实验的数据，通过接收函数分析，探测了NAA中心区域上方的岩石圈结构。研究结果表明，新英格兰下方的岩石圈是不均匀的，并且可能变薄了。研究重点是地质构造和岩石圈结构，与大气环境遥感技术关系不大。,[],Kimberly Espinal;Maureen D. Long;Paul Karabinos;James R. Bourke,Lithospheric Structure Above the Northern Appalachian Anomaly: Initial Results From the NEST Array,"Seismic tomography observations show a low‐velocity feature in the upper mantle beneath eastern North America known as the Northern Appalachian Anomaly (NAA). Proposed models for the formation of the NAA include a remnant high‐temperature feature resulting from the passage of the Great Meteor Hotspot, edge‐driven convection, and ongoing asthenospheric upwelling. We investigate the structure of the lithosphere above the central portion of the NAA using data from the New England Seismic Transects (NEST) experiment. Ps receiver functions reveal two consistent interfaces beneath the dense northern line of NEST: the Moho (the base of the crust) and a deeper negative velocity gradient (NVG) feature located at depths between 60 and 110 km. We consider several potential explanations for this NVG feature; based on comparisons with previous results, we propose that it likely corresponds to the lithosphere‐asthenosphere boundary. Our results indicate that the lithosphere beneath New England is nonuniform and has likely been thinned."
10.1029/2024GL110735,False,Geophysical Research Letters,这篇论文主要研究了不同水平网格间距下，大涡模拟（LES）和云解析模型（CRM）模拟的浅层和深层对流的掺入率。研究发现，随着分辨率的提高，估计的掺入率也随之增加，并且增长率与分辨率大致呈幂律关系。然而，除了浮力排序方案之外，所有常用的参数化方案都无法再现掺入率随分辨率单调增加的趋势，反而略有下降。对于这些方案，建议使用从 LES/CRM 模拟中推导出的幂律拟合公式作为高分辨率掺入率校正的缩放函数。初步测试表明，掺入率缩放的应用在很大程度上降低了气块浮力和对流有效位能，有利于减少高分辨率参数化对流。,"['convection', 'cloud resolving model', 'large eddy model', 'entrainment rate', 'grid spacing', 'parameterization']",Yaxin Zhao;Xiaocong Wang;Yimin Liu;Guoxiong Wu,Are Parameterized Entrainment Rates as Scale‐Dependent as Those Estimated From Cloud Resolving Model Simulations?,"Entrainment rates at varying horizontal grid spacing were diagnosed and analyzed based on Large Eddy Model (LES) and Cloud Resolving Model (CRM) simulations of shallow and deep convection. Results show the estimated entrainment rates increase with increasing resolution, and the growth rate is roughly power‐law related to resolution. However, all commonly used parameterizations except for the buoyancy sorting scheme fail to reproduce the monotonic increase of entrainment with resolution, but rather a slight decrease instead. For these schemes, it is suggested the power‐law fitting formula derived from LES/CRM simulations can be used as a scaling function for high‐resolution entrainment correction. Preliminary tests show that the application of entrainment scaling largely reduces the parcel buoyancy and thus the convective available potential energy, favoring the reduction of parameterized convection at high resolution."
10.1029/2024EF004684,False,Earth's Future,该研究主要关注气候变化和土地利用变化对农业生产的影响，并提出了一种基于作物生长模型的“模拟-优化”建模方法，以优化种植结构，实现经济效益和碳减排的协同发展。研究中没有涉及大气环境遥感技术，例如空气质量监测、卫星观测或大气成分分析。,"['crop growth', 'carbon emission', 'land use change', 'planting structure', 'economic benefit']",Mo Li;Haiyan Li;Zhaoqiang Zhou;Yingshan Chen;Yijia Wang;Tianxiao Li;Qiang Fu,Spatial Simulation and Optimization of Cropping Structure Under Climate and Land Use Change Conditions Considering Synergistic Economic Benefits and Carbon Reduction in Crop Growth Processes,"The climate and land use changes caused by the natural environment and socioeconomic development have potential impacts on the green and sustainable development of agriculture. To accommodate agricultural production under multiple scenarios of future climate and land‐use change, this study proposes a “simulation–optimization” modeling approach based on a crop growth model with a synergistic “carbon emission–economic benefit” approach. This approach is based on climate change conditions and it accurately simulates future land use changes and crop growth processes, establishes a carbon emission intensity optimization model, and generates a spatial planting structure optimization and regulation scheme based on intelligent optimization algorithms under changing scenarios. The results of the model application show that the planting structure option in the future scenario can increase economic benefit by up to 14.8% compared to the current scenario while simultaneously reducing total greenhouse gas emissions by 6.77%. Correlation analysis of planting area, irrigation water volume, carbon intensity value and unilateral water use efficiency can be used to obtain the coordination level of each county under different regulation scenarios. This “simulation–optimization” modeling approach provides an effective approach to achieve synergistic and coordinated development of regional agricultural benefits and carbon reduction by fine‐tuning the planting structure, which promotes low‐carbon and high‐quality development of regional agriculture."
10.1002/eft2.1343,False,Earth's Future,该论文的标题和摘要没有提供任何与大气环境遥感技术相关的线索。因此，无法判断该论文是否与大气环境遥感技术相关。,[],,Issue Information,No abstract is available for this article.
10.1029/2024GH001059,False,GeoHealth,该研究主要关注气候变化对登革热传播的影响，分析了全球范围内登革热发病率与气温之间的关系，并预测了未来不同排放情景下登革热发病率的变化趋势。研究使用了气温数据和登革热发病率数据，并没有涉及大气环境遥感技术，例如空气质量监测、卫星观测或大气成分分析。,"['temperature', 'dengue', 'climate change', 'mosquito-borne disease', 'incidence', 'transmission']",Fengliu Feng;Yuxia Ma;Pengpeng Qin;Yuhan Zhao;Zongrui Liu;Wanci Wang;Bowen Cheng,"Temperature‐Driven Dengue Transmission in a Changing Climate: Patterns, Trends, and Future Projections","Dengue is a rapidly spreading mosquito‐borne infectious disease that is sensitive to climate factors and poses a major public health concern worldwide. We analyzed dengue incidence trends and the relationship between annual mean minimum temperatures (AMMTs) and dengue incidence rates from 1990 to 2019 in 122 countries using the Global Burden of Disease and TerraClimate data sets. We also projected global dengue incidence rates under different carbon emission scenarios using temperature data from the Coupled Model Intercomparison Project Phase 6 (CMIP6) data set. Our results reveal a significant increase in global dengue cases from 1990 to 2019 and a positive correlation between temperature and dengue incidence. The association between AMMT and dengue incidence strengthened at temperatures exceeding 21°C. Central and eastern sub‐Saharan Africa, as well as Oceania, were identified as the regions most sensitive to dengue; males and individuals aged 15–19 or 70–84 years were the most susceptible to dengue under rising temperatures. Our projections suggest that global dengue incidence will substantially increase by 2050 and 2100. By 2100, regions including Africa, the Arabian Peninsula, the southern United States, southern China, and island countries in the Pacific and Indian Oceans are projected to become year‐round dengue‐endemic under a high‐emission climate scenario. Our findings underscore the importance of implementing effective measures to mitigate the impact of climate change on dengue transmission. Identifying high‐risk areas and susceptible populations, along with understanding the projected expansion of dengue‐endemic regions, will provide valuable guidance for targeted interventions to address this growing global health challenge in the face of changing climatic conditions."
10.1002/gh2.440,False,GeoHealth,这篇文章没有提供摘要，因此无法确定其是否与大气环境遥感技术相关。,[],,Issue Information,No abstract is available for this article.
10.1038/s41467-024-52654-2,False,Nature Communications,这篇研究论文主要关注的是蛛网膜下腔出血 (SAH) 后脑血管痉挛的机制，研究了尿张力素 II 受体 (UT) 在 SAH 后的早期和延迟机制中的作用。研究发现 UT 在 SAH 后通过脑膜细胞和边界相关巨噬细胞参与了微血管变化、血管痉挛、神经炎症和认知障碍。论文没有涉及大气环境遥感技术，例如空气质量监测、卫星观测或大气成分分析。,[],Martin Pedard;Lucie Prevost;Camille Carpena;Brian Holleran;Laurence Desrues;Martine Dubois;Celeste Nicola;Roxane Gruel;David Godefroy;Thomas Deffieux;Mickael Tanter;Carine Ali;Richard Leduc;Laurent Prézeau;Pierrick Gandolfo;Fabrice Morin;Olivier Wurtz;Thomas Bonnard;Denis Vivien;Hélène Castel,The urotensin II receptor triggers an early meningeal response and a delayed macrophage-dependent vasospasm after subarachnoid hemorrhage in male mice,"“In subarachnoid hemorrhage (SAH), therapies are limited and clinical outcomes remain disappointing. The authors show a contribution of the urotensin II system in microvascular changes, vasospasm, neuroinflammation and cognitive deficits post-SAH, primarily through meningeal cells and border-associated macrophages 
 Subarachnoid hemorrhage (SAH) can be associated with neurological deficits and has profound consequences for mortality and morbidity. Cerebral vasospasm (CVS) and delayed cerebral ischemia affect neurological outcomes in SAH patients, but their mechanisms are not fully understood, and effective treatments are limited. Here, we report that urotensin II receptor UT plays a pivotal role in both early events and delayed mechanisms following SAH in male mice. Few days post-SAH, UT expression is triggered by blood or hemoglobin in the leptomeningeal compartment. UT contributes to perimeningeal glia limitans astrocyte reactivity, microvascular alterations and neuroinflammation independent of CNS-associated macrophages (CAMs). Later, CAM-dependent vascular inflammation and subsequent CVS develop, leading to cognitive dysfunction. In an SAH model using humanized UTh+/h+ male mice, we show that post-SAH CVS and behavioral deficits, mediated by UT through Gq/PLC/Ca2+ signaling, are prevented by UT antagonists. These results highlight the potential of targeting UT pathways to reduce early meningeal response and delayed cerebral ischemia in SAH patients. “In subarachnoid hemorrhage (SAH), therapies are limited and clinical outcomes remain disappointing. The authors show a contribution of the urotensin II system in microvascular changes, vasospasm, neuroinflammation and cognitive deficits post-SAH, primarily through meningeal cells and border-associated macrophages"
10.1038/s41467-024-52854-w,False,Nature Communications,这篇论文主要关注经济活动对环境的影响，并探讨了环境足迹指标与可持续发展目标之间的关系。它没有直接涉及大气环境遥感技术，例如空气质量监测、卫星观测或大气成分分析。论文通过构建环境足迹指标来评估经济活动对环境的影响，并分析了这些指标与可持续发展目标之间的关联性。研究结果表明，环境足迹指标与可持续发展目标之间存在协同和权衡效应，但协同效应占主导地位。随着收入的增加，环境足迹指标与可持续发展目标指标之间的相关性逐渐增强。论文认为，提高生产效率和消费模式的改变有助于实现可持续发展目标，尤其是在低收入国家。,"['environmental footprint', 'sustainable development', 'SDGs', 'economic activities']",Siqi Han;Chunding Li;Mengyu Li;Manfred Lenzen;Xiuzhi Chen;Yuqian Zhang;Mo Li;Tuo Yin;Yingjie Li;Juan Li;Jianguo Liu;Yunkai Li,Prospects for global sustainable development through integrating the environmental impacts of economic activities,"Economic development and its interactions with the SDGs is an important focus for sustainable future growth. This paper develops six environmental footprint indices highlighting the synergies with human production and the SDG targets. 
 Human economic activities drive the production and consumption of goods and services, contribute to the achievement of the United Nations Sustainable Development Goals (SDGs). However, the extent of economic growth’s influence on the SDGs remains unclear. To fill this knowledge gap, here, we quantified the environmental effects of economic activities and explored correlations between environmental effect and achieving SDGs. We developed six Environmental Footprint Indices, with a higher score indicating better efficiency or lower burden. Here we show that the various Environmental Footprint Indices had synergistic and trade-off effects on most SDG targets indices, but the synergistic effects prevailed. As income increased, the correlation between Environmental Footprint Indices and SDG target indices gradually strengthened. improved production efficiency and consumption changes notably advance SDGs, especially in low-income group countries. Our work provides scientific insights into the impact and prospects of environmental regulation required for achieving the SDGs by 2030. Economic development and its interactions with the SDGs is an important focus for sustainable future growth. This paper develops six environmental footprint indices highlighting the synergies with human production and the SDG targets."
10.1038/s41467-024-52616-8,False,Nature Communications,该论文研究了氧化物异质结构中由电子关联驱动的绝缘体-金属转变。研究者们观察到了一种厚度依赖的绝缘体-金属转变，这种转变发生在由绝缘体CaIrO3和绝缘体La0.67Sr0.33MnO3组成的全关联绝缘体异质结构中。论文重点关注了界面电荷转移如何诱导这种转变，以及有效关联在调节绝缘体-金属转变中的关键作用。该研究与大气环境遥感技术（如空气质量监测、卫星观测和大气成分分析）没有直接关系。,[],Enyang Men;Deyang Li;Haiyang Zhang;Jingxin Chen;Zhihan Qiao;Long Wei;Zhaosheng Wang;Chuanying Xi;Dongsheng Song;Yuhan Li;Hyoungjeen Jeen;Kai Chen;Hong Zhu;Lin Hao,An atomically controlled insulator-to-metal transition in iridate/manganite heterostructures,"Insulator-metal transitions driven by electronic correlations in oxide heterostructures have been widely studied, usually involving a correlated insulator and a band insulator. Here the authors study all-correlated-insulator heterostructures and observe a thickness-dependent insulator-metal transition. 
 All-insulator heterostructures with an emerging metallicity are at the forefront of material science, which typically contain at least one band insulator while it is not necessary to be. Here we show emergent phenomena in a series of all-correlated-insulator heterostructures that composed of insulating CaIrO3 and insulating La0.67Sr0.33MnO3. We observed an intriguing insulator-to-metal transition, that depends delicately on the thickness of the iridate component. The simultaneous enhancements of magnetization, electric conductivity, and magnetoresistance effect indicate a percolation-type nature of the insulator-to-metal transition, with the percolation threshold can be reached at an exceptionally low volume fraction of the iridate. Such a drastic transition is induced by an interfacial charge transfer, which interestingly alters the electronic and crystalline structures of the bulk region rather than the limited ultrathin interface. We further showcased the central role of effective correlation in modulating the insulator-to-metal transition, by demonstrating that the critical thickness of iridate for triggering the metallic state can be systematically reduced down to a single unit-cell layer. Insulator-metal transitions driven by electronic correlations in oxide heterostructures have been widely studied, usually involving a correlated insulator and a band insulator. Here the authors study all-correlated-insulator heterostructures and observe a thickness-dependent insulator-metal transition."
