doi,is_relevant,journal,explanation,topic_words,authors,title,abstract
10.5194/essd-2025-229,False,Earth System Science Data Discussions,该研究论文主要关注农业和自然生态系统中真菌和细菌死亡生物量对土壤碳储量的影响。它分析了真菌死亡生物量碳（FNC）和细菌死亡生物量碳（BNC）对土壤有机碳（SOC）的贡献，以及FNC/BNC的比率。研究结果表明，FNC对SOC的贡献显著高于BNC，且农业生态系统中FNC和BNC对SOC的贡献高于自然生态系统。该研究主要关注土壤微生物生态和生物地球化学循环，与大气环境遥感技术（如空气质量监测、卫星观测和大气成分分析）没有直接关联。,[],Jing-li Lu;Thomas W. Crowther;Manuel Delgado-Baquerizo;Wenjie Liu;Yamin Jiang;Hongyang Sun;Zhiqiang Wang,Soil microbial necromass shapes global carbon stocks in agricultural and natural ecosystems,"We used a global dataset to examine patterns and drivers of fungal necromass C (FNC), bacterial necromass C (BNC), and their ratio across agricultural and natural ecosystems. FNC contributed about twice as much as BNC to SOC in both systems, with higher contributions overall in agricultural soils. Soil C/N and clay content mainly drove FNC and BNC contributions, while elevation primarily influenced the FNC/BNC ratio. 
 Soil carbon (C) plays an essential role in regulating global C cycle and climate. Microbial necromass is an important component of soil C, and yet the relative contribution of microbial necromass in shaping the global C stocks in agricultural and natural ecosystems worldwide remains virtually unknown. In this study, we compiled data on fungal and bacterial necromass along with soil organic carbon (SOC) from the 0–20 cm soil layer across 486 study sites (145 agricultural and 341 natural ecosystems) to evaluate the relative contribution of fungal necromass C (FNC) and bacterial necromass C (BNC) to SOC and the FNC/BNC ratio, after accounting for other biotic and abiotic factors. Our results indicated that, in both agricultural and natural ecosystems, the contribution of FNC to SOC significantly exceeded that of BNC, with FNC contributing approximately twice as much as BNC to SOC. However, the contributions of FNC and BNC to SOC were markedly higher in agricultural ecosystems than those in natural ecosystems, with a contrasting trend in the FNC/BNC ratio. Soil physicochemical properties (C/N and clay) were the most important predictors of the contributions of FNC and BNC to SOC in both ecosystems, while geographical factor (elevation) was the most important predictor of the FNC/BNC ratio. Our study enhances the current level of understanding regarding microbially mediated biogeochemical cycling and SOC dynamics, underscoring the critical role of microbial necromass in the global C cycle."
10.5194/essd-2025-286,False,Earth System Science Data Discussions,该研究论文主要关注海洋表面二氧化碳（pCO2）的变化，以及海洋在碳循环和气候变化中的作用。它利用深度学习模型和海洋生物地球化学模型，重建了1982年至2023年的全球月度pCO2数据集。研究重点在于提高对年际变率的表示，并更准确地捕捉海洋对气候事件（如厄尔尼诺现象）的响应。虽然与大气中的二氧化碳有关，但其重点在于海洋而非大气环境遥感技术，例如空气质量监测、卫星观测或大气成分分析。,"['ocean surface pCO2', 'air-sea CO2 flux', 'ocean carbon cycle', 'El Niño-Southern Oscillation (ENSO)', 'global carbon budget']",Xueying Zhang;Enhui Liao;Wenfang Lu;Zelun Wu;Guansuo Wang;Xueming Zhu;Shiyu Liang,A surface ocean pCO2 product with improved representation of interannual variability using a vision transformer-based model,"We created a new global dataset that reveals how ocean surface carbon dioxide has changed each month over the past four decades. By applying a deep learning model trained on both observational data and model simulations, we improved the representation of interannual variability and more accurately captured ocean responses to climate events like El Niño. This work supports global efforts to understand the ocean’s role in the carbon cycle and its response to climate change. 
 The ocean plays a crucial role in regulating the global carbon cycle and mitigating climate change, with the spatial distribution and temporal variations of ocean surface partial pressure of CO2 (spCO2) directly determining the air-sea CO2 flux. However, constructing a global spCO2 data product that is able to resolve interannual and decadal variability remains a challenge due to the spatial sparsity and temporal discontinuity of observational data. This study presents an approach based on the Vision Transformer (ViT) model, combining high-quality observational data from the CO2 Atlas (SOCAT) with multiple advanced global ocean biogeochemical models results to reconstruct a global monthly spCO2 dataset (SJTU-AViT) at 1° resolution from 1982 to 2023. The approach employs the self-attention mechanism of the ViT model to enhance the modeling of the spatial and temporal variations of spCO2, as well as incorporates physical-biogeochemical constraints from the derivative of spCO2 with respect to key controlling factors as additional features. The incorporation of advanced ocean biogeochemical models during the training process allows the ViT-based model to capture more accurate spCO2 variability in these data-sparse regions. Evaluations demonstrate that the new data product effectively captures spCO2 variability at both global and regional scales, showing good consistency with SOCAT observations, long-term ocean station data, and global atmospheric CO2 trends. The reconstructed spCO2 demonstrates strong capability in reproducing spCO2 anomalies during El Niño-Southern Oscillation (ENSO) events, particularly in the eastern Pacific Ocean, where it shows a correlation of 0.81 with the Niño 3.4 index and demonstrates high consistency with cruise data. Based on the SJTU-AViT dataset, the estimated global air-sea CO2 flux patterns are consistent with known regional features such as strong uptake in the Southern Ocean and outgassing in the tropical Pacific. This study not only provide a new 42-year data product for advancing understanding of the ocean carbon cycle and global carbon budget assessments, but also introduces a new Transformer-based deep learning framework for Earth system data reconstruction. The data product is publicly accessible at https://doi.org/10.5281/zenodo.15331978 (Zhang et al., 2025) and will be updated regularly."
10.5194/essd-2025-260,False,Earth System Science Data Discussions,该研究论文主要关注全球南方国家贫民窟人口的地理空间微观估计，利用机器学习和公共数据进行分析。它侧重于城市规划、人道主义援助和改善弱势群体福祉，与大气环境遥感技术（如空气质量监测、卫星观测和大气成分分析）没有直接关系。研究方法包括整合家庭调查、卫星图像和网格化人口数据，以估计贫民窟人口，旨在为城市可持续发展目标提供支持。,[],Dan Li;Laixiang Sun;Yang Yu;Peipei Tian,Geospatial micro-estimates of slum populations in 129 Global South countries using machine learning and public data,"We present a standardized, bottom-up framework to estimate slum populations at neighborhood level across 129 Global South countries. Our approach addresses underestimations in prior studies that rely heavily on slum geometry. Our dataset offers the first comprehensive inventory in data-sparse settings. This research offers valuable insights to support sustainable urban development goals, inform humanitarian aid distribution, and enhance the well-being in underserved communities. 
 Slums are a visible manifestation of poverty in Global South countries. Reliable estimation of slum population is crucial for urban planning, humanitarian aid provision, and improving well-being. However, large-scale and fine-grained mapping is still lacking due to inconsistent methodologies and definitions across countries. Existing datasets often rely on government statistics, lacking spatial continuity or underestimating slum population due to factors such as city image and privacy concerns. Here, we develop a standardized bottom-up approach to estimate slum population at the neighborhood level (~6.72 km resolution at the equator) for 129 Global South countries in 2018. Leveraging the Sustainable Development Goals 11.1 framework and machine learning, our estimation integrates household-based surveys, satellite imagery, and grided population data. Our models explain 82 % to 96 % of the variation in ground-truth surveys, with a root mean squared error of 4.85 % to 10.47 %, outperforming previous benchmarks. Cross-validation with independent data confirms the reliability of our estimates. To our knowledge, this is the first comprehensive geospatial inventory of slum populations across Global South countries, offering valuable insights for advancing urban sustainability and supporting further research on vulnerable populations. (https://doi.org/10.5281/zenodo.13779003 (Li et al., 2025))."
10.5194/gmd-18-3081-2025,False,Geoscientific Model Development,该论文介绍了一个名为SURFER v3.0的简单气候模型，用于评估二氧化碳和甲烷排放对全球温度、海平面和海洋pH值的影响。该模型考虑了碳循环过程，并经过校准，适用于数十年到数百万年的时间尺度。虽然该模型与大气成分（如CO2和CH4）有关，但它主要关注气候变化和地球系统建模，而不是大气环境遥感技术，如空气质量监测或卫星观测。,"['climate modeling', 'CO2 emissions', 'CH4 emissions', 'sea level rise', 'ocean pH', 'carbon cycle', 'ice sheet dynamics']",Victor Couplet;Marina Martínez Montero;Michel Crucifix,SURFER v3.0: a fast model with ice sheet tipping points and carbon  cycle feedbacks for short- and long-term climate scenarios,"We present SURFER v3.0, a simple climate model designed to estimate the impact of CO2 and CH4 emissions on global temperatures, sea levels, and ocean pH. We added new carbon cycle processes and calibrated the model to observations and results from more complex models, enabling use over timescales ranging from decades to millions of years. SURFER v3.0 is fast, transparent, and easy to use, making it an ideal tool for policy assessments and suitable for educational purposes. 
 Simple climate models that are computationally inexpensive, transparent, and easy to modify are useful for assessing climate policies in the presence of uncertainties. This motivated the creation of SURFER v2.0, a model designed to estimate the impact of CO2 emissions and solar radiation modification on global mean temperatures, sea level rise, and ocean pH. However, SURFER v2.0 is unsuitable for simulations beyond a few thousand years because it lacks some carbon cycle processes. This is problematic for assessing the long-term evolution of the Earth system, particularly the dynamics of ice sheets and the resulting sea level rise. Here, we present SURFER v3.0, an extension to SURFER v2.0 that allows for accurate simulation of the climate, carbon cycle, and sea level rise on timescales ranging from decades to millions of years. We incorporated a dynamic cycling of alkalinity in the ocean, a carbonate sediments reservoir, and weathering fluxes into the model. With these additions, we show that SURFER v3.0 reproduces results from a large class of models, ranging from centennial Coupled Model Intercomparison Project Phase 6 (CMIP6) projections to 1 Myr runs performed with the cGENIE model of intermediate complexity. We show that compared to SURFER v2.0, including long-term carbon cycle processes in SURFER v3.0 leads to a stabilisation of the Greenland ice sheet for the middle of the road emission scenarios and to a significant reduction in the sea level rise contribution from Antarctica for high-emission scenarios."
10.5194/gmd-18-3157-2025,False,Geoscientific Model Development,该论文介绍了一个名为NMH-CS 3.0的C#语言编写的生态水文模型，该模型是从WRF-Hydro/Noah-MP模型重建而来。它通过翻译WRF-Hydro 3.0的Fortran代码并集成并行河流路由模块实现。该模型主要关注陆地表面的水文过程模拟，例如土壤湿度、地表径流和河流流量等，并在黄河流域进行了验证。虽然该模型与地表过程有关，但其核心在于水文模拟而非大气环境遥感技术，如空气质量监测、卫星观测或大气成分分析。,[],Yong-He Liu;Zong-Liang Yang,NMH-CS 3.0: a C# programming language and Windows-system-based ecohydrological model  derived from Noah-MP,"NMH-CS 3.0 is a C#-based ecohydrological model reconstructed from the WRF-Hydro/Noah-MP model by translating the Fortran code of WRF-Hydro 3.0 and integrating a parallel river routing module. It enables efficient execution on multi-core personal computers. Simulations in the Yellow River basin demonstrate its consistency with WRF-Hydro outputs, providing a reliable alternative to the original Noah-MP model. 
 The community Noah with multi-parameterization options (Noah-MP) land surface model (LSM) is widely used in studies ranging from uncoupled land surface hydrometeorology and ecohydrology to coupled weather and climate predictions. In this study, we developed NMH-CS 3.0, a hydrological model written in C# (pronounced C sharp). NMH-CS 3.0 is a new model developed by faithfully translating Noah-MP, written in Fortran, from the uncoupled WRF-Hydro 3.0, and it is coupled with a river routing model. NMH-CS has the capacity to be executed on Windows systems, utilizing the multi-core CPUs commonly available in today's personal computers. The code of NMH-CS has been tested to ensure that it produces a high degree of consistency with the output of the original WRF-Hydro. High-resolution (6 km) simulations were conducted and assessed over a grid domain covering the entire Yellow River basin and most of northern China. The spatial maps and temporal variations in many state variables simulated by NMH-CS 3.0 and WRF-Hydro/Noah-MP demonstrate highly consistent results, occasionally with minor discrepancies. The river discharge for the Yellow River simulated by the new model with various scheme combinations of six parameterizations exhibits general agreement with the natural river discharge at the Lanzhou station. NMH-CS can be regarded as a reliable replica of Noah-MP in WRF-Hydro 3.0, but it can leverage the modern, powerful, and user-friendly features brought by the C# language to significantly improve the efficiency of the model's users and developers."
10.5194/gmd-18-3131-2025,False,Geoscientific Model Development,该研究论文主要关注全球陆地生态系统中土壤的氧化亚氮（N2O）排放及其驱动因素，特别是农业用地。它使用生态模型来模拟和分析N2O的排放量，并探讨了肥料使用、气候变化和二氧化碳浓度等因素对排放的影响。虽然N2O是一种温室气体，与大气环境有关，但该研究的重点在于土壤排放过程和陆地生态系统的碳氮循环，而非使用遥感技术进行大气成分的监测或分析。因此，它与大气环境遥感技术的关联性不强。,"['Nitrous oxide emissions', 'Soil emissions', 'Greenhouse gas', 'Ecological modeling', 'Fertilizer use', 'Climate change', 'Plant nitrogen uptake']",Jianyong Ma;Almut Arneth;Benjamin Smith;Peter Anthoni;Xu-Ri;Peter Eliasson;David Wårlind;Martin Wittenbrink;Stefan Olin,Soil nitrous oxide emissions from global land ecosystems  and their drivers within the LPJ-GUESS model (v4.1),"Nitrous oxide (N2O) is a powerful greenhouse gas mainly released from natural and agricultural soils. This study examines how global soil N2O emissions changed from 1961 to 2020 and identifies key factors driving these changes using an ecological model. The findings highlight croplands as the largest source, with factors like fertilizer use and climate change enhancing emissions. Rising CO2 levels, however, can partially mitigate N2O emissions through increased plant nitrogen uptake. 
 Nitrogen (N) transformation processes by soil microbes account for significant nitrous oxide (N2O) emissions from natural ecosystems and cropland. However, understanding and quantifying global soil N2O emissions and their responses to changing environmental conditions remain challenging. Here, we implemented a soil nitrification–denitrification module into the dynamic vegetation model LPJ-GUESS to estimate N2O emissions from global lands. The performance of this new development is examined using observed N2O fluxes from natural-soil and cropland field trials and independent global-scale estimates. LPJ-GUESS broadly reproduces the cumulative N2O emissions under different climate conditions and N fertilizer applications that are observed in the field experiments, with some deviations in emission seasonality. Globally, simulated soil N2O emissions from terrestrial ecosystems increase from 5.6±0.2 Tg N yr−1 in the 1960s to 9.9±0.3 Tg N yr−1 in the 2010s, with croplands contributing about two-thirds of the total increase. East Asia and South Asia show the fastest growth rates in N2O emissions over the study period due to the expansion of fertilized croplands. On a global scale, N fertilization (including synthetic fertilizer and manure use), atmospheric N deposition, and climate change contribute 58 %, 46 %, and 24 %, respectively, to the simulated soil N2O emissions in the 2010s. Rising CO2 levels in the atmosphere reduce the simulated emissions by 32 % through increased plant N uptake, whereas land use changes have varied spatial effects on emissions depending on N management intensity after land cover conversion. Our estimates only account for the direct soil N2O emissions, excluding those from fertilized pastures. This study highlights the importance of environmental factors in influencing global soil N2O emissions, particularly for assessing greenhouse gas mitigation potential in agricultural ecosystems."
10.1021/acs.est.4c11038,False,Environmental Science & Technology,该研究论文主要关注动物养殖系统中空气传播的抗生素耐药性问题，重点调查了鸡场中总悬浮颗粒物（TSP）和粉尘对抗生素耐药基因（ARGs）传播的影响，以及相关暴露风险。研究对象包括鸡粪、TSP、粉尘，以及农场工人、办公室人员和附近村民的肠道和鼻腔。研究发现TSP比粉尘具有更高的抗生素耐药基因丰度、多样性和转移潜力。论文强调了空气消毒和工人保护措施的必要性。虽然涉及空气传播，但与大气环境遥感技术（如空气质量监测、卫星观测和大气成分分析）没有直接关联。,[],Zi-Yin Chen;Fang-Zhou Gao;Hong Bai;Min Zhang;Liang-Ying He;You-Sheng Liu;Guang-Guo Ying,Key Contribution and Risk of Airborne Antibiotic Resistance: Total Suspended Particles or Settled Dust?,"The atmosphere is an important environmental medium in spreading antimicrobial resistance (AMR) in animal farming systems, yet the exposure risks associated with airborne pathways remain underexplored. This study employed metagenomic sequencing to investigate the airborne transmission of AMR in chicken farms (i.e., chicken feces, total suspended particles (TSP), and dust) and its exposure risks on the gut and nasal cavities of workers, office staff, and nearby villagers. Results revealed that TSP exhibited greater abundance, diversity, and transfer potential of antibiotic resistance genes (ARGs) compared to dust. The abundance of airborne resistome decreased with distance from the chicken house, and ARGs were estimated to spread up to 9.48 km within 1 h. While the gut resistome of workers and villagers showed limited differences, emerging tet(X) variants and high-risk dfrA remain future concerns. More nasal resistome was attributable to TSP compared to dust. Workers faced significantly higher inhalable exposures to antibiotic-resistant bacteria (ARB) and human pathogenic antibiotic-resistant bacteria (HPARB), exceeding those of office staff and villagers by an order of magnitude. We also compiled lists of high-risk and potential-risk airborne ARGs to inform monitoring. These findings highlight the need for regular air disinfection in animal farms and better protective measures for workers."
10.1021/acs.est.5c04881,False,Environmental Science & Technology,该研究主要关注微生物反硝化过程中有毒卤代乙酸的去除机制，以及反硝化微生物对卤代乙酸的响应。研究对象是反硝化副球菌，探讨其在暴露于碘乙酸时，如何通过碳代谢调节进行水解脱卤，从而去除污染物。该研究与大气环境遥感技术，如空气质量监测、卫星观测和大气成分分析，没有直接关系。主要关注点在于水体重污染物的生物降解和生态安全。,[],Yuting Wang;Jing Zhao;Jiyong Bian;Rui Li;Siqi Xu;Ruiping Liu;Yu-You Li;Huijuan Liu;Jiuhui Qu,Hydrolytic Dehalogenation of Toxic Haloacetic Acids via Carbon Metabolism Regulation during Microbial Denitrification,"Microbial denitrification is essential in the nitrogen cycle to enhance the quality of the reclaimed water. In addition to nitrogen removal, it has the potential to control trace pollutants. However, the fates of toxic disinfection byproducts (DBPs) on denitrification remain unelucidated. The current study focused on Paracoccus denitrificans (P. denitrificans) to investigate the response mechanisms of denitrifying microorganisms to HAAs, one of the main categories of DBPs. Upon exposure to 20 μM monoiodoacetic acid (MIAA), the number of extracellular reactive oxygen species in P. denitrificans increased to 2.7 times at 16 h. Concurrently, the specific nitrate reduction rate dropped by 9.3% and the specific growth rate declined by 26.7%, leading to the slowdown of the denitrification process. Nevertheless, P. denitrificans increased the activity of the tricarboxylic acid cycle and electron transport for sustainable denitrification under MIAA stress. Microbial hydrolytic dehalogenation contributed to over 70.0% MIAA removal, and it led to the release of iodine ions. MIAA was detoxified and concerted into low-molecular-weight organic acids, which then participated in carbon metabolism. The removal efficiency of different toxic HAAs was also compared to evaluate the adaptiveness of the DBP control. This research highlighted the interactions between denitrifying microorganisms and DBPs, providing new insights into the ecological safety protection of high-quality reclaimed water."
10.1021/acs.est.4c12187,False,Environmental Science & Technology,该研究论文主要关注的是在反硝化条件下，沉积物微生物群落对塑料的生物降解。研究内容包括珠江口聚乙烯污染物的菌群组成、代谢潜力，以及在反硝化条件下聚乙烯的矿化效率。虽然该研究与环境污染有关，但它侧重于水体和沉积物中的塑料污染，而非大气环境的遥感技术，如空气质量监测、卫星观测或大气成分分析。因此，该论文与大气环境遥感技术没有直接关联。,[],Xiaoxu Sun;Shuni Wang;Zhiyuan Lin;Zhenyu Chen;Wei Huang;Tianle Kong;Duanyi Huang;Baoqin Li;Haihan Zhang;Weimin Sun,Plastic Biodegradation by Sediment Microbial Populations under Denitrifying Conditions,"Biodegradation is critical for eliminating plastic contaminants from environments, and understanding its mechanisms under in situ conditions is crucial. The plastic biodegradation process in sediments, a major reservoir of plastic contamination with reduced redox conditions, remains elusive. This study compared the plastisphere communities and metabolic potentials of typical polyethylene (PE) contaminants collected from the Pearl River Estuary to their counterparts in the surrounding sediments. The results revealed a distinct plastisphere community composition, with the consistent enrichment of a group of core plastisphere populations compared to those of the sediments. Functional genes related to both potential aerobic and anaerobic PE biodegradation were encoded by the core plastisphere populations. Microcosm incubations were performed to assess the PE biodegradation potentials under denitrifying conditions. The results demonstrated that the polyethylene (PE) mineralization efficiencies were comparable under aerobic and denitrifying conditions through incubations with 13C-PE. Development of functional groups on PE surfaces and the reduction in molecular weights further supported PE biodegradation under denitrifying conditions. The elevated laccase and lignin peroxidase activities implied their potential contribution to PE depolymerization under denitrifying conditions. Together, the sediment plastisphere microbiome holds the potential for plastic degradation under denitrifying conditions, which should be considered when assessing the fate of plastic contaminants."
10.1021/acs.est.4c14075,False,Environmental Science & Technology,该研究论文主要关注城市地区非点源农药污染的评估，重点在于构建一个结合物理机制和人工智能的混合模型，用于模拟广州市的农药污染情况。研究的核心在于径流和农药浓度的模拟，以及气象条件对污染时空分布的影响分析。虽然研究涉及环境污染，但其重点在于地表水污染而非大气环境，因此与大气环境遥感技术（如空气质量监测、卫星观测和大气成分分析）没有直接关联。,[],Zhao Guo;Qian-Qian Zhang;Ya-Ya Cai;Zi-Yang Wen;Jian-Liang Zhao;Guang-Guo Ying,Hybrid Physical Mechanism and Artificial Intelligence–Based Model for Evaluating Nonpoint Source Pesticide Pollution at a Megacity Scale,"Large-scale nonpoint source (NPS) pesticide pollution is a growing concern in urban areas; however, modeling of such pollution is constrained by challenges in acquiring urban pipeline data and the scarcity of pollutant monitoring data. This study presents a hybrid model comprising a rainfall runoff module based on a modified gated recurrent unit and a pesticide concentration module grounded in physical process equations to assess NPS pesticide pollution in large urban areas, adopting Guangzhou City as a case study. The model parameters were calibrated and validated using monitored runoff volumes and pesticide concentrations, employing a stochastic gradient descent algorithm. The results indicated that the developed model performed well, matching or exceeding the performance of traditional NPS models in small urban areas. NPS pesticide pollution in this area exhibited spatiotemporal characteristics impacted by meteorological conditions. Washoff loads were positively correlated with maximum pesticide concentrations and runoff volumes but not when they were preceded by dry periods. The initial rainfall intensity, rather than the total rainfall volume, affected pesticide washoff amounts. The findings of the study provide insight into urban NPS pesticide pollution and its causes, while the model shows promise for modeling emerging pollutants in any urban area."
