doi,is_relevant,journal,explanation,topic_words,authors,title,abstract
10.1088/1748-9326/ad6019,False,Environmental Research Letters,这篇论文主要关注的是陆地表面模型分辨率对北极地区土壤状态和通量的影响。研究使用JSBACH3模型模拟了不同分辨率的陆地边界条件对土壤物理、水文和植被相互作用的影响。研究发现，分辨率对模型结果有显著影响，尤其是对土壤有机质含量和过冷水的非线性垂直离散化。这表明在北极地区进行陆地表面模型模拟时需要考虑分辨率的影响。论文没有涉及大气环境遥感技术，例如空气质量监测、卫星观测和大气成分分析。,"['land surface model', 'soil state', 'fluxes', 'resolution', 'Arctic']",Meike Schickhoff;Philipp de Vrese;Annett Bartsch;Barbara Widhalm;Victor Brovkin,Effects of land surface model resolution on fluxes and soil state in the Arctic,"Arctic land is characterized by a high surface and subsurface heterogeneity on different scales. However, the effects of land surface model resolution on fluxes and soil state variables in the Arctic have never been systematically studied, even though smaller scale heterogeneities are resolved in high-resolution land boundary condition datasets. Here, we compare 210 km and 5 km setups of the land surface model JSBACH3 for an idealized case study in eastern Siberia to investigate the effects of high versus low-resolution land boundary conditions on simulating the interactions of soil physics, hydrology and vegetation. We show for the first time that there are differences in the spatial averages of the simulated fluxes and soil state variables between resolution setups. Most differences are small in the summer mean, but larger within individual months. Heterogeneous soil properties induce large parts of the differences while vegetation characteristics play a minor role. Active layer depth shows a statistically significant increase of +20% in the 5 km setup relative to the 210 km setup for the summer mean and +43% for August. The differences are due to the nonlinear vertical discretization of the soil column amplifying the impact of the heterogeneous distributions of soil organic matter content and supercooled water. Resolution-induced differences in evaporation fluxes amount to +43% in July and are statistically significant. Our results show that spatial resolution significantly affects model outcomes due to nonlinear processes in heterogenous land surfaces. This suggests that resolution needs to be accounted in simulations of land surface models in the Arctic."
10.1088/1748-9326/ad6679,False,Environmental Research Letters,该研究主要关注非洲中非盆地（Cuvette Centrale）的泥炭森林干扰问题，利用卫星遥感数据（Planet 和 Sentinel 2A）分析了2019年至2021年期间的泥炭森林干扰情况，并识别了干扰的直接驱动因素。研究发现，小型农业活动是该地区泥炭森林干扰的主要驱动因素，其次是小型伐木、洪水、道路和定居点。研究结果强调了在中非盆地实施有效的泥炭森林保护策略的必要性，并为国家政策制定提供参考，以实现《布拉柴维尔宣言》和《巴黎协定》的目标。该研究主要关注土地覆盖变化和森林干扰，与大气环境遥感技术关系不大。,"['peatland', 'deforestation', 'satellite imagery', 'Planet', 'Sentinel 2A', 'remote sensing', 'land cover change', 'peat forest disturbances', 'Cuvette Centrale']",Karimon Nesha;Martin Herold;Johannes Reiche;Robert N Masolele;Kristell Hergoualc’h;Erin Swails;Daniel Murdiyarso;Corneille E N Ewango,"An assessment of recent peat forest disturbances and their drivers in the Cuvette Centrale, Africa","The largest tropical peatland complex in the Cuvette Centrale is marked by persistent knowledge gaps. We assessed recent peat forest disturbances and their direct drivers from 2019 to 2021 in Cuvette Centrale, spanning the Republic of Congo (ROC) and the Democratic Republic of Congo (DRC). Utilizing peatland maps and Radar for Detecting Deforestation alert data, we analyzed spatial and temporal patterns of disturbances. Further, we examined 2267 randomly sampled peat forest disturbance events through visual interpretation of monthly Planet and Sentinel 2A data to identify direct drivers. Our findings revealed that between 2019 and 2021, about 91% of disturbances occurred in DRC, with hotspots concentrated in the northwest Sud-Ubangi district. Disturbances predominantly followed a sharp seasonal pattern, recurring during the first half of each year with temporal hotspots emerging between February and May, closely associated with smallholder agriculture activities. Smallholder agriculture accounted for over 88% of disturbances in Cuvette Centrale, representing a leading role both in ROC (∼77%) and DRC (∼89%). While small-scale logging contributed 7% to the disturbances in the region, it constituted an important driver (18%) in the ROC. Other drivers included floods, roads, and settlements. Approximately 77% of disturbances occurred outside managed forest concessions in Cuvette Centrale, with 40% extending into protected areas. About 90% of disturbances were concentrated within 1 km of peat forest edges and ∼76% of the disturbances occurred within 5 km of road or river networks. The insights underscore the crucial need for effective peat forest conservation strategies in Cuvette Centrale and can inform national policies targeting peatland protection, aligning with commitments in the Brazzaville Declaration and the Paris Agreement. Further, our findings on direct driver assessment could serve as a reference dataset for machine learning models to automate the visual interpretation and upscale the assessment across the entire region."
10.1088/1748-9326/ad677d,True,Environmental Research Letters,该研究使用气候模型模拟了三个热带海洋（印度洋、太平洋和北大西洋）对西太平洋反气旋（WNPAC）年际变率的相对贡献。研究发现，太平洋对冬季和春季WNPAC年际变化的贡献超过50%，而大西洋和印度洋在春季的作用更加明显。在夏季，三个海洋对WNPAC的贡献都很大且相当。印度洋海表温度受太平洋遥感的影响，而大西洋则相对独立，不受其他海洋的影响。该研究使用了气候模型，并通过模拟实验来量化不同海洋对WNPAC的影响，这与大气环境遥感技术密切相关。,"['satellite observations', 'sea surface temperature', 'atmospheric circulation', 'climate modeling', 'El Niño', 'East Asian summer monsoon']",Zhiyuan Lu;Lu Dong;Fengfei Song;Bo Wu;Shuyan Wu;Chunzai Wang,Quantifying the relative contributions of three tropical oceans to the western North Pacific anomalous anticyclone,"The western North Pacific anomalous anticyclone (WNPAC) often exists during the mature and decaying phases of El Niño, significantly affecting the East Asian summer monsoon. Previous studies have revealed the importance of the Indian, Pacific and Atlantic Oceans in generating and maintaining the WNPAC. However, a quantitative comparison of the contributions from these three oceans is still lacking. This study uses pacemaker experiments with a state-of-the-art model to quantify the relative contributions of the three tropical oceans to the interannual WNPAC variability. We find that the Pacific accounts for over 50% of the interannual variance in boreal winter and the following spring, while the roles of the Atlantic and Indian Oceans become more pronounced in the spring. In the summer, all three oceans contribute significantly and equally. The Indian Ocean sea surface temperature is influenced by remote forcing from the Pacific Ocean, while the Atlantic Ocean operates more independently, with no evident effect from other oceans."
10.1088/1748-9326/ad6781,False,Environmental Research Letters,该研究主要关注气候变化适应策略，特别是洪水风险的应对措施，研究了公众对两种策略（搬迁和防洪基础设施建设）的支持度。研究方法是通过选择实验，比较了两种策略在不同条件下的公众支持率。研究结果表明，即使在搬迁可能更具吸引力的条件下，公众对防洪基础设施建设的支持度仍然很高。该研究与大气环境遥感技术关系不大，没有涉及空气质量监测、卫星观测或大气成分分析等方面。,[],Jan Freihardt;Mark T Buntaine;Thomas Bernauer,Choosing to protect: public support for flood defense over relocation in climate change adaptation,"Policy makers worldwide face tough choices over how to prioritize public funding for adaptation to climate change. One particularly difficult choice is whether to opt for policies that promote relocation away from flood risks or infrastructure investments that protect against flooding. Local communities commonly prefer protective infrastructure, but it is less obvious that the general public will support this approach due to the growing costs. We study public opinion on these adaptation approaches using a choice experiment with nationally representative samples in the United States and Germany (n = 2400 each). We asked participants to prioritize federal funding between two hypothetical, equally sized communities differing in their adaptation strategy, flood frequency, lives and economic assets at risk, economic vitality, geographic distance, and political orientation. In both countries, we find surprisingly strong support for protective infrastructure over relocation policies among the general public, even under conditions where relocation could be an attractive alternative for addressing the growing costs of protective infrastructure and rebuilding efforts."
10.1088/1748-9326/ad6886,False,Environmental Research Letters,该研究主要关注长江三角洲地区持续性复合高温事件，分析了10-30天大气振荡对该地区复合高温事件的影响，以及对当地电力需求和供应的影响。研究发现，复合高温事件与10-30天气温变化密切相关，并与高层大气位势涡度异常的偶极子模式有关。该模式导致长江三角洲地区异常下降气流和低层大气反气旋，从而导致白天极端高温和夜间极端高温。研究还分析了10-30天大气季节内振荡对电力需求和供应的潜在影响。虽然10-30天大气季节内振荡对风能资源的影响较弱，但偶极子模式的位势涡度异常会显著减少黄河中下游地区的太阳能资源，从而对长江三角洲地区的电力供应构成更大的挑战。,"['atmospheric oscillation', 'compound heatwaves', 'potential vorticity', 'electricity demand', 'electricity supply', 'solar energy', 'wind energy']",Jianying Li;Qingyao Xiao;Yang Chen;Jiangyu Mao;Lili Song;Panmao Zhai;Shu Wang,Impacts of 10–30-day atmospheric oscillation on persistent compound heatwaves in the Yangtze River Delta with implications for local electricity demand and supply,"The Yangtze River Delta (YRD) is a hotspot of compound heatwaves characterized by scorching day and sweltering night persisting for more than 3 days. The YRD compound heatwaves are intimately associated with the 10–30-day variations of air temperature, with 46 identified heatwaves during the summers of 1979–2022 mostly occurring within the positive phases of 10–30-day Tmax and Tmin anomalies. The coincidence of positive phases in 10–30-day Tmax and Tmin comes from a dipole pattern of the corresponding potential vorticity (PV) anomalies in the upper troposphere. This dipole PV pattern leads to anomalous descents in the YRD and associated anticyclones in the lower troposphere. As a result, the increased adiabatic heating and incident solar radiation cause the extreme daytime heat. The enhanced humidity in the YRD increases the downward longwave radiation, resulting in the extreme nighttime temperatures. As the increased temperature and humidity enhance stratification stability in the lower troposphere, the coupling between daytime and nighttime heat extremes persists, leading to a compound heatwave. During a YRD compound heatwave, the 10–30-day atmospheric intraseasonal oscillation (ISO) exerts a potential influence on the electricity demand and supply. Continuous extreme heat leads to a dramatic surge in cooling demand. While the influence of 10–30-day ISO on wind energy resources is weak, the dipole pattern of 10–30-day PV anomalies strongly reduces solar energy resources over the mid–lower reaches of the Yellow River, thus exerting greater challenges for electricity supply to the YRD."
10.1088/1748-9326/ad6a72,False,Environmental Research Letters,该研究主要关注了2020年和2022年东亚夏季极端气候事件（洪水和干旱）的成因，并分析了西太平洋副热带高压（WPSH）和东亚副热带急流（EASJ）在其中扮演的角色。研究发现，尽管2020年和2022年都出现了异常强烈的WPSH，但由于EASJ的南北移动导致的经向风变化，导致了两种不同的极端气候事件。该研究主要集中在对流层中垂直运动的分析，并探讨了其与大气环流之间的关系，并未涉及到大气环境遥感技术，例如空气质量监测、卫星观测和大气成分分析等。,"['zonal flow', 'subtropical jet', 'western Pacific subtropical high', 'precipitation variability', 'vertical motion', 'drought', 'flood', 'Tibetan Plateau', 'East Asian subtropical jet']",Chao He;Matthew Collins;Tianjun Zhou;Xingwen Jiang;Peili Wu;Nick Dunstone,Contrasting East Asian climate extremes in 2020 and 2022 tied to zonal flow,"Subtropical East Asia (STEA) experienced a historic flood in the summer of 2020, and historic drought and heatwaves in the summer of 2022. Previous studies emphasized the role of western Pacific subtropical high (WPSH), but there is a paradox that the contrasting climate extremes over STEA in 2020 and 2022 are both associated with anomalously strong WPSH. Given that local vertical motion has a dominant control on precipitation variability, here we investigate the mechanism for the variability of vertical motion in STEA. In most extratropical regions of the Northern Hemisphere, ascent (descent) motion aligns with southerly (northerly) flow in the troposphere due to the northward tilting isentropic surfaces. However, isentropic surfaces tilt eastwards over STEA in the summer due to the existence of a strong warm center over the Tibetan Plateau (TP). Thus, the ascent motion over the STEA is insensitive to the strength of southerly flow related to the intensity of the WPSH but sensitive to the strength of westerly flow related to the meridional shift of subtropical jet. The notably strong WPSH in 2020 and 2022 increased water vapor transport into STEA but had little impact on atmospheric vertical motion. However, the East Asian subtropical jet displaced southwards (northwards) in the summer of 2020 (2022), leading to anomalous westerly (easterly) flows in the mid-upper troposphere from TP to STEA on the jet’s southern flank, prompting anomalous ascent (descent) motion in STEA that contributed to the flood (drought) conditions in 2020 (2022). Our results highlight the essential role of anomalous zonal flow in generating surface climate extremes over STEA in the summer because of its strong control of vertical motion."
10.1088/1748-9326/ad6ea6,False,Environmental Research Letters,这篇论文主要关注气候变化对安第斯山脉生态区域的影响，特别是雪和冰川融化导致的干旱化趋势。研究使用气象数据和气候模型来评估干旱指数的变化，并预测未来不同生态区域的干旱化程度。论文的重点在于水资源的可用性，而不是大气环境遥感技术。,"['snow', 'glacier', 'precipitation', 'evapotranspiration', 'aridity index', 'climate change', 'Andean eco-regions']",Amen Al-Yaari;Thomas Condom;Fabien Anthelme;Sophie Cauvy-Fraunié;Olivier Dangles;Clémentine Junquas;Pierre Moret;Antoine Rabatel,Warming-induced cryosphere changes predict drier Andean eco-regions,"Climate change impacts on humans and ecosystems depend on the intensity, timing, and spatial variability of these changes. While considerable attention has been paid to current and future changes in temperature patterns, comparatively less attention has been devoted to water availability for humans and ecosystems. The aridity index (AI), the ratio of precipitation to potential evapotranspiration, is a common metric used to assess water availability within ecosystems. However, the role of snow in AI calculations within snowy eco-regions is often neglected, resulting in an incomplete understanding of water balance dynamics in these environments. In this study, we estimate aridification under ongoing climate change in Andean eco-regions (AEs), focusing on two horizons: 2050–2060 and 2090–2100. Using monthly TerraClimate data from 2013–2018, we calculated a mean AI for each AE, taking into account the absence of snow (pixels with a snow water equivalent (SWE) < 10 mm/month) and its presence (AI-snow; pixels with a SWE > 10 mm/month). We show that AI allows to differentiate the eco-regions, but that the incorporation of snow in the AI calculation highlights the heterogeneity of aridity conditions within some eco-regions with energy-limited regimes (AI > 1) in the snowy zones and water-limited regimes (AI < 1) elsewhere. Analysis of the CORDEX-SAM regional projections for the periods 2050–2060 and 2090–2100 indicates a general shift towards drier conditions prevailing over wetter conditions in most eco-regions, notably: the Southern Andean Steppe, the Central Andean Wet Puna, the Santa Marta Páramo, and the Peruvian Yungas. The projected reduction in snowfall in CORDEX-SAM, coupled with glacier volume loss, appears to be contributing to the prevalence of aridification across many AEs. These findings highlight potential transitions towards aridification in diverse eco-regions, with repercussions on water availability for humans and ecosystems."
10.1088/1748-9326/ad6fb8,False,Environmental Research Letters,这篇论文主要关注美国煤电厂改造为天然气发电厂对水资源使用和碳排放的影响。研究使用面板数据和事件研究方法，分析了2013年至2022年期间，美国大陆地区煤电厂改造为天然气发电厂后的水资源消耗、排放和碳排放变化。研究发现，将煤电厂改造为天然气联合循环发电厂，可以显著减少每兆瓦时电力生产的水资源消耗和碳排放，而锅炉改造对水资源消耗、排放和碳排放没有显著影响。该研究强调了在能源转型过程中，需要考虑水资源与电力生产之间的相互依赖关系，以实现可持续发展目标。,"['water withdrawal', 'water consumption', 'water discharge', 'carbon emissions', 'coal-to-gas retrofits', 'power plants']",Kate Hua-Ke Chi;Melissa McCracken,Water usage in cooling systems for electricity production: an event study of retrofitted coal-fired power plants in the United States,"Thermoelectric power plants account for approximately 40% of total U.S. water withdrawals each year. In 2022, 48.5 trillion gallons of water were withdrawn for cooling systems in electricity production, of which 962.9 billion gallons of water were consumed and no longer available for downstream use. Conventional steam coal plants, in particular, withdrew 18.3 trillion gallons of water for once-through and recirculating cooling systems in 2022 while contributing to 19.7% of total U.S. net electricity generation. As coal-fueled electricity production becomes less competitive, cases of coal-to-gas retrofits occur to avoid stranded assets. Two retrofitting methods are adopted in practice: coal-fired power plants are repurposed and replaced by natural gas combined-cycle plants, or the boiler of a coal plant is converted to burn natural gas. In this study, we construct panel data and employ an event study framework to examine changes in water withdrawal, water consumption, water discharge, and carbon emissions resulting from coal-to-gas retrofits in the continental United States from 2013 to 2022. Seventeen coal-fired power plants have been replaced with natural gas combined-cycle plants, and 167 coal steam units in 85 plants have undergone coal-to-gas boiler conversions. We find a sharp and sustained reduction in water withdrawal of 40.2–53.9 thousand gallons per megawatt-hour of net electricity produced when a coal plant transitioned to a natural gas combined-cycle plant. Water discharge was also reduced by 30.7 thousand gallons, and carbon emissions decreased by 0.59 short tons per megawatt-hour. Yet, boiler conversion did not lead to statistically significant changes in per megawatt-hour water withdrawal, water consumption, water discharge, or carbon emissions. Spatial assessment further informs resource planning of projected water-stressed regions, as 204.6 gigawatts of coal-fired power plants remain operable in the United States in 2022. Fuel transition should adopt a nexus approach and account for the interdependence between water resources and electricity production to realize sustainable development commitments."
10.1088/1748-9326/ad6fb9,False,Environmental Research Letters,该研究主要关注气候变化对人类迁徙的影响，特别是人们对居住地的依恋感、对气候灾害的恐惧和担忧以及迁徙意愿之间的关系。研究使用了德克萨斯州和佛罗里达州居民的调查数据，分析了地方依恋、地方疏离、气候灾害体验、对灾害的恐惧和担忧以及预期迁徙之间的关系。研究发现，地方疏离和对灾害的恐惧和担忧与预期迁徙呈正相关，而地方依恋与预期迁徙呈负相关。研究结果表明，地方依恋和疏离在人们的迁徙决策中起着重要作用，并强调了在迁徙研究中明确考察人们对居住地的负面情绪的重要性。该研究与大气环境遥感技术关系不大，主要关注的是社会科学领域，特别是气候变化对人类行为的影响。,[],Nina Berlin Rubin;Dana Rose Garfin;Gabrielle Wong-Parodi,"Exploring antecedents to climate migration: sense of place, fear and worry, and experience","The bond between people and the place they live has significant implications for their migration decisions. However, few studies have examined how this relationship endures in the face of experience with climate-related hazards and associated emotions, and whether detachment from place may be related to future migration. Here we address this gap using cross-sectional survey data from a representative probability-based sample of 1479 residents of Texas and Florida—areas frequently affected by coastal hazards—to investigate the interplay between place attachment, place detachment, negative hazard experiences, hazard-related fear and worry, and prospective migration. We found that place attachment and detachment were inversely associated with one another, and that hazard-related fear and worry was associated with higher place detachment. Results indicated that place detachment and hazard-related fear and worry were positively associated with prospective migration, while place attachment was negatively associated with prospective migration. The absence of place attachment and presence of detachment may lower psychological barriers to relocation in the face of climate change. Negative hazard experiences were not associated with place attachment, place detachment, or prospective migration. However, our post-hoc analyses found an indirect association between negative hazard experiences and prospective migration, mediated by hazard-related fear and worry. This suggests that psychological correlates of climate hazards, possibly arising from experiencing them, may inform people’s sense of place and future migration decisions. Our findings highlight the salience of relationships with place in migration decisions and stress the importance of explicitly examining negative sentiments towards place in migration studies. These insights can both improve climate migration models and help tailor policies and programs aimed at supporting detached, fearful, and worried individuals in anticipation of future climate-related hazards."
10.1088/1748-9326/ad703f,False,Environmental Research Letters,这篇论文主要研究了重度放牧对草原土壤种子库的影响，通过荟萃分析发现放牧会显著降低土壤种子库的密度和多样性，并分析了放牧强度、持续时间和气候条件等因素的影响。该研究与大气环境遥感技术关系不大，主要关注的是草原生态系统，而非大气成分分析、卫星观测或空气质量监测等方面。,[],Wentao Mi;Weibo Ren;Yuan Chi;Hao Zheng;Ellen Fry;Feng Yuan;Yaling Liu,Heavy grazing reduces the potential for grassland restoration: a global meta-analysis,"Soil seed banks are the main seed reservoirs globally and are critical for the regeneration of grassland plant populations. Grazing often affects the density and diversity of grassland soil seed banks; however, it is not clear how these effects vary on a global scale with grazing intensity, grazing duration, and climatic conditions. Here, we screened 92 independent published articles and performed a meta-analysis of the extracted data. The effects of grazing on four soil seed bank density and diversity indices were analyzed. Four alpha diversity indices, namely Shannon–Wiener, Margalef, Pielou, and Simpson indices, were selected in this study. The Shannon–Wiener index reflects the species complexity of the community. The Margalef index reflects species richness of the seed bank. The Pielou index reflects whether the number of seeds of all species in the seed bank is evenly distributed, and the Simpson’s index reflects the status of dominant plants in the seed bank. We found that grazing significantly decreased the total density of soil seed banks. Perennial plant seed banks were more affected by grazing than annual plant seed banks. Heavy grazing significantly decreased the Margalef index of seed banks, while moderate grazing significantly decreased the Simpson’s alpha diversity index. Long-term grazing (>10 years) had the greatest impact on Simpson’s alpha diversity index, while medium-term grazing (5–10 years) had a significant negative impact on Shannon–Wiener, Margalef, and Pielou indices. In addition, our results show that grazing has a greater effect on seed banks in arid areas than those in temperate areas. Knowledge of climate-specific effects will contribute to understanding the risk of local extinctions in grassland populations and help decision-makers maintain the health of grassland ecosystems."
