doi,is_relevant,journal,explanation,topic_words,authors,title,abstract
10.5194/essd-2025-781,True,Earth System Science Data Discussions,该论文研究的是全球海洋溶解氧的长期重建，使用了先进的机器学习技术，这与大气环境遥感技术中的海洋成分分析（如海洋观测、生物地球化学循环研究）密切相关。虽然主要关注的是海洋溶解氧，但该研究方法（如机器学习、数据融合）同样适用于大气环境遥感数据分析和监测。,"['dissolved oxygen', 'ocean', 'machine learning', 'BLENDR', 'remote sensing']",Mingyu Han;Xiaogang Xing;Yuntao Zhou,"Global Monthly Ocean Dissolved Oxygen (1960–2023) Reconstructed to 5,902 m with BLENDR, a Bayesian-Optimized Ensemble Learning Framework","We combined ship and float measurements with advanced machine learning to reconstruct monthly dissolved oxygen in the global ocean from 1960 to 2023, from the surface to 5,902 m. The results reveal a persistent loss of oxygen, strongest below the surface and in major low-oxygen zones, with recent acceleration in several ocean regions. This open dataset supports climate research and assessments of risks for marine ecosystems. 
 Oceanic oxygen levels, crucial for marine ecosystems and biogeochemical cycles, have declined significantly over the past few decades due to climate change, posing severe environmental risks. However, historical dissolved oxygen (DO) measurements, especially below 2,000 m, remain sparse, limiting comprehensive annual and seasonal analyses. Here, we introduce the BLENDR framework (Bayesian-optimized Learning and ENsemble modeling for Data Reconstruction), a Bayesian-optimized ensemble of six machine-learning models (Random Forest, XGBoost, LightGBM, CatBoost, Extremely Randomized Trees and Histogram-based Gradient Boosting) fused via dynamic weighting, to reconstruct global monthly DO distributions at a 1° × 1° resolution from the surface to 5,902 m from 1960 to 2023. Validation against an independent dataset demonstrated that BLENDR achieves lower errors than any individual model. Our dataset captures depth-dependent deoxygenation, with the most pronounced decline occurring between 150 and 200 m, and reveals severely accelerated oxygen loss in the Arctic Ocean and North Atlantic over the past decade. This work provides the first long-term, global monthly DO product from the ocean surface to 5,902 m. The bathypelagic DO data provided in this work is a significant contribution to deep ocean oxygen dynamics and global biogeochemical cycles."
10.1021/acs.est.5c10153,True,Environmental Science & Technology,该论文研究地面臭氧的形成敏感性，涉及臭氧、甲醛、二氧化氮和苯、甲苯、二甲苯等大气污染物，这些内容与大气环境遥感技术中的空气质量监测和大气成分分析密切相关。,"['ground-level ozone', 'formaldehyde', 'nitrogen dioxide', 'volatile organic compound']",Yang Xiao;Zijun Li;Juha Sulo;Shijie Han;Puneet Verma;Branka Miljevic;Hao Wang;Zoran Ristovski;Boguang Wang,Evaluating Ground-Level Ozone Formation Sensitivity on the Eastern Coast of Australia via Analysis of Long-Term In Situ Observation Data,"Knowledge of ground-level ozone (O3) formation in the Southern Hemisphere is limited due to the lack of long-term in situ O3 observations. Here, we analyzed the ground-based measurement data of O3, formaldehyde (HCHO), nitrogen dioxide (NO2), and benzene, toluene, and xylene (BTX) collected from 2011 to 2020 at two sites in eastern Australia, namely, Memorial Park and Springwood. Only HCHO at Memorial Park showed a statistically significant upward trend (0.19 ppb yr–1). Compared with the sea-influenced air masses, the land-influenced air masses were observed to enhance all pollutant concentrations at two sites. According to the site-specific sensitivity of the O3 to the HCHO-to-NO2 ratio (FNR), the daytime formation of the O3 at two sites was mainly in the volatile organic compound (VOC)-limited regime. When the long-term variability of NO2 was weak, HCHO, particularly from primary emissions indicated by BTX, was observed to predominantly control the monthly FNR at each site over time. Our work underscores the importance of long-term in situ measurements in interpreting ground-level O3 formation and potentially informs future O3 studies in other areas in the Southern Hemisphere."
10.1021/acs.est.5c10258,True,Environmental Science & Technology,该论文研究南中国夏季臭氧污染事件及其与东南亚地区的运输影响，涉及空气质量和臭氧污染监测，属于大气环境遥感技术（如空气质量监测、大气组成分析）的范畴。,"['ozone', 'air quality', 'transport impacts', 'Southeast Asia', 'WRF-CMAQ']",Beining Zhou;Yangzong Zeren;Hai Guo;Xiaopu Lyu,Summer Ozone Pollution Episodes in South China and Transport Impacts from Southeast Asia,"Surface ozone (O3) pollution is a long-standing air quality problem in South China. Despite its relatively low concentrations, summertime O3 pollution has become more severe in the past decade, with increasingly frequent O3 pollution events and elevated concentrations across South China. Interestingly, 39 regional high-O3 episodes occurred under strong summer monsoon influences, which challenged the conventional view that clean air brought by the monsoon solely dilutes air pollution. The WRF-CMAQ simulations revealed that while local emissions primarily drove daytime O3 formation in South China, emissions from mainland Southeast Asia and shipping substantially contributed to average hourly O3 in South China by 4 ppbv. Unexpectedly, the Beibu Gulf acted as an O3 reservoir, where O3 and its precursors from upwind regions and ship emissions accumulated and reacted, transporting O3 to South China through southerly winds. These findings redefine the dual role of the summer monsoon, demonstrating that it can both alleviate pollution and facilitate the transboundary transport of air pollutants. Our study underscores the increasing challenge that emissions in Southeast Asia and shipping activities pose to air quality in South China, calling for transboundary cooperation to manage O3 pollution."
10.1021/acs.est.5c10957,True,Environmental Science & Technology,该论文研究碳捕获与储存（CCS）在电力部门脱碳中的应用及其系统性风险，涉及空气污染物排放（如CO、NOx、SO2）的评估，这与大气环境遥感技术中的空气质量监测和大气成分分析密切相关。因此，该论文与大气环境遥感技术 strongly related。,"['Carbon capture and storage', 'air pollutant', 'CO', 'NOx', 'SO2']",Bo Wang;Fuhua Nie;Zhaohua Wang;Yang Ou;Nana Deng,Systemic Risks of Excessive CCS Deployment in Power-Sector Decarbonization,"Carbon capture and storage (CCS) is widely acknowledged as a key strategy for deep decarbonization of the power sector. However, the systemic risks associated with excessive CCS deployment remain underexplored, particularly in fossil-dependent economies like China. Using a scenario-driven integrated framework coupling the Global Change Assessment Model (GCAM) with an input–output model, we quantitatively evaluate the implications of excessive CCS adoption in China’s power transition. Results indicate that excessive CCS deployment leads to a 14.63 petawatt-hour increase in thermal power generation by 2060, simultaneously causing a significant crowding-out of wind and solar capacity. This shift results in a 4,128 MtCO2 emission rebound by 2060, exceeding 10 Gt by 2100─around 3% of the remaining carbon budget for the 1.5 °C target. Concurrently, air pollutant emissions, including CO, NOx, and SO2 rise substantially, with CO annual emissions projected to double post-2050. Additionally, the pathway is projected to reduce employment by an additional 11 million and take up nearly a quarter of China’s annual water use by 2060. Contrary to prevailing narratives emphasizing CCS cost-efficiency, this study highlights its structural trade-offs and underscores the need for system-wide optimization frameworks and adaptive governance mechanisms to ensure long-term sustainability."
10.1021/acs.est.5c12397,True,Environmental Science & Technology,该论文研究了MoO3改性对Pt/Al2O3催化剂在VOCs催化燃烧中的影响，涉及催化剂性能和分子结构敏感性，与大气环境中的污染物（VOCs）监测和催化转化技术相关，属于大气环境远程传感技术的一部分。,"['Pt/Al2O3', 'VOCs', 'catalytic combustion']",Jiawei Yang;Yu Zhan;Qing Tong;Bifeng Zhang;Xin Wang;Zixi Li;Xiuwen Wang;Annai Liu;Wei Tan;Lin Dong,Dialectical Effects of MoO3 Modification on the Pt/Al2O3 Catalyst for VOC Combustion due to the Molecular Structure Sensitivity,"An acid modification strategy has been intensively applied to improve the performance of noble metal catalysts in the catalytic combustion of volatile organic compounds (VOCs). However, the dependence of the acid modification effect on the molecular structure has not yet been focused on. In this work, using MoO3-modified Pt/Al2O3 as model catalysts, and the catalytic combustion of VOCs with different molecular structure characteristics as probe reactions, it was revealed that MoO3 modification showed a dialectical effect (promotional or inhibitory) on Pt/Al2O3 catalytic activity due to the molecular structure sensitivity. Further characterizations suggested that the enhanced surface acidity and more metallic Pt sites on MoO3-modified Al2O3 would benefit the oxidation of alkanes (e.g., propane and cyclohexane) due to the alleviated alkane-O2 competitive adsorption as well as the promoted C–H activation and intermediate decomposition/desorption, while the overstrong adsorption of VOCs containing π bond (e.g., toluene and propene) on MoO3-modified Pt/Al2O3 significantly suppressed the deep oxidation process and thus resulted in an inferior reactivity. This work was the first to systematically investigate the molecular structure sensitivity of the acid modification effect on the catalytic performance of Pt catalysts, which would guide the rational design of efficient catalysts from the perspective of the molecular structure."
10.1021/acs.est.5c13191,True,Environmental Science & Technology,该论文研究了ACE-FTS卫星观测的HFC-134a数据，并通过地面、飞机、气球观测和模型比较验证其准确性，涉及大气成分分析和卫星遥感技术，因此与大气环境遥感技术密切相关。,"['HFC-134a', 'ACE-FTS', 'satellite observations', 'atmospheric composition']",Yali Li;Juan Li;Yuyang Chen;Longchang Zhang;Stephen A. Montzka;Isaac Vimont;Molly Crotwell;Song Liu;Xicheng Li;Weitao Fu;Peng Zhang;Xue Zhang;Xingyi Wu;Jiaming Zhang;Yuchen Huang;Xiangyu Luan;Huizhong Shen;Jianhuai Ye;Chen Wang;Xin Yang;Tzung-May Fu;Lei Zhu,"Assessing the Accuracy of Global HFC-134a Satellite Observations from Atmospheric Chemistry Experiment Fourier Transform Spectrometer (ACE-FTS) via Aircraft, Balloon, and Model Comparisons","HFC-134a is the most abundant hydrofluorocarbon and is a potent greenhouse gas, with rapidly increasing concentrations from use primarily in refrigeration and air conditioning applications. HFC-134a measurements mainly rely on ground-based globally distributed networks with sparse spatial coverage. Atmospheric Chemistry Experiment Fourier Transform Spectrometer (ACE-FTS) observes HFC-134a above 5 km globally, thus bridging observational gaps in the upper atmosphere and facilitating radiative forcing assessments. However, validation of ACE-FTS HFC-134a retrievals remains limited. Here, we evaluate the latest ACE-FTS HFC-134a retrievals using surface, aircraft, and balloon observations, with the GEOS-Chem chemical transport model (CTM) as the intercomparison platform. ACE-FTS HFC-134a retrievals exhibit systematic low biases across all altitudes during 2016–2024, varying from 0.7–15.3% (10–20 km), 12.1–26.6% (below 10 km), to 7.2–22.0% (above 20 km), likely due to retrieval limitations and water vapor interference not fully addressed in the current retrieval algorithm. Interperiod comparison suggests a mean observation-model difference ranging from −12.6% to −10.9%, implying stable ACE-FTS HFC-134a retrievals over time without degradation. This study integrates available in situ measurements with a CTM to indirectly validate HFC-134a observations from space, demonstrating a valuable framework for assessing satellite retrievals of a range of other fluorinated greenhouse gases."
10.1021/acs.est.5c13885,True,Environmental Science & Technology,该论文研究了222 nm远紫外光对磺胺类药物的降解机制，涉及大气环境中的污染物降解和光化学过程，与大气环境遥感技术中的空气质量监测和水体污染研究相关。,"['Far-UVC', 'sulfonamides', 'photodegradation', 'reactive oxygen species', 'water treatment']",Haoxin Li;Huiying Jia;Runze Fan;Wenjun Sun;Yanan Feng;Zifu Li;Xiuwei Ao,Dual Pathways in 222 nm Far-UVC Photodegradation of Sulfonamides: Direct Photolysis and Radical-Mediated Self-Sensitized Oxidation,"222 nm Far-UVC irradiation offers a promising mercury-free approach for removing sulfonamides (SAs) from water, but its photolytic mechanisms remain unclear. Here, the photodegradation of six representative SAs under 222 nm irradiation was investigated, emphasizing the roles of dissociated forms (neutral and deprotonated) and substituent structures (five-membered and six-membered heterocyclic). Results demonstrated that SAs’ photodegradation proceeded through both direct photolysis and radical-mediated self-sensitized pathways. Dissociated forms primarily influenced the kinetics and the relative contributions of dual pathways: deprotonated forms (SAs0,–) generally degraded faster than their neutral forms (SAs+,–), and they are also more prone to attack by selectively photogenerated radicals. Substituent structures dictated bond-cleavage modes in direct photolysis: five-membered ring (5R) SAs underwent O–N or S–N cleavage, while six-membered ring (6R) SAs favored SO2 extrusion. In the self-sensitized pathway, hydroxyl radicals (•OH) and superoxide radicals (O2•–) were identified as the major reactive oxygen species (ROS), with •OH exhibiting a unique dual origin from both dissolved oxygen (DO) and H2O molecules. These findings provide mechanistic insights into 222 nm far-UVC-driven SAs degradation and inform the design of efficient, mercury-free UV-based water treatment systems."
10.1021/acs.est.5c05721,True,Environmental Science & Technology,该论文研究了挥发性侵入的动态过程，涉及室内空气、土壤和地下水中的污染物迁移，这与大气环境遥感技术中的空气质量监测和污染物分析密切相关。,"['vapor intrusion', 'groundwater', 'soil-gas', 'indoor air', 'semianalytical model']",Yu He;Yuchen Kang;Hong Xiao;Chunhui Lu;Pengzhi Lin,Dynamics of Vapor Intrusion under Varying Source Strength,"Vapor intrusion (VI) is a dynamic process characterized by strong temporal variability, as field observations show significant fluctuations in indoor air data over periods ranging from days to years. This study develops a semianalytical model to investigate transient vapor migration under varying source strengths (large-volume, diminishing, and fluctuating) and source types (groundwater and soil-gas). For large-volume sources, vertical vapor concentration profiles in soils with high moisture stabilize over 50 years, demonstrating that steady-state screening-level models may mischaracterize long-term exposure risks. The soil diffusion time scale approximates the overall time scale of the VI pathway, identifying subsurface vapor migration as the limiting process. The capillary fringe above groundwater sources slows vapor migration. For finite and diminishing sources, indoor air concentrations rise from zero to a peak value before declining back to zero. Altering the system’s influx and outflux can effectively mitigate VI risks: increasing the ratio of the building volume to the source volume shortens the peak arrival time, and increasing the air exchange rate reduces the peak indoor air concentration. For periodic sources, a highly fluctuating attenuation factor indicates that the soil diffusion time scale is comparable to or much smaller than the source period, necessitating time-dependent VI analysis for long-term exposure assessments. Conversely, steady indoor air concentrations at late times suggest that the VI time scale far exceeds the source period, and periodic sources behave similarly to large-volume sources. A linear system approach is proposed to simulate diminishing or sporadically varying source strengths and is applied to a recent VI field test under a fluctuating trichloroethylene groundwater source. The approach effectively generates continuous results from sparse field measurements, with the simulated VI pathway exhibiting patterns consistent with the transient semianalytical model."
10.1021/acs.est.5c07609,True,Environmental Science & Technology,该论文与大气环境遥感技术密切相关，因为它讨论了替代燃料（如氢、氨和甲醇）的生产、处理和使用对气候和空气质量的影响。这些内容涉及大气成分分析和空气质量监测，是遥感技术的重要应用领域。,"['alternative fuels', 'air quality implications', 'climate impacts']",Sofia Esquivel-Elizondo;Ilissa B. Ocko;Ramón A. Alvarez;Beth Trask;Irving Rettig;Steven P. Hamburg,Ensuring the Climate and Environmental Integrity of Alternative Fuels,"Public and private investments in alternative fuels─molecular energy carriers with potentially lower net greenhouse gas emissions than conventional fossil fuels─are rapidly expanding due to their perceived decarbonization potential. However, alternative fuels like hydrogen, ammonia, and methanol are not inherently “good” simply because they can be produced with low-carbon methods. Their climate and environmental impacts vary widely depending on how they are produced, handled, and used─factors that most assessments fail to fully account for. This can result in poorly informed decision-making, with overestimated benefits of deployment choices. In this Perspective, we highlight potential environmental impacts from alternative fuel value chains and provide an actionable guide for their responsible deployment. Specifically, we provide a brief overview of alternative fuel attributes, assess climate and air quality implications across production, handling, and use, and discuss technological, political-economic, social, and other environmental considerations for responsible deployment. We recommend improvements to alternative fuel assessments and suggest safeguards to maximize their climate and environmental integrity, including best-in-class practices and enabling policies. Given the urgency of achieving global climate goals, it is critical to ensure that scaling up of alternative fuels adheres to sustainable practices from the outset."
10.1021/acs.est.5c11123,True,Environmental Science & Technology,该论文研究的是利用多糖水合网络对铁纳米粒子进行包覆，以抑制其自燃性和保持其环境修复活性。虽然不直接涉及大气环境遥感技术，但其研究内容与环境监测和治理相关，特别是通过纳米技术手段进行污染物去除，与大气环境中的污染物监测和治理有间接关联。,"['iron nanoparticles', 'polysaccharide hydration', 'environmental remediation']",Shuyan Zhang;Dan Wen;Yan Jia;Wei-Xian Zhang;Shaolin Li,Polysaccharide Hydration Networks Suppress Pyrophoricity and Preserve Reactivity of Iron Nanoparticles for On-Demand Environmental Remediation,"Reactive iron nanoparticles (INP) face critical challenges in environmental applications due to pyrophoric hazards and rapid oxidation. Here, we present an aqueous-phase nanoencapsulation strategy using natural polysaccharides to construct a mechano-responsive hydration network that ensures safe INP storage and controlled deployment. By engineering a polysaccharide-based hydration matrix, we immobilize 30 wt % INP within a noncombustible viscoelastic solid, eliminating pyrophoric risks while achieving <0.5% daily Fe(0) loss and >96% H2 evolution suppression over 60 days under practical storage and transport conditions─outperforming conventional aqueous slurry in reactivity preservation. Mechanistic studies reveal that the matrix enables dual preservation pathways: (1) microenvironment engineering via 1.1 nm hydrophilic nanoconfinement, which restricts water mobility, increases bound water phases (∼45%), and elevates Fe(0)-H2O reaction barriers by +1.56/0.93 eV; and (2) autonomous corrosion inhibition through an in situ-formed H2 coating. The mechano-responsive design facilitates on-demand liberation via shear-driven dissolution, yielding injectable suspensions with enhanced functionality (e.g., colloidal stability, subsurface mobility, and contaminant removal efficiency). Multiscale characterizations─from molecular dynamics simulations to contaminant remediation─validate the approach. This strategy secures the entire INP remediation lifecycle (storage, transport, and injection), establishing an integrated platform that synergizes fundamental water-structure manipulation with autonomously formed gas-phase shielding principles for safe, sustainable nanoremediation."
